,Symptoms,Dialogue_Generated,Language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors,Prompt
56,"['Cushingoid', 'Upper respiratory infection', 'Bronchial obstruction', 'Bronchial infection']","""I am feelin like I'm losin my mind from all this cussingoid feelin and this upper respytory inflamtion in my head and my body is all achy and sore and I cant even breath no I'm gettin all bronchial and my lungs are all inflamed and I cant even think straight I'm gettin all bronchial and my throat is all sore and I cant even talk and I'm gettin all achy and I just wanna die and I'm gettin all cussingoid and I cant even be arond to do anythin I'm so angry and I just wanna get out of this hospital and I'm gettin all bronchial and I'm so frustrated and I just wanna get out of this hospital and I'm gettin all achy and I just wanna die""",Poetic/Literary Register,Angry,2,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Cushingoid, Upper respiratory infection, Bronchial obstruction, Bronchial infection. The patient speaks in Poetic/Literary Register and uses a Angry tone. The description should be brief with some basic details. The patient should explicitly mention all symptoms they have, specifically: Cushingoid, Upper respiratory infection, Bronchial obstruction, Bronchial infection. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
57,['Delayed puberty'],"""I dont no why im gettin this anemia its makin me feel so weak. I cant foccution on anything, my head is always spinning, I cant even walk to the bathroom without passin out.""",Formal Register,Angry,2,True,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Delayed puberty. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['No breast development by age 13 yrs for females; testes volume of <3 cc or no Tanner Stage 2 development by age 14.5 yrs for males']. The patient speaks in Formal Register and uses a Angry tone. The description should be brief with some basic details. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
58,"['Endocrine disorders - Other, specify']","""I feel like I'm gettin alot of pain in my back, my legs are feelin really weak, I dont wanna move, I'm gettin alot of fatigue, my skin is all pale, I'm gettin a lot of dizziness, I dont know what to do, my heart is beatin really fast, I'm gettin chest pain, my hands and feet are feelin cold, I dont know what to do, I'm gettin a lot of headaches, I dont know what to do, I'm feelin really sick, I dont know what to do, I'm gettin alot of pain in my head, I dont know what to do, I'm feelin really weak, I dont know what to do, I'm gettin a lot of dizziness, I dont know what to do, I'm gettin a lot of pain in my legs, I dont know what to do, I'm feelin really sick, I dont know what to do, I'm gettin a lot of pain in my chest, I dont know what to do, I'm feeling really sick, I dont know what to do, I'm getting alot of pain in my back, I dont know what to do, I'm feeling really weak, I dont know what to do, I'm getting a lot of dizziness, I dont know what to do, I'm feeling really sick, I dont know what to do, I'm getting a lot of pain",Neutral/Standard Register,Confused,4,True,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Endocrine disorders - Other, specify. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Asymptomatic or mild symptoms; clinical or diagnostic observations only; intervention not indicated']. The patient speaks in Neutral/Standard Register and uses a Confused tone. The description should be detailed and thorough. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
59,['Growth accelerated'],"""I feel like I've been growin in like 2 weeks, me back's killin me, me legs are all wobbly, me feet feel like they're made of lead, me head's all fuzzy, I'm gettin sick of eatin, my tongue's all dry and my throat's feelin like sandpaper, me mouth's all chapped, I'm gettin so tired I can barely get out of bed, me eyes feel like they're gettin all squinty, me skin's all red and sore, me nose's all congested, I'm feelin like I'm losin me breath, I'm so tired I just wanna sleep all day, me stomach's all choky, me throat's all scratchy, I'm gettin so sick I just wanna cry, me body's all achy, me joints are all stiff, me muscles are all sore, I'm gettin so tired I just wanna rest, I'm so sick I just wanna sleep, I'm gettin so tired I just wanna cry, me body's all achy, me joints are all stiff, me muscles are all sore, I'm gettin so tired I just wanna rest, I'm gettin so tired I just wanna sleep, I'm gettin so sick I just wanna cry, I'm gettin so tired I just wanna sleep, I'm gettin so sick I just wanna cry, I'm gettin so tired I just wanna",Vulgar Register,Friendly,4,True,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Growth accelerated. The patient speaks in Vulgar Register and uses a Friendly tone. The description should be detailed and thorough. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
60,['Hyperparathyroidism'],"""I'm feelin alot of pain in my side, I'm gettin alot of fatigue, my skin is pale and it's gettin cold. I dont no how long I've been feelin this way, I just know I'm tired all the time. I'm gettin anemia, I dont know what it is, I'm gettin short of breath, I'm feelin dizzy and I'm gettin headaches. I'm gettin chest pain, I dont no what it is, I'm gettin cold hands and feet, I'm feelin weak and I'm gettin irritable.""",Informal Register,Angry,1,True,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hyperparathyroidism. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Mild symptoms; intervention not indicated']. The patient speaks in Informal Register and uses a Angry tone. The description should be very brief with minimal details. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
61,['Hyperthyroidism'],"I'm utterly debilitated, my body aches from the relentless pounding of thy insidious disease, a cancer that's ravaged my very soul. The thyroid gland, once a proud and noble organ, now festers with a malignant growth, draining the life from me like a festering wound. The 'Grade 3' symptoms are a cruel joke, a mockery of my suffering, for I am forced to pace myself like a wretched prisoner, my movements stiff and jerky, my thoughts clouded by the toxic fumes of thy poisonous gland. The 'Grade 3' symptoms are a harsh reminder of the devastation I've wrought upon my own body, a testament to the unrelenting ravages of thy toxic grasp. My skin is a map of the agony that gnaws within, the lines etched by the relentless pounding of thy disease, the sweat that drips from my brow like a slow-moving river of despair. My mind is a maelstrom of dark thoughts, a vortex of self-loathing and despair, as I struggle to find the strength to carry on, despite the crushing weight of thy 'Grade 3' symptoms. My 'Grade 3' symptoms are a constant reminder of the destruction I've wrought, a shadow cast over my life, a specter that haunts me every waking moment. My 'Grade 3' symptoms are a cruel reminder of the damage I've done, a testament to the destruction of my own body, my",Poetic/Literary Register,Insulting,4,False,True,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hyperthyroidism. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Severe symptoms; limiting self care ADL; hospitalization indicated']. The patient speaks in Poetic/Literary Register and uses a Insulting tone. The description should be detailed and thorough. The patient should explicitly mention all symptoms they have, specifically: Hyperthyroidism. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
62,['Hypoparathyroidism'],"""I'm feeling really weak and dizzy, I can barely get out of bed, I'm constantly thirsty, my skin is all pale and dry, my heart is racing, I'm having trouble sleeping, my legs are all aching, I've got a sharp pain in my chest, I've been having some really bad headaches, I'm feeling a bit lightheaded, my hands and feet are cold, I'm having trouble concentrating, my mouth is all dry, I've been feeling really tired all the time, my stomach is doing flips, I've got a weird taste in my mouth, I'm feeling a bit nauseous, I'm having trouble swallowing, I've got a sharp pain in my jaw, I'm feeling really dizzy and disoriented, I'm having trouble remembering things, my memory is all fuzzy, I'm feeling a bit like I'm going to pass out, I've got a sharp pain in my stomach, I'm feeling really weak and my body is all aching, I'm having trouble moving, I'm feeling really dizzy and disoriented, I'm having trouble concentrating, I'm feeling a bit like I'm going to pass out, I've got a sharp pain in my stomach, I'm feeling really weak and my body is all aching, I'm having trouble moving, I'm feeling really dizzy and disoriented, I'm having trouble concentrating, I'm feeling a bit like I'm going to pass out, I've got a sharp",Vulgar Register,Confused,5,True,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hypoparathyroidism. The symptoms are graded on a scale of ['Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Death']. The patient speaks in Vulgar Register and uses a Confused tone. The description should be very detailed and comprehensive. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
63,['Hypophysitis'],"""I'm feeling really weak and tired, my legs ache all the time, and my voice is hoarse. I think I've got a cold, but it's not really a cold, it's more like a big, nasty virus that's taking over my body.""",Informal Register,Friendly,1,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hypophysitis. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Moderate; minimal, local or noninvasive intervention indicated; limiting age-appropriate instrumental ADL']. The patient speaks in Informal Register and uses a Friendly tone. The description should be very brief with minimal details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
64,"['Hypopituitarism', 'Seroma']","""I'm feelin so weak, my body's all numb, like it's been shot with a gun, and my head's all fuzzy, I just wanna rest, but I'm too tired, I don't know how much more I can take, it's like my insides are all achin, like someone's pullin my gut in, I'm gettin all dizzy and lightheaded, my mouth's all dry, and my throat's all scratchy, I just wanna be home, where it's quiet and dark, I don't wanna be here, it's all so overwhelmin, I just wanna sleep, but I'm too scared, I don't know how much more I can do, I'm just a shell of my self, I don't know how to get out of this, I'm stuck, I'm trapped, I'm suffocatin'...""",Neutral/Standard Register,Fearful,3,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hypopituitarism, Seroma. The symptoms are graded on a scale of ['Grade 5', 'Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Death', ' -']. The patient speaks in Neutral/Standard Register and uses a Fearful tone. The description should provide a moderate level of detail. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
65,['Hypothyroidism'],"I'm havin 2 go 2 bed 2 much 4 2 days, 4 2 get 2 my thyroid regulatin' properly, it's gettin me all angry an' grumpy, I cant even move, I feel like I'm losin my heaart, it's a nasty feelin.",Vulgar Register,Angry,1,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hypothyroidism. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Symptomatic; thyroid replacement indicated; limiting instrumental ADL']. The patient speaks in Vulgar Register and uses a Angry tone. The description should be very brief with minimal details. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
66,"['Precocious puberty', 'Cardiac troponin I increased']","-"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -"" "" -",Formal Register,Insulting,5,False,True,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Precocious puberty, Cardiac troponin I increased. The symptoms are graded on a scale of ['Grade 4', 'Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -', ' -']. The patient speaks in Formal Register and uses a Insulting tone. The description should be very detailed and comprehensive. The patient should explicitly mention all symptoms they have, specifically: Precocious puberty, Cardiac troponin I increased. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
67,['Testosterone deficiency'],"""I'm a shadow of my former self, a mere specter of a man, my testosterone levels are plummeting like a slow-motion avalanche, my muscles are as weak as a kitten's, my libido is a distant memory, my energy levels are as flat as a pancake, my mood is a dark and foreboding cloud, my skin is as dry and cracked as the earth, and my voice is a low and gravelly growl, a pathetic whisper that barely rouses a sigh.""",Poetic/Literary Register,Angry,3,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Testosterone deficiency. The symptoms are graded on a scale of ['Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Poetic/Literary Register and uses a Angry tone. The description should provide a moderate level of detail. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
68,"['Virilization', 'Rectal fistula']","""I'm feeling really bloated and my body is getting all hairy and I think I might be getting a rectal fistula...I'm really scared, I don't know what's happening to me.""",Informal Register,Confused,2,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Virilization, Rectal fistula. The symptoms are graded on a scale of ['Grade 5', 'Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -', 'Death']. The patient speaks in Informal Register and uses a Confused tone. The description should be brief with some basic details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
69,['Blurred vision'],"""I fear I have lost my sight, a cloud of darkness gathers, a haze that clings to my eyes, a shroud that suffocates, a feeling that my world is spinning, my vision a distant memory, a fleeting glimpse of what once was, a dull ache that gnaws at my soul.""",Poetic/Literary Register,Fearful,2,True,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Blurred vision. The patient speaks in Poetic/Literary Register and uses a Fearful tone. The description should be brief with some basic details. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
70,"['Cataract', 'Intraoperative ocular injury']","""I've got a right ol' cataract in me eye, it's actin' like a right ol' pain in the neck, and I've got some glare comin' through from me ophthalmic lens, it's drivin' me mad, I'm losin' me sense of time, and I've had a right ol' bad headache all day, I'm gettin' a bit knackered, I'm feelin' like I've been hit by a truck, and I've got a right ol' pain in me eye that's makin' me wanna scream, it's like a right ol' burning sensation, it's drivin' me plumb mad, I'm gettin' a bit blue, I'm feelin' like I'm losin' me marbles, and I'm gettin' a right ol' tired eye, I'm feelin' like I'm goin' blind, I'm losin' me sense of time, and I'm gettin' a right ol' pain in me head that's makin' me wanna throw me hat off, I'm gettin' a bit knackered, I'm feelin' like I'm losin' me marbles, and I'm gettin' a right ol' tired eye, I'm feelin' like I'm goin' blind, I'm losin' me sense of time, and I'm gettin' a right ol'",Vulgar Register,Insulting,1,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Cataract, Intraoperative ocular injury. The symptoms are graded on a scale of ['Grade 2', 'Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Symptomatic; moderate decrease in visual acuity (best corrected visual acuity 20/40 and better or 3 lines or less decreased vision from known baseline); glare symptoms affecting instrumental ADL', 'Partial resection of injured organ/structure indicated']. The patient speaks in Vulgar Register and uses a Insulting tone. The description should be very brief with minimal details. The patient should explicitly mention all symptoms they have, specifically: Cataract, Intraoperative ocular injury. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
71,"['Corneal ulcer', 'Rhinorrhea']","""I've got a corneal ulcer and a right nasty runny nose, innit?""",Vulgar Register,Friendly,3,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Corneal ulcer, Rhinorrhea. The symptoms are graded on a scale of ['Grade 5', 'Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -', 'Present']. The patient speaks in Vulgar Register and uses a Friendly tone. The description should provide a moderate level of detail. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
72,['Dry eye'],"""I'm so sick, my eyes are killing me, I've got dry, itchy, and burning, I can see blurry vision, I'm constantly rubbing my eyes, I feel like I'm going blind, it's like my eyes are on fire, I'm so fed up with this, I just want to be able to see again, I'm miserable, my head hurts, I've got a dull ache all over my face, I'm so angry, I just want it to stop, I'm tired of being sick, I just want to be able to look at my phone without feeling like I'm going to cry, I'm so frustrated, I just want to be able to see, I'm exhausted, my body aches, I've got a dull ache all over my body, I'm so angry, I just want it to stop, I'm tired, I'm so tired, I just want to be able to see again, I'm so fed up, I'm so sick, I just want it to be over, I'm so angry, I'm tired, I'm exhausted, I'm so tired, I just want it to be over, I'm so sick, I'm so fed up, I'm so tired, I'm so sick, I'm so angry, I'm so tired, I'm exhausted, I'm so tired, I'm so sick, I'm so fed up, I'm so tired, I'm so sick,",Informal Register,Angry,3,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Dry eye. The symptoms are graded on a scale of ['Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Informal Register and uses a Angry tone. The description should provide a moderate level of detail. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
73,['Extraocular muscle paresis'],"""Oh, the agony of my eyes, as if they're being pulled from their sockets by some malignant force, my lids heavy as leaden weights, my eyelids trembling with the weight of despair, my peripheral gaze a fluttering, insidious whisper, but my central gaze, alas, a stubborn refusal to yield, as if it's being held captive by some unseen hand, my vision a sickly haze, a dull, heavy mist that clings to my retina like a damp shroud, and when I try to focus, my eyes recoil, as if they're being scorched by some fiery brand, my pupils constricting in agony, my irises shrinking like a frightened animal's, and my vision, oh, my vision, it's a slow, grinding, crushing weight that presses upon my retina, a relentless, unyielding pressure that threatens to consume me whole.""",Poetic/Literary Register,Fearful,5,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Extraocular muscle paresis. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Bilateral paresis or unilateral paresis causing double vision in peripheral gaze, but not in central gaze']. The patient speaks in Poetic/Literary Register and uses a Fearful tone. The description should be very detailed and comprehensive. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
74,"['Eye disorders - Other, specify']","""My eyes are all blurry and I cant see anything reeeally well. I dont no what's wrong with me""",Informal Register,Friendly,1,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Eye disorders - Other, specify. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Asymptomatic or mild symptoms; clinical or diagnostic observations only; intervention not indicated; no change in vision']. The patient speaks in Informal Register and uses a Friendly tone. The description should be very brief with minimal details. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
75,['Eye pain'],"""I have the most intense pain in my eyes, a burning sensation that makes me feel like I'm being suffocated by a thousand daggers.""",Poetic/Literary Register,Neutral,1,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Eye pain. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Mild pain']. The patient speaks in Poetic/Literary Register and uses a Neutral tone. The description should be very brief with minimal details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
76,['Eyelid function disorder'],"""I feel like my eyelids are stuck to my face, like they're glued to me, it's like I'm suffocating, I can barely breathe, my eyes are swollen shut, my eyelids are drooping, my vision is blurry, I feel like I'm going to pass out, my eyelids are burning, I'm seeing spots, my eyelids are numb, my eyelids are swollen, my eyelids are like rocks, my eyelids are making me feel like I'm going to die, I can barely move my eyes, my eyelids are like they're stuck, I'm having trouble swallowing, my throat is dry, my eyes are red, my eyelids are swollen, my eyelids are like they're going to burst, my eyelids are burning, I'm feeling like I'm going to faint, my eyelids are numb, my eyelids are swollen, my eyelids are like rocks, I'm having trouble concentrating, my eyelids are like they're stuck, I'm feeling like I'm going to die, I can barely see, my eyes are swollen shut, my eyelids are drooping, I'm having trouble moving my eyes, my eyelids are numb, my eyelids are swollen, I'm feeling like I'm going to pass out, I'm having trouble swallowing, my throat is dry, my eyes are red, my eyelids are swollen, my eyelids are like rocks, my eyelids are burning, I",Informal Register,Angry,4,True,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Eyelid function disorder. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Informal Register and uses a Angry tone. The description should be detailed and thorough. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
77,['Flashing lights'],"""I'm tormented by visions of electric sparks, my mind aflame with the inferno of these blinding lights, my world reduced to a maelstrom of chaos and despair.""",Poetic/Literary Register,Angry,3,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Flashing lights. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Limiting self care ADL']. The patient speaks in Poetic/Literary Register and uses a Angry tone. The description should provide a moderate level of detail. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
78,['Floaters'],"""I feel like I'm losin' my vision in everythin, I've got these pesky flouers that I can see, but they dont seem to be causin any harm, I'm not worried about it, I'm just feelin a little dizzy, I dont know what to do.""",Formal Register,Confused,2,True,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Floaters. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Symptomatic but not limiting ADL']. The patient speaks in Formal Register and uses a Confused tone. The description should be brief with some basic details. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
79,['Glaucoma'],"""I've got me eyes feelin' like they've been put through a sieve, mate, and I've got a right ol' pain in me eye that's been goin' on for weeks, innit, and it's got me seein' all sorts of things that I cannae quite place, like a wee bird flyin' overhead, but it's not really there, and it's makin' me feel like I've lost me sense of direction, like I'm walkin' around in a fog, and I've got a constant feelin' of pressure in me head, like someone's puttin' the screws on me, and I've got a wee bit of a headache, but it's not just a headache, it's like me brain's been put through a wringer, innit, and I've got a right ol' fatigue that just won't lift, like I'm runnin' on empty, mate, and I've got a wee bit of a dry mouth, and I can taste a wee bit of salt in me mouth, but it's not just the salt, it's like someone's drippin' tears all over me tongue, and I've got a wee bit of a tickle in me throat, like someone's tryin' to get a hold of me, and I've got a right ol' cough, like someone's tryin' to clear their mucus out of me lungs, innit,",Vulgar Register,Fearful,5,False,True,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Glaucoma. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['EIOP causing visual field deficits']. The patient speaks in Vulgar Register and uses a Fearful tone. The description should be very detailed and comprehensive. The patient should explicitly mention all symptoms they have, specifically: Glaucoma. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
80,"['Keratitis', 'Lip pain']","I feel like I've been shot in the eye! My eye is all red and swollen and I can see nothing! I've got this awful pain in my lip that's makin me wanna scream! It's like a knife is cuttin me deep to the bone, I can feel it! I've got a sear on my lip that's burnin like fire, it hurts so bad I can barely breathe! I'm losin my mind, I don't know what's goin on!""",Poetic/Literary Register,Angry,4,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Keratitis, Lip pain. The symptoms are graded on a scale of ['Grade 4', 'Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Perforation; best corrected visual acuity of 20/200 or worse in the affected eye', ' -']. The patient speaks in Poetic/Literary Register and uses a Angry tone. The description should be detailed and thorough. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
81,['Night blindness'],"I cant see anythin at all, its like a dark pit in my eye, its drivin me crazy!!""",Formal Register,Angry,5,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Night blindness. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Best corrected visual acuity of 20/200 or worse in the affected eye']. The patient speaks in Formal Register and uses a Angry tone. The description should be very detailed and comprehensive. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
