,Dialogue,True_Symptom,Extracted_Symptom
211,"""I'm havin a right ol' time with these dammed symptoms, I got the hiccups comin on me like a strokin' match, they're severe as hell, I cant even get a decent breat in edgewise, and dont even get me staright, I've got this vaginal dryness goin on, but its not like its aplicable or ennything, its just a bloody non issu, I mean wot can I do about it, its not like I can just go to the doc and say 'hey, fix this for me', I'm a man, for cryin out loud, its not somethin I can just go around talkin about, its a bloody privilidge, so just leave it alone, ok?""","['Hiccups', 'Vaginal dryness']",Hiccups
212,"""Irritability, Constipation, Loss of Appetite, Feeling Overwhelmed, Difficulty Concentrating, Feeling Hopeless.""","['Constipation', 'Discouraged']","Loss of Appetite, Constipation"
213,"""Behold, my wheezing shoe, a non-entity in suffering, while my discouraged shoe, the wretched companion, trudges along with great reluctance.""","['Wheezing', 'Discouraged']",Wheezing
214,"""I'm havin' these blasted shoes that can't stop leakin' their contents all over the place, like I'm constantly pissin' myself, and at the same time, they're as dry as the Sahara desert, not even breakin' a sweat, even when I'm stuck in this godforsaken waiting room, where it's hotter than a furnace!""","['Urinary incontinence', 'Decreased sweating']",Dry Mouth
215,"""Me shoes got a mild case of the itches, hands and feet are all red and cracky like a cheap pair of boots, and me toes are all numb and tingly like they're sleepin' in a ditch.""","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Numbness & tingling']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
216,"""I'm plagued by an infernal compulsion to pee, it's a constant torment that's disrupting me daily routine, and on top of that, I'm experiencing these... these irregular heartbeats, I dare not even think about it, it's a terrifying sensation that's leaving me shaken.""","['Urinary frequency', 'Heart palpitations']",Heart palpitations
217,"""I am currently experiencing discomfort, specifically pain and swelling at the injection site, which I would rather not discuss in detail, accompanied by intense itching that I would rate as severe, and I also occasionally notice flashing lights, but I am not sure if this is related to my current condition.""","['Pain and swelling at injection site', 'Itching', 'Flashing lights']","Pain and swelling at injection site, Intense itching, Flashing lights"
218,"""My feet are killing me, I have constant, severe pain that makes it hard to do anything, and I'm worried I'm going to develop sores from sitting here all day.""","['General pain', 'Bed/pressure sores']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
219,"""My feet are goin thru hell, they got the runs, like my belly, its all over the place, one min its not there, the next its like a floodgates, and my whole body is one big achy mess, like I got hit by a truck, but I cant even say how bad it hurts, but its bad, really bad, like I cant even get outta bed, but I'm still gettin up, and walkin around, like a zombie, but my feet, they're the ones who's really sufferin, they're all like, 'Hey, we're the ones who's got the diarrhea, not just you, you know, we're the ones who's gotta deal with it, so stop makin us feel like crap!'""","['Diarrhea', 'General pain']","Diarrhea, Fatigue, Abdominal pain"
220,"""Great, I've got this lovely pain and swelling at the injection site, thanks for asking, can't wait to get that checked out.""",['Pain and swelling at injection site'],Pain and swelling at injection site
221,"""I am experiencing severe and distressing symptoms, including irregular vaginal bleeding, severe pain during intimate relations, and a debilitating hand-foot syndrome, accompanied by mild but persistent itching, which fills me with great trepidation.""","['Irregular periods/vaginal bleeding', 'Pain with sexual intercourse', 'Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Itching']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain), Irregular vaginal bleeding"
222,"""Coughing: sever, dont stop me, makin me laff loud, hurtin my side, hard to sleep, makin me worried.""",['Coughing'],Coughing
223,"""Red, itchy skin, burning sensation, swelling, blisters.""","['Radiation skin reaction', 'Pain with sexual intercourse']",Rash
224,"""My symptoms include: Increased sweating (Never happens but when it does its severe), Memory issues (interferes with daily activites somewhat and is severe).""","['Increased sweating', 'Memory']",Memory issues
225,"""My shoes are feeling pretty good, got some swelling and tenderness in the soles, haven't gone to the bathroom in a while, and I've lost a few laces.""","['Breast swelling and tenderness', 'Constipation', 'Nail loss']",Decreased sweating
226,"""Nothing's really wrong with my skin, but its just a bit dry, you know, no big deal, no pain, no nothing.""",['Skin dryness'],Dry Mouth
227,"""I'm experininc some weird stuff, like no bruises on me body, and my mouth is super dry, but not too bad, just kinda like i havent drank enuf water in a wile.""","['Bruising', 'Dry Mouth']",Dry Mouth
228,"""I'm thinkin' my body's got some kinda weird issues goin' on, like I'm gettin' the hiccups every now and then, but it's not a big deal, just a little mild thing, but then I gotta pee like, all the time, it's kinda annoyin', but I don't wanna say how often, and I'm gettin' this weird dark skin thing goin' on, but I guess it's not really a thing, and oh, and I'm havin' some trouble swallower, but I don't know, it's not like it's a big problem or anythin', but I guess my body's just doin' some weird stuff right now.""","['Hiccups', 'Urinary urgency', 'Skin darkening', 'Difficulty Swallowing']","Hiccups, Frequent urination, Darkened skin"
229,"""Me shoes be feelin' sad, like dey got de blues, dey can't walk wit me, 'cause dey be gettin' red, crackin', peel, an' hurtin' almost constantly, an' when I get hot flashes, dey be feelin' de heat, like dey on fire, an' dey hurt so bad, it's like dey be on de edge, frequently, an' it's a cryin' shame, 'cause I need dem to walk an' live.""","['Sad', 'Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Hot flashes']",Cracking at the corners of the mouth (cheilosis/cheilitis)
230,"""I got this weird thing goin on in my ears, its like a constant hissin sound, dont no whats causin it, maybe its somethin with my hearin?""",['Ringing in ears'],Ringing in ears
231,"""I'm experiancing some problums with my mensal cylce, my periods arnt regulur and i've had some vaginul bleeding thats been goin on for a few months now.""",['Irregular periods/vaginal bleeding'],"Vaginal bleeding, Irregular periods/vaginal bleeding"
232,"""Difficulty swallowing due to a mild sensation of food getting stuck in the throat, occasional coughing after eating or drinking, mild discomfort or pain while swallowing, feeling like food is not going down properly, having to eat slowly and carefully, sometimes feeling like I'm choking.""",['Difficulty Swallowing'],Difficulty Swallowing
233,"""Look who's askin', my shoes are killin' me, with that gnarly abdominal pain that's been interferin' with my daily activities something fierce, comin' on occasionally, and when it does, it's a real doozy, very severe, but my general pain, yeah right, that's just a joke, not botherin' me at all, never even shows up, and when it does, it's just a mild annoyance, like a mosquito buzzin' around my ear.""","['Abdominal pain', 'General pain']",Abdominal pain
234,"""Me shoes be feelin' all clogged up, like me periods, they just won't come when they s'posed to, an' now they's all over the place, like me bleeding, it's like they's tryin' to tell me somethin' but I don't know what.""","['Delayed orgasm', 'Irregular periods/vaginal bleeding']",Decreased appetite
235,"""No notable changes in sweating patterns, normal sweat rate, usual response to heat and physical activity, no excessive or insufficient sweating.""",['Decreased sweating'],Decreased sweating
236,"""Oh man, I'm gettin a weird rash all over my boddy, its like my skin is on fire, the itchyness is very severe, I cant stop scratchin, and sometimes I see these crazy flashing lights, but only when I close my eyes, I dont see them when I'm lookin at somethin, its like my brain is playin tricks on me, I'm gettin really scared, I dont no whats happenin to me.""","['Itching', 'Flashing lights']","Itching, Rash, Flashing lights"
237,"""I am experiancing a rather puzzling condition wherein my shoes seem to be afflicted with a urinary frequensy disorder, resultin in them requirin frequent trips to the shoe repair shop, where they are losin a considerable amount of their hair, and in a strange twist, my shoe laces have become swollen and tender to the touch, although I must admit the severity of this symptom is quite negligible.""","['Urinary frequency', 'Hair loss', 'Breast swelling and tenderness']",Fecal incontinence
238,"""I am experiencing severe general pain, which is quite distressing, although I must admit it does not interfere with my daily activities, and I am also experiencing some issues with ejaculation, but I am pleased to report that it is a rare occurrence.""","['General pain', 'Ejaculation']","General pain, Ejaculation"
239,"""Ugh, I've got this annoying mild ringing in my ears, like a persistent, high-pitched squeal that's always there, even when I'm not in a noisy place, it's driving me crazy!""",['Ringing in ears'],Tinnitus
240,"""I'm experiencing a condition where my skin is exhibiting noticeable marks, which I'm choosing not to discuss further, while simultaneously struggling with swallowing food, which is moderately impaired.""","['Stretch marks', 'Difficulty Swallowing']",Mouth/throat sores
241,"""I've got these stupid flashing lights thingies goin on, cant even be bothered to say if they're there or not, ugh.""",['Flashing lights'],Visual floaters
242,"""My symptoms seem to be a mix of annoying and severe issues, including occasional ringing in my ears, frequent trips to the bathroom, rare but intense hot flashes, and some difficulty sleeping.""","['Ringing in ears', 'Urinary frequency', 'Insomnia', 'Hot flashes']","Ringing in ears, Frequent urination, Hot flashes, Difficulty sleeping"
243,"""I am experiencing a distressing condition, characterised by a pronounced diminution in diaphoresis, manifesting as an inability to engage in perspiration, which I find quite unsettling, coupled with a mild, yet distressing, alteration in my vocal timbre, which has resulted in a slight hoarseness, and, I must confess, a most disconcerting impairment in my cognitive faculties, which, I dare say, is affecting my recollection, although, I must admit, to a negligible extent, insofar as my daily activities are concerned.""","['Decreased sweating', 'Hoarseness', 'Memory']",Hoarseness
244,"""My feet are experiencing nausea, as they occasionally feel queasy and moderately uncomfortable, my toes are watery-eyed, somewhat impairing my ability to walk, but not severely, and my heel is irregularly bleeding, yes, I'm having vaginal bleeding, because apparently, my feet have a uterus.""","['Nausea', 'Watery eyes', 'Irregular periods/vaginal bleeding']",Nausea
245,"""As I lace up my shoes, the tender skin on my feet begins to protest with a moderate itching, a gentle yet persistent whisper that refuses to be silenced, while my calf muscles, those stalwart companions, ache with a very severe pain, a sharp and piercing cry that echoes through my very being, yet somehow, miraculously, it does not impede my daily strides, a rare and fleeting visitor, a ghost that haunts but does not hinder.""","['Itching', 'Muscle pain']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
246,"""Me shoes is actin like im havin the trots, but its like i never got the runs, its all confusin, and dont even get me started on me skin, its all darkin like i been out in the sun too long, but i aint sayin its causd by the sun, or is it, i dunno, its all just a big mess in me heid.""","['Diarrhea', 'Skin darkening']","Abdominal pain, Bloating, Skin darkening"
247,"""I've got Vaginal discharge, lots of it, and Heartburn, never happens, dont even get me started on that one.""","['Vaginal discharge', 'Heartburn']","Vaginal discharge, Heartburn"
248,"""My toes feel like they're falling asleep, I get these weird numbness and tingling sensations on them, especialy when I'm walking or trying to focuse on somethin, but it's not like it's stopin me from doin my daily activites or anythin, I can stil do all the things I need to do, it's just kinda annoyin, and sometimes it feels like my brain is gettin all foggy and I cant think strait, but it's not like I'm completly unable to concetrate or anythin, it's just a littel... unsettling, yeah, that's the word, unsettling.""","['Concentration', 'Numbness & tingling']",Numbness & tingling
249,"""It appears that I have been experiencing a moderate level of interference with my daily activities due to a mild diminution in my appetite, which has resulted in a slight reduction in my interest in consuming food, thereby necessitating some minor adjustments to my usual eating habits.""",['Decreased appetite'],Decreased appetite
250,"""I am presently experiencing an extremely distressing and debilitating condition, characterised by a persistent and near-constant sensation of nausea, which is manifesting itself as a profound and overwhelming feeling of queasiness, coupled with an intense urge to vomit, thus rendering me completely incapacitated and utterly unable to carry out even the most mundane activities, and I must stress that this affliction is not merely an occasional or intermittent occurrence, but rather an almost constant and pervasive phenomenon that is severely impacting my daily life.""",['Nausea'],Nausea
251,"""I've been goin to the bathroom alot, like every hour or somethin, and its been super watery, dont no whats goin on""",['Diarrhea'],Diarrhea
252,"""I'm feelin' pretty crumby, doc, got a moderate case of not bein' in the mood for anything romantic, my pee's been lookin' like a weird tea color, my muscles are killin' me and I'm in pain a lot, I'm gettin' these weird stomach issues that I don't wanna talk about, my stomach's been growlin' so much it's hard to eat, and, um, my nails are lookin' kinda okay, I guess.""","['Decreased libido', 'Change in usual urine color', 'Muscle pain', 'Gas', 'Decreased appetite', 'Nail ridging']","Abdominal pain, Bloating, Constipation, Decreased appetite, Diarrhea"
253,"""I've got a bad case of Hand-foot syndrom, its pretty bad, my hands and feet r all red and cracky, and also my voice sounds all funny and stuff, its like a raspy squeak, dont no whats goin on with me""","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Voice quality changes']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
254,"""Pruritus, Luminescent Hallucinations, Giddiness.""","['Itching', 'Flashing lights', 'Dizziness']",Itching
255,"""My symptoms include numbness and tingling that occasionally interferes with my daily activities, memory issues that significantly impact my daily life with a moderate severity, and I experience gas.""","['Numbness & tingling', 'Memory', 'Gas']","Numbness & tingling, Memory"
256,"""I am astonished that you require such a pedestrian description of my symptoms, but very well, I suppose I shall deign to inform you that my shoes appear to be afflicted with an alarming propensity for excessive perspiration, manifesting as a perpetual sheen, much like the unwashed masses who populate this establishment, and a faint discoloration, though I dare say it is nothing compared to the tedium of my existence, a far cry from the rich, deep tones that would be expected of a well-bred gentleman such as myself.""","['Increased sweating', 'Skin darkening']",Abdominal pain
257,"""My dearest doctor, I'm afraid I'm ailing with a trifling memory that plays a trickster's game, interfering not at all with my daily activities, yet a gentle breeze can't soothe the very severe cracking at the corners of my mouth, where dryness and discomfort have taken up residence, like an unwelcome guest.""","['Memory', 'Cracking at the corners of the mouth (cheilosis/cheilitis)']",Cracking at the corners of the mouth (cheilosis/cheilitis)
258,"""Dizziness - A little bit interference with daily activities, Mild severity.""",['Dizziness'],Dizziness
259,"""I've been feelin kinda crappy with this urination thingy, it hurts when i go pee, and i've got some mild acne goin on, just a few tiny spots.""","['Painful urination', 'Acne']",Painful urination
260,"""I'm bloody well reeking like a dumpster on a hot summer day, my armpits are so damn stinky that it's like a toxic waste dump is brewing in there, I'm sweating like a sinner in church and my stench is so overpowering that it's making everyone within a five-foot radius gag, my very severe body odor is like a bad joke, it's a constant reminder that I'm a walking biohazard, I'm so self-conscious about it that I'm starting to feel like a freak, my sweat glands are working overtime and I'm producing more BO than a brewery, it's like my body is a stinky little furnace that's burning up all my dignity and leaving me feeling like a bloody embarrassment, my very severe body odor is literally making my life a living hell!""",['Body odor'],Body odor
261,"""I'm experiening a missed mensal cicle, my periods arnt comming when ther sposed to, and i hav a sever case of hand-foot synrdrom, my hands and feets ar all red, cracked and peeling, but surprisngly ther isnt any rash elswhere on my bodi.""","['Missed expected menstrual period', 'Rash', 'Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain), Missed expected menstrual period"
262,"""I am experiencing nail ridging, occasional difficulties with ejaculation, and mild constipation.""","['Nail ridging', 'Ejaculation', 'Constipation']","Nail ridging, Difficulty with ejaculation, Constipation"
263,"""Afflicted with Mouth/throat sores: Moderate Discomfort, Somewhat Interfering Daily Delights; Rash: Yes, a Distressing Presence.""","['Mouth/throat sores', 'Rash']",Mouth/throat sores
264,"""I be feelin' a little beat up, doc, got muscle pain that's interferein' with my daily grind, hurts a mite, but not too bad, and my heart's doin' some weird thumpin' stuff, but it don't hurt or nothin', just happens every now and again.""","['Muscle pain', 'Heart palpitations']","General pain, Heart palpitations"
265,"""Me shoes got a bad case of the blues, they're feelin' the pain in their cranium, it's a rare but mighty headache that's interferin' with me daily steps, and their lungs are all congested, coughin' up a storm, quite a bit, but they're still standin', even if they're feelin' severely worn out.""","['Headache', 'Coughing']",Headache
266,"""I experiance a quite embarassing condition where I loose controll of my bowels quite ofthen, especialy when I'm out in publi, but apparantly it's somthing that happends to me only a few times, or so I think, and it's realy causin me alot of distress in my daily activites.""",['Fecal incontinence'],Fecal incontinence
267,"""I'm experiencing a sense of dread as my body seems to be slowly shutting down, with my libido dwindling to nothing, leaving me feeling empty and disconnected, and my fatigue has become a constant companion, making it a struggle to even get out of bed, while my urinary incontinence has me constantly on edge, worried about the next unexpected leak, it's like my body is betraying me, and I'm not sure how much longer I can keep going like this.""","['Decreased libido', 'Fatigue', 'Urinary incontinence']",Urinary incontinence
268,"""Hot flashes occur with a frequency that I dare not disclose, accompanied by very severe manifestations, including sudden and intense heat sensations, profuse sweating, rapid heartbeat, palpitations, feelings of anxiety and unease, flushes of the skin, shortness of breath, fainting spells, and an overall sense of dread that pervades my very being.""",['Hot flashes'],Hot flashes
269,"""I am currently experiencing a severe cough that somewhat interferes with my daily activities, accompanied by a very severe decrease in libido.""","['Coughing', 'Decreased libido']",Coughing
270,"""My legs are killing me, the muscle pain is absolutly sever, it hurts alot and makes it very dificult for me to do anything, i cant even walk without feeling like im going to pas out, and to make matters worse, i have this intense itching sensation that is completly driving me crazy, its like my skin is on fire, the itching is very sever, i feel like scratching my legs all day, it's like i have a constant urge to do it, i'm getting very anxious about it, i'm scared that somethin is reeeeally wrong with me.""","['Muscle pain', 'Itching']","Abdominal pain, Fatigue, Itching, Muscle pain"
271,"""My blurred vision is interfering very much with my daily activities, it's very severe.""",['Blurred vision'],Blurred vision
272,"""I hav bin havin sum reeeally bad bowel movments, like sumthin is stuck in my arse and its takin for ever to come out, its verry severe and makin me feel like im gonna explod, i havnt had a decent BM in days and its causin me alot of discomfort and pain, i dont no whats goin on but i no its not normal""",['Constipation'],"Bloating, Constipation, Diarrhea, Fecal incontinence"
273,"""Apparently, I'm experiencing some kind of skin issue, but I'm not exactly thrilled about discussing it, so let's just say my skin is having a bit of a meltdown.""",['Rash'],Rash
274,"""I'm feeling pretty crummy, to be honest - my periods are all over the place and I'm getting these super painful, itchy rashes on my hands and feet, it's like they're on fire, and to make matters worse, I'm just feeling really down and sad all the time, like I'm stuck in a fog, but at least I can still get around without my tummy hurting, which is a plus, I guess.""","['Irregular periods/vaginal bleeding', 'Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Sad', 'Abdominal pain']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain), Decreased appetite, Itching"
275,"""Constipation - None, Vaginal dryness - Not specified, Joint pain - Mild Discomfort, Hand-foot syndrome - Moderate Redness and Pain, Dry Mouth - Not relevant.""","['Constipation', 'Vaginal dryness', 'Joint pain', 'Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Dry Mouth']","Hand-foot syndrome, Joint pain"
276,"""I've got a Change in usual urine color (Nothin' outta the ordinary, it's just the usual color), a Radiation skin reaction (Don't wanna talk about that, it's a bit too sensitive), and Increased sweating (I'm not sweatin' a lot, just a normal amount, no big deal).","['Change in usual urine color', 'Radiation skin reaction', 'Increased sweating']",Change in usual urine color
277,"""Having some hiccups and crap happens frequently, but I don't wanna talk about it too much, and it don't bother me daily, I guess.""","['Fecal incontinence', 'Hiccups']",Hiccups
278,"""I'm havin' some sorta gut rot, where I'm crappin' almost constant, and my bladder's goin' off like a fire alarm, but it ain't botherin' me none.""","['Diarrhea', 'Urinary urgency']","Diarrhea, Fecal incontinence, Urinary frequency"
279,"""I am presently experiencing a most distressing and perturbing condition, wherein a plethora of minute, dark, and seemingly amorphous specks or wisps are persistently and intermittently traversing my visual field, necessitating a considerable degree of mental and ocular exertion to discern and circumvent these confounded visual floaters, which I daresay are an unwelcome and uninvited presence in my otherwise normally functioning and undisturbed visual acuity.""",['Visual floaters'],Visual floaters
280,"""Excessive Scratching, Redness, Swelling, Blisters, Burning Sensation, Skin Discoloration.""",['Itching'],Itching
281,"""Upon examination, I do not exhibit any noticeable signs of bruising, and my skin appears unblemished, without any discoloration, swelling, or other visual manifestations that would be indicative of bruising.""",['Bruising'],Bruising
282,"""I got this one guy's shoes and theyre walkin almost all the time, they cant even sit on the potty for more then a min without scramblin to the bathroom, its like they got the freqncy of a jackhammer, almost constntly goin off, its a real pain in the butt.""",['Urinary frequency'],Constipation
283,"""I'm experiencing severe insomnia that's interfering with my daily activities in every way possible, with my sleep completely disrupted, to the point where I'm now irritable and frustrated, and to make matters worse, I've got very severe cracking at the corners of my mouth, which is extremely painful and makes eating and speaking a real challenge, and to top it all off, I'm extremely sensitive to sunlight, even on cloudy days, which makes going outside a nightmare, and on top of all this, I've got a somewhat excessive vaginal discharge that's just another source of discomfort and anxiety.""","['Insomnia', 'Cracking at the corners of the mouth (cheilosis/cheilitis)', 'Sensitivity to sunlight', 'Vaginal discharge']","Cracking at the corners of the mouth (cheilosis/cheilitis), Excessive vaginal discharge"
284,"""I'm experiencing nail ridging, but it's not really relevant to my current condition, and I'm having numbness and tingling sensations, which aren't severely impacting my daily activities, but are moderate in intensity, and I'm not entirely sure what's causing them.""","['Nail ridging', 'Numbness & tingling']",Nail ridging
285,"""My hands and feet feel like cracked leather, and my eyes are all watery like I've been crying nonstop.""","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Watery eyes']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
286,"""The patient's condition is characterised by an unusual phenomenon, wherein the skin exhibits a gradual darkening trend, although the patient has chosen not to disclose the specifics of this occurrence, and a notable absence of any alterations in the nail colouration, which remains unchanged; meanwhile, the patient's visual perception appears to be unaffected by any flashing lights, suggesting that this symptom may not be directly relevant to the patient's current state.""","['Skin darkening', 'Nail discoloration', 'Flashing lights']",Skin darkening
287,"""I am currently experiencing a peculiar condition wherein my shoes, metaphorically speaking, seem to be afflicted with a rather distressing set of symptoms, including a noticeable discoloration of the nails, which, if I may say so, is quite a concern, and, I must confess, my daily activities have been significantly impaired by a severe shortness of breath, which, I dare say, is quite a bit of an issue.""","['Nail discoloration', 'Shortness of breath']",Nail discoloration
288,"""My shoes are severely interfering with my daily activities, refusing to cooperate with even the simplest tasks.""",['General pain'],"Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
289,"""I have been experiencing considerable urinary urgency, which significantly interferes with my daily activities and occurs almost constantly, alongside a mild vaginal dryness that I find somewhat bothersome.""","['Urinary urgency', 'Vaginal dryness']",Urinary urgency
290,"""I am experiencing a slight and imperceptible swelling and tenderness in my breast, which I dare say is hardly noteworthy, but I fear it may be indicative of something more sinister.""",['Breast swelling and tenderness'],Breast swelling and tenderness
291,"""My taste buds are totally messed up, it's like I'm eating cardboard, the severity is through the roof, it's severe, I can barely eat anything.""",['Taste Changes'],Taste Changes
292,"""I'm experiencing a severe and alarming dryness in my mouth, with a persistent feeling of desiccation that's making it hard for me to produce saliva, and to make matters worse, I've noticed a moderate yet unsettling decline in my libido, which is causing me a great deal of anxiety and unease about my overall well-being.""","['Dry Mouth', 'Decreased libido']",Dry Mouth
293,"""I dont no whats goin on with me, but I feel a littel queezy sometimes, like my stomack is doin somethin weird, but it happends like never, and its not that bad, and I dont think I've lost any nails or ennythin, but I'm not shure about that, my doc says somethin about not applikable, but I'm still tryin to figger out whats goin on""","['Nausea', 'Nail loss']",Nausea
294,"""I am experiencing intermittent bouts of vomiting, the frequency of which is unpredictable, and I am reluctant to disclose the intensity of these episodes, as the mere contemplation of their severity fills me with a sense of trepidation.""",['Vomiting'],Vomiting
295,"""Voice gets all squeaky and shaky, can't talk proper, words get stuck, voice gets really hoarse, can't talk loud, voice gets all raspy.""",['Voice quality changes'],Hoarseness
296,"""I'm experiencing some discomfort, but I'd rather not go into details about the pain and swelling at the injection site, and I've been feeling moderately fatigued lately, but it hasn't been too much of a hindrance to my daily activities.""","['Pain and swelling at injection site', 'Fatigue']",Pain and swelling at injection site
297,"""Oh, cruel fate, my belly churns with almost constant tumult, as if a raging tempest had taken up residence within, leaving naught but a trail of watery despair in its wake.""",['Diarrhea'],Abdominal pain
298,"""My stomach, once a maelstrom of ravenous desire, now lies dormant, a desolate landscape devoid of appetite's fiery spark, its whispers of hunger reduced to an unsettling silence, a haunting reminder that even the most basic of needs can be wrested from my grasp.""",['Decreased appetite'],Abdominal pain
299,"""Shivering Limbs, Ephemeral Erections, Wheezing Chest, Labored Inhalation, Fatigued Muscles, Racing Heartbeat, Difficulty Speaking, Restlessness, Anxiety, and an overall Sense of Discomfort.""","['Chills', 'Delayed orgasm', 'Shortness of breath']","Wheezing, Fatigued Muscles, Racing Heartbeat, Difficulty Speaking"
300,"""A gentle sluggishness has begun to creep, a mild torpor that besets my viscera, a soft and subtle constriction that, though not altogether oppressive, nonetheless bespeaks a languid tempo in the passage of my bowels.""",['Constipation'],Abdominal pain
301,"""Apparently, my shoes have a sudden and unspecified tendency to go through a series of unpleasant and unexplained releases.""",['Diarrhea'],Cracking at the corners of the mouth (cheilosis/cheilitis)
302,"""Alas, my heart doth beat with irregularity, like a wild drummer in my chest, occasionally striking a discordant note, and I dare not inquire as to its severity, lest it reveal a truth too painful to bear; meanwhile, my lovelife is marred by a moderate ache, a gentle reminder that love and pleasure can sometimes be a double-edged sword, a tender touch that brings both joy and pain, a sweet sorrow that I must endure.""","['Heart palpitations', 'Pain with sexual intercourse']",Heart palpitations
303,"""No menstruel blud, no period, no flow, no cramps, no breast tenderness, no mood swichs, no weight gain, no spotting.""",['Missed expected menstrual period'],Breast swelling and tenderness
304,"""I experience occasional, somewhat interfering joint pain, but it's not severe.""",['Joint pain'],Joint pain
305,"""I've been feelin somethin reeeeally bad lately, I've got this nasty cough that's been interferin with my daily activites, it's really severe and makes me feel like I cant brethe, and on top of that I've been gettin these horrid hot flshes almost constantley, they're really sevre and makes me feel like I'm on fire, its like my body is just goin haywire!""","['Coughing', 'Hot flashes']","Coughing, Shortness of breath, Hot flashes"
306,"""I'm literally dying over here, my throat is killing me, I can barely swallow and my muscles are on fire, I'm in agony!""","['Difficulty Swallowing', 'Muscle pain']","Hoarseness, Difficulty Swallowing"
307,"""I am presently experiencing Insomnia, a condition which, I might add, is not significantly interfering with my daily activities, and I fail to see how it warrants further consideration.""",['Insomnia'],Insomnia
308,"""I'm experinseing some real bad dryness down ther in the vajayjay, it's like sandpaper or somethin, not too bad, just moderatly annoyin, dont no whats causin it, maybe its the soap or the climate or somethin, its just a bit of a issue, not the end of the world or ennythin.""",['Vaginal dryness'],Vaginal dryness
309,"""Man, my feet are killin me, I got pain everywhere, cant even walk without feelin it, its like somethin is crushin my toes all day, and I feel so down on myself, like I dont even wanna get outta bed, its just so frustrating!!""","['General pain', 'Discouraged']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
310,"""I got nail ridging, which meens its like, my nailz ar ridged and stuff, i dont no if thats good or bad, its like: ridged nailz, nailz arnt growin rite, nailz arnt lookin rite, nailz ar hurtin when i touch dem, nailz arnt lookin healthy, nailz arnt strong.""",['Nail ridging'],Nail ridging
311,"""i've got a lil bit of blurry sight goin on, aint too bad tho, just a mild case, and i dont have no bed sores, but i'm keepin an eye out, lol.""","['Blurred vision', 'Bed/pressure sores']",Blurred vision
312,"""Inconvenience and Discomfort, Unobstructed Breathing, Normal Appetite, No Fever, No Weight Loss.""",['Coughing'],Coughing
313,"""Alas, my poor shoes, beset by the ignominy of occasional incontinence, tormented by the silent anguish of heartburn's dark and foreboding presence, yet spared the torture of flashing lights' maddening spectacle.""","['Urinary incontinence', 'Heartburn', 'Flashing lights']",Heartburn
314,"""Joint pain, a symtome of sorts, caracterized by: occationaly painful joints, rarely, aching in my knees, almost never, stiffness in my hips, seldom, swelling in my ankles, hardly ever, limited mobility in my elbows, occassionally, inflammation in my wrists, rarely, tenderness in my shoulders, almost never, and a slight sense of discomfort in my fingers.""",['Joint pain'],Joint pain
315,"""Darkened Complexion, Chapped Skin, Muffled Breathing.""","['Skin darkening', 'Skin dryness', 'Wheezing']",Darkened Complexion
316,"""Oh, cruel fate, my skin doth darken, like a midnight sky, with a dread that doth make me shudder, and my urine, a mystery, doth chang in colur, a sight most dire, that doth fill my heart with fear!""","['Skin darkening', 'Change in usual urine color']",Skin darkening
317,"""My shoes seem to be losin alot of hair, its not completly bald but its gettin somewhat bad, and sometimes i feel like vomitin almost constantli, especialy when i eat somethin that dosnt agree with me, and its not just a lil bit of nausea, its actualli pretty moderat, like my shoes are goin thru somethin bad.""","['Hair loss', 'Nausea']","Hair loss, Nausea"
318,"""My shoes feel a bit off, occasionally causing mild interference with my daily activities, but it's nothing too out of the ordinary.""",['Sad'],"Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
319,"""I occasionally experience minor nosebleeds that resolve on their own without any significant disruption to my daily activities.""",['Nosebleed'],Nosebleed
