Dialogue,True_Symptom,Extracted_Symptom
"""Joint pain, a gentle whisper, that rarely stirs, a silent guest, not quite a bother, in this life of mine.""",Joint pain,Joint pain
"""Me joints be hurtin' like a right ol' scoundrel, mostly when I be movin' around, not all the time, just now and then, and it ain't too bad, but enough to make me think I'm goin' plumb crazy, I reckon.""",Joint pain,General pain
"""my joints are aflame with a gentle warmth, a mild perturbation that doth rarely beset me, a faint whisper of discomfort that doth not at all impede my daily pursuits, like a rare summer breeze that doth bring a gentle ache, a mild affliction that doth sometimes creep in, but doth swiftly depart, leaving me to ponder, 'is this pain a visitor, or a lingering guest?'""",Joint pain,Joint pain
"""My joints ache somethin' fierce, but it don't stop me from doin' stuff.""",Joint pain,Joint pain
"""I am experiancing joint pain, which interfers with my daily activites a little bit, occuring almost constatly and is very severe, making it dificult to perfrom even the simplest of tasks.""",Joint pain,Joint pain
"""Me feet and knees be killin me somtimes, cant even do the simpel tings with out gettin a lil bit achy, its like me joints be screamin at me all the time, almost every minit, but me dont wanna say how bad it be, lets just say its a lil bit of a probem.""",Joint pain,"Joint pain, Knee pain, Foot pain"
"""i've got this weird thing goin on with my jounts, they hurt a little bit most of the time, like when i'm doin stuff and i hav to stop, but it's not like it's realy bad or anythin, i just feel a bit achy and stuff.""",Joint pain,Joint pain
"""My joints ache almost constantly, making it a little bit tough to do my daily stuff.""",Joint pain,Joint pain
"""Joint pain causing moderate interference with daily activities almost constantly.""",Joint pain,Joint pain
"""Joint pain affecting daily activities to a little extent, occurring almost constantly, and presenting with mild severity, characterized by stiffness and discomfort in the affected joints, limited mobility, and mild inflammation.""",Joint pain,"General pain, Joint pain"
"""Me joints be aching somethin' fierce, hurtin' near constant, makin' it a right proper pain to do even the simplest tasks, like gettin' outta bed or cookin' a meal.""",Joint pain,Joint pain
"""Joint Pain: Pain, Stiffness, Swelling, Limited Mobility.""",Joint pain,Joint pain
"""My joints are screamin like a idiot, a little bit, dont get me wrong, they're not completly down, but they're definatly not happy, and i dont wanna think about how offen they ache, or how bad it is, thats just to much, but lets just say they're not exactly the most pleasnt thing in the world right now.""",Joint pain,Joint pain
"""My joints ache a bit, but it doesn't really hinder me from doing stuff.""",Joint pain,Joint pain
"""I am presently experiencing considerable distress due to the affliction of joint pain, which is manifesting as a moderate level of interference with my daily routine, the exact frequency of which I decline to disclose, and I fail to see how the notion of severity applies to my present predicament.""",Joint pain,Joint pain
"""I'm havin some reeeeally bad joint pain, it's like my whole body is achin, especialy in my knees and hips, it hurts to even get outta bed, and doin daily stuff like walkin or even just gettin dressed is a littel bit of a challange, it's moderatly bad, not the worst but not the best either, i dont wanna think about how offten it happins, i just wanna feel beter!""",Joint pain,"General pain, Joint pain, Knee pain, Hip pain"
"""Joint pain when I move, sometimes I feel it when I'm just sitting still, it's not super bad but it's annoying, makes me feel a bit stiff.""",Joint pain,Joint pain
"""Ache in the Joints, Limited Mobility, Soreness that Grips, Pain that Lingers, Difficulty in Movement, Stiffness that Resists.""",Joint pain,"General pain, Joint pain, Muscle pain"
"""Ugh, I'm literally crippled by this joint pain, it's like my whole body's on fire, it's super severe and happens occasionally, but it's still messing with me pretty badly, like I can barely do anything without wincing in agony.""",Joint pain,"General pain, Joint pain"
"""Joint pain, occasional interference with daily activities.""",Joint pain,Joint pain
"""Sluggish Gait, Mild Inconvenience, Occasional Twinges, Nothing to Write Home About.""",Joint pain,Mild Inconvenience
"""Alas, my poor joints, they ache with a gentle, yet mocking, freqency, a trifling nuisance that occassionally intrudes upon my daily existance, a slight impediment, a tiny thorn in my side, that, I confess, I can still navigate with ease, a minor discomfort that, I dare say, is hardly worth mentioning, a mere trifle, a pebble in my shoe, a tiny, insignificant, yet, I suppose, not entirely irrelevant, pain that, I suppose, one could, with some stretch, call 'not applicable'.""",Joint pain,Joint pain
"""Stiffness and Soreness in my Joints, Difficulty Moving, Acheing when I Walk, Swollen and Red, Painful to Touch, Limited Range of Motion, Difficulty with Daily Tasks, Sometimes I Need to Rest, Worrying about the Future, Will I Ever Be the Same?""",Joint pain,"Joint pain, Stiffness, Limited range of motion, Painful to touch, Swelling"
"""I'm experiancing a considerable amount of distress due to the occassional onset of mild joint pain, which is somewhat impeding my daily activites, but not to a great extent, and is primarily manifesting in a sporadic manner.""",Joint pain,Joint pain
"""I get joint pain pretty bad, but it's not super frequent, it's mostly when I'm doing stuff that I'm not used to, and it's pretty severe when it hits.""",Joint pain,Joint pain
"""Me joints be killin' me, hurtin' all the time, makin' it hard to do squat.""",Joint pain,Joint pain
"""I've got this gnawing joint pain that's been bugging me pretty much all the time, it's really getting in the way of my daily stuff, but I'm too scared to say just how bad it is.""",Joint pain,General pain
"""I'm experiencing frequent episodes of joint pain, but it's not severe, and it only interferes with my daily activities a little bit, mainly when I'm doing things that require a bit of exertion.""",Joint pain,Joint pain
"""I'm experiening Joint pain, quite frequntly, which is a bit of a nuisance, as it interfers with my daily activites, not that I'm some sort of invalid or any thing, but it's just a bit of a bother, and I suppose I should mention that it's not really a big deal, or 'not appliacable' as you've so cleverly put it, but it's there, Joint pain, Joint pain, everywhere.""",Joint pain,Joint pain
"""I'm experiencing moderate joint pain that frequently interferes with my daily activities, causing some discomfort, but not severely impacting my ability to perform tasks, and it's not a constant issue, but more of a recurring problem that I have to deal with on a regular basis.""",Joint pain,Joint pain
"""Joint pain, a gentle whisper that occasionally stirs, yet still allows me to move with ease, a mild affliction that dances in and out of my daily steps.""",Joint pain,Joint pain
"""Me feet and knees be killin me, I got severe joint pain that interfiers with daily activites, it happnes frequently, especialy when I do somethin that requiers me to stand up or walk arond, its like me joints is on fire!""",Joint pain,"General pain, Joint pain"
"""Yah, I'm havin some reel bad Joint pain, its like my whole boddy hurts, especialy when I'm doin stuff, its a littel bit hard to move arond, and some days its like my Joints are on fire, its very severe, I cant even remember the last time I didnt hav some kind of Joint pain, but its like my boddy is always remindin me its ther, argh!""",Joint pain,"General pain, Joint pain"
"""A faint whisper of discomfort, a gentle echo of pain, that sometimes visits me, but rarely insists.""",Joint pain,General pain
"""Me feet are as good as new, no pain, no problem, I can still walk like a bloody king.""",Joint pain,Numbness & tingling
"""Occasional Discomfort, Mild Inconvenience, No Noticeable Impact.""",Joint pain,"Occasional discomfort, Mild inconvenience"
"""I am experiencing moderate joint pain, which occasionally interferes with my daily activities, but fortunately, it is not a persistent issue, and I have not encountered it frequently, although when it does occur, it can be quite bothersome.""",Joint pain,Joint pain
"""Me joints be a wee bit sore, but I can still get around, no big deal.""",Joint pain,Joint pain
"""A gnawing ache, like a tempest in my joints, besets me, yet curiously, it never visits, leaving me bewildered, as its ferocity is severe, a paradox that dances in my mind.""",Joint pain,Joint pain
"""As I don the shackles of my mortal coil, the joints that once danced with abandon now cry out in anguish, their very essence pierced by the cruel dagger of pain, a fleeting yet merciless torment that stalks me rarely, yet when it does, it leaves me crippled, a mere shadow of my former self, its very severity a dire omen that haunts my every waking moment.""",Joint pain,General pain
"""I am experiencing intermittent joint discomfort, which occasionally interferes with my daily routines, but the instances are relatively infrequent, and I must confess that the intensity of these episodes is somewhat distressing, though I dare not elaborate further.""",Joint pain,Joint pain
"""I'm pretty sure I've got this joint pain thing going on, where my joints ache a little bit, not super often, but when it does happen, it's not like, super bad or anything, it's just a mild, occasional thing that doesn't really interfere with my daily activities, like, I can still do stuff, just not as easily or something.""",Joint pain,Joint pain
"""I experience a moderate level of joint pain, which occasionally interferes with my daily activities, manifesting as rare episodes of discomfort that don't significantly impact my overall well-being, and I wouldn't say it's severe, but it's there, a nagging reminder of my joints' occasional wear and tear.""",Joint pain,Joint pain
"""Ugh, my joints are literally screaming at me, it's like I'm 90 years old or something, I can barely do anything without feeling like I've been put through a washing machine, it's moderate pain, but it's rare that it actually happens, like I'm not crippled all the time, but when it does, it's a real pain in the butt.""",Joint pain,General pain
"""Tormented joints, a persistent ache that whispers its presence, a faint murmur that rarely interrupts my daily cadence, a mild affliction that gnaws at my resolve, yet still manages to leave its indelible mark, a little bit of suffering that I endure with each reluctant step.""",Joint pain,Joint pain
"""I'm experinng severe joint pain that interferes with my daily activites, it's a rare but extremly painful occurence that leaves me in agony.""",Joint pain,Joint pain
"""Joint pain is a persistent issue that affects me almost constantly, significantly interfering with my daily activities, and reaches a very severe level, making it challenging to perform even the simplest tasks without discomfort.""",Joint pain,Joint pain
"""My joints ache with a dull, persistent gnawing that's always lurking in the background, somewhat disrupting my daily routine as I struggle to find comfortable positions, and its almost constant presence has become a nagging companion I've grown accustomed to, though I'd rather not dwell on the specifics of its intensity.""",Joint pain,Joint pain
"""My joints are killin' me, but honestly, it's not like I'm crippled or anything, I can still do stuff, it's just that sometimes I'm feelin' it, like almost all the time, but it's not like it's super painful or anything.""",Joint pain,Joint pain
"""Umm, I think my joints are kinda killing me, like, almost all the time, and it's making it kinda hard to do stuff.""",Joint pain,Joint pain
"""Me joints be hurtin' somethin' fierce, like I got arthritis or somethin', it's moderatly bad, hurts almost all the time, especially when I try to do stuff, like bendin' or liftin' things, it's like me body's all like 'hey, slow down, mate'.""",Joint pain,Joint pain
"""Stiffness when gettin' outta bed, hurts ta walk, creaky joints all day, hard ta do chores, some days worse than others.""",Joint pain,Joint pain
"""My joints ache almost constantly, making it somewhat hard to do daily stuff, and it's pretty severe.""",Joint pain,Joint pain
"""Joint pain: Intermitent Sharp Stinging Sensations, Painful Swelling and Inflammation in the Affected Joints, Difficulty Perfroming Daily Activities such as Waling, Running, and Even Simple Task like Tynging a Pencil, Very Severe Discomfort and Uncomfortable Feelings in the Morning and After Rest, Somewhat Reduced Mobility and Flexibility, Difficulty Sleeping due to Painful Joints, Feeling of Being Overwhelmed and Irritable, and General Feeling of being Uncomfortable and in Distress.""",Joint pain,"General pain, Joint pain, Morning stiffness, Difficulty performing daily activities, Reduced mobility"
"""My joints have been acting up somwhat lately, making it a bit of a challange to get around and do the things i usualy do, the pain isnt exspecially bad, but its ther alot, especily in the mornin, and i cant realy say how offen it happends, but its definatly a nuisance.""",Joint pain,Joint pain
"""Joint pain has a somewhat moderate impact on my daily activities, but I do not wish to disclose its frequency, and I do not perceive it as severe.""",Joint pain,Joint pain
"""It appears that I am experiencing a moderate level of discomfort in my joints, which is occasionally affecting my ability to engage in daily activities, although I would prefer not to elaborate further on the specifics of their frequency.""",Joint pain,Joint pain
"""I'm experinicing some kinda joint pain that's moderate in sevirity, it's not completly preventin me from doin stuff but it's definately causin somethin of an interfearence with my daily activites, like, I can stil go to work and all but it's just a lil more dificult than normal, and to be honest I'm not realy sure how offen it's happenin, I mean I dont want to anser that question or anythin.""",Joint pain,"General pain, Joint pain"
"""My joints are on fire, a constant ache that doth plague me, somewhat encroaching upon my daily endeavours, though I dare not speak the truth of its frequency, for the pain doth pierce me like a thousand daggers, mild in severity, yet a constant, gnawing reminder of my frailty.""",Joint pain,Joint pain
"""My joints be achin' somethin' fierce, makin' it hard fer me to do even the simplest t'ings, an' it's gettin' so bad I'd rather not talk 'bout how often it's happenin'.""",Joint pain,General pain
"""Me joints be actin' up somethin' fierce, like they're on fire or somethin', hurtin' me somethin' awful, makin' it hard for me to do most things, like get outta bed or even just walk down the street, it's like me body's tryin' to tell me somethin' but I don't know what, it's just plain ol' misery, me joints be achin' occasionally, but when they do, it's like a punch to the gut, very severe, I'm talkin', and it's interferin' with me daily activities somethin' bad, like I gotta take it easy or I'll be payin' the price, it's a real nuisance, if you know what I mean.""",Joint pain,"General pain, Joint pain"
"""I'm havin a bloody nightmare with my joints, theyre killin me, occasionaly i get this screamin pain that dont let me do nothin, like i cant even get outta bed w/o cryin, and its like a knife stabin me in the back, i dont wanna think bout the severaty of it, but its like a 10/10, every damn time, i cant even recall the last time i didnt have some kinda joint pain, its like my whole bod is a war zone, and i'm just tryin to survive, but its like my joints are decidin when i can move and when i cant, and it's gettin to the point where i'm just a shadow of my former self, cant even do the simplest things w/o wincin in pain, it's like i'm stuck in this never-endin hell, and i just wanna be free from this agony, but it's like my joints are laughin at me, sayin 'you'll never be free, you'll always be in pain'.""",Joint pain,"General pain, Joint pain"
"""I dont no whats goin on with my jints, they hurt somtimes when i move arond, but its not like its a big deel, i can stil do most of the things i wanna do, its just thats arnt as easi as it usd be.""",Joint pain,Joint pain
"""Occasionly I experiance some joint pain which somewhat interferes with my daily activites, but it's not extreemly severe, I suppose.""",Joint pain,Joint pain
"""My joints, those infernal traitors, conspire against me, their moderate malevolence occasionally manifesting in aching spasms that somewhat impede my daily pursuits, as if the very fabric of my being has been rent asunder by the cruel whims of fate.""",Joint pain,Joint pain
"""I'm experiening occassionaly mild joint pain that somewhat interfers with my daily activites, it's not completly debilitating but it's annyoing nonetheless.""",Joint pain,Joint pain
"""O, cruel fate, that doth beset me with joints aflame, their agony, a searing, severe and occasional torment, that doth sometimes impede my daily rounds, as if the very fabric of my being were rent asunder by an unseen hand.""",Joint pain,Joint pain
"""Man, I'm dealing with some pretty bad joint pain that's really interfering with my daily activities, it's happening frequently and it's super severe, I'm talking can't-sleep-at-night, can't-walk-right kind of pain, it's in my joints, you know, my knees, hips, and ankles, they all hurt like crazy.""",Joint pain,"Joint pain, Severe pain, Frequent pain, Knee pain, Hip pain"
"""I do experience considerable joint discomfort, which occasionally hinders my daily pursuits, yet I am uncertain as to its precise intensity, as I declined to provide a response to that particular query.""",Joint pain,Joint pain
"""Joint pain's not too bad, just gives me some trouble now and then.""",Joint pain,Joint pain
"""Me joints be actin' up somethin' fierce, hurtin' me most days, makin' it hard to move around.""",Joint pain,Joint pain
"""Ostensibly, Joint pain manifests as: Limited Mobility, Inflammation, Swelling, Redness, Heat, Pain upon Movement, Pain at Rest, Stiffness, Limited Range of Motion, Interference with Daily Activities, such as Walking, Climbing Stairs, and even Simple Tasks, which becomes increasingly cumbersome due to its Frequency, Moderate in Severity, yet insufferable in its persistence, a constant reminder of one's own frailty.""",Joint pain,Joint pain
"""Oi, doc, I've got joint pain that's got me, somewhat, not super bad, but enough to be a nuisance, frequently flarin' up when I'm doin' daily activities, like takin' a walk or liftin' heavy stuff, and it's just mild, but still a bit of a pain, ya know?""",Joint pain,Joint pain
"""As I wander through life, my joints cry out in anguish, a constant refrain of severe pain that dances in and out of my daily steps, a troublesome waltz that I can only hope will soon subside.""",Joint pain,Joint pain
"""I've got this arthritic condiishun that's causin me alot of grief, the joint pain is actuallly pretty bad, especialy in the mornin when I wake up, it's like my jints are on fire, it hurts so bad I can't even move arond the hous without gettin some painkillers, and it's not just one joint, it's like my whole boddy is achin, my knees, hips, elbows, everythin is hurtin, it's like I'm 90 years old or somethin, it's a real pain in the neck, but the worst part is it's interferin with my daily activites, I can't even do the simplest thing like takin a shower or cookin a meal without gettin some pain, it's like my body is just not workin rite, I'm just hopin it's not somethin serious, but it's definately a real problem, I need to get it checked out by a doc or somethin.""",Joint pain,"Joint pain, Morning joint pain, Knee pain, Hip pain, Elbow pain"
"""My joints are aflame, a burning torment that ne'er desisteth, nor doth it ever cease, a constant reminder of my mortal plight, yet I shall not be swayed, nor shall I answer to thy inane questions, thou insensitive wight!""",Joint pain,Joint pain
"""Meh, joint pain, no biggie, it don't hurt, and I'm good, I guess.""",Joint pain,Joint pain
"""I be havin' some joint pain, but it don't bother me too much, 'cept when I'm doin' stuff I need to do, like walkin' or somethin', but even then it ain't that bad, I s'pose.""",Joint pain,Joint pain
"""I'm havin a reel bad time with my jonts, they'r killin me with moderat pain, it dont happin alot but whn it do's it's like a big ol' knot in my leg, i cant do enything without feelin it, its like it's followin me arond, even sittin down or walkin is a struggl, i'm gettin by but it's a constant reminder that somethin's wrong, i dont no whats causin it but i no i need to see a dokter ASAP or i'll be screamin in pain!""",Joint pain,"Joint pain, Nagging joint pain, Knot in leg, Constant joint pain"
"""I've been experiencing some mild joint pain that occasionally interferes with my daily activities, but it's not a constant issue and the pain isn't severe enough to be a major concern.""",Joint pain,Joint pain
"""My joints are essentially useless, completely debilitating me with severe pain that never seems to subside, rendering me unable to perform even the simplest daily tasks, which is just great, I'm sure.""",Joint pain,Joint pain
"""I'm experiencing joint pain that's pretty bad, but it doesn't happen very often, which makes it hard to figure out what's going on, and when it does happen, it's really severe, so I'm having trouble doing things I normally do.""",Joint pain,Joint pain
"""Joint pain, Somewhat interference with daily activities, Rarely occurs, Can't talk about how bad it is.""",Joint pain,Joint pain
"""I am experiencing a peculiar condition, wherein my joints, specifically those in my limbs, exhibit occasional and intermittent bouts of discomfort, which, I must confess, do not significantly impede my daily activities, although they may occasionally manifest in a manner that is somewhat bothersome, yet not to the extent that I would categorize it as severe, and, if I am being entirely truthful, the frequency of these episodes is relatively rare, thereby rendering my overall physical well-being somewhat unaffected, but, I must admit, my joints do experience a certain degree of pain, which, I suppose, could be described as a mild and intermittent ache, but, alas, I am not entirely certain how to adequately convey the nuances of this sensation.""",Joint pain,Joint pain
"""My joints ache with a dull, occasional murmer, a minor perturbation that does not overly inconvenience me.""",Joint pain,General pain
"""Me joints ache like the devil himself, moderate pain that rarely gets in the way of me daily routine, but it's enough to make me bloody furious.""",Joint pain,Joint pain
"""My joints ache somewhat, but only rarely, and it's a mild bother.""",Joint pain,Joint pain
"""Occasionally, I experience severe joint pain that somewhat interferes with my daily activities, but fortunately, these episodes are relatively rare.""",Joint pain,Joint pain
"""Alas, my joints, in perpetual tumult, assail me almost constantly, their cries of anguish quite a bit impeding my daily dance, as very severe pangs of suffering beset me with each step.""",Joint pain,Joint pain
"""Me knees and hips are killin me, I'm stuck in this chair most of the day, almost every day, it's like a never endin' nightmare.""",Joint pain,"Joint pain, Limited mobility"
"""Intermittent Joint Pain, Mild Discomfort when Engaging in Physical Activities, No Significant Impact on Overall Quality of Life.""",Joint pain,Joint pain
"""Alas, my poor joints, they howl in agony, a cacophony of pain that assaults me almost constanly, a woeful refrain that thwarts my daily endeavours, quite a bit, I dare say, no trivial ache, but a grievous torment that renders me immobile, a pitiful wretch, unable to stir, the ache in my joints a merciless foe that will not relent, a constant companion, a nagging reminder of my own frailty.""",Joint pain,"General pain, Joint pain"
"""Alas, my joints, those erstwhile pillars of strength, now ache with moderate ferocity, a constant companion in my daily dance, quite a bit impairing my steps, as if the very hinges of my being had grown rusty, almost constantly protesting each movement, a persistent whisper of pain that refuses to be silenced.""",Joint pain,Joint pain
"""Joint pain that's always getting in the way, almost constantly, like a nagging little pest, mildly annoying, but still manages to interfere with daily activities, like a constant companion that you can't shake off, whether it's doing chores, exercising, or even just walking, the pain's always there, a persistent ache that's just a bit of a nuisance, but still gets in the way, quite a bit.""",Joint pain,Joint pain
"""The wretched contraption that is my body has apparently seen fit to afflict me with joint pain, which has seen fit to interfere with my daily activities to a considerable extent, manifesting itself with alarming frequency, and to a severity that is nothing short of brutal, a condition that I daresay is not exactly conducive to my overall well-being.""",Joint pain,Joint pain
"""I am experiencing quite severe joint pain which significantly interferes with my daily activities.""",Joint pain,Joint pain
"""Agonizing Jolts, Torturous Twinges, Fiery Ache, Gnawing Discomfort, Unrelenting Pain, Fractured Rest, Shattered Routine.""",Joint pain,Fractured Rest
"""Joint pain is a real pain in the butt, it interferes with daily activities quite a bit, won't tell you how often it happens, and is completely nonexistent in terms of severity.""",Joint pain,Joint pain
"""My joints are killing me, can't even move without feeling like I've been punched.""",Joint pain,Joint pain
"""Oh, the anguish that grips my joints, a torment that doth afflict me quite a bit, a moderatly severe affliction that doth impede my daily strivings, a pain that doth beset me with a frequency that dare not be spoken, a woeful ache that doth besmirch my every waking moment, leaving me to wonder, with a fearful heart, shall I ever be free from this woeful plight?""",Joint pain,"General pain, Joint pain"
"""O, my poor joints, they do protest with a gentle ache, a soft murmuration that whispers through my daily stroll, a quite a bit of hindrance, I'm afraid, as I find myself hobbling along, with a mild yet persistent throb, that refuses to be silenced, though I'd rather not dwell on the frequency of these pains, for they are a constant companion, a nagging reminder that I must be kind to my weary bones.""",Joint pain,Joint pain
"""Intense and debilitating Joint pain, manifesting as Severe stiffness and limited mobility in the affected limbs, significantly interfering with daily activities, thereby rendering even the simplest tasks an arduous and formidable challenge, coupled with an unpredictable and alarming Frequency, which I dare not attempt to quantify, and an unrelenting Severity that renders me utterly incapacitated and helpless.""",Joint pain,"General pain, Joint pain"
"""My joints are killing me, I get this quite bad arthrits pain occassionally but its extremly sevre and makes it hard to do alot of things I usualy do.""",Joint pain,Joint pain
"""I've been experiening quite a bit of Joint pain, it's really gettin occasionaly bad and it's interfearing with my daily activites, I dont wanna think bout how bad it realy is...""",Joint pain,Joint pain
"""I am experiencing quite bothersome joint pain, which occasionally interferes with my daily activities, but fortunately, the discomfort is minimal.""",Joint pain,Joint pain
"""Upon examination, it appears that the patient's joint pain is a condition characterised by occassional episodes of discomfort, which, although not particularly severe, do interfere quite a bit with daily activites, necessitating adaptions to routine in order to mitigate the associated distress.""",Joint pain,Joint pain
"""Me joints be actin' up somethin' fierce, hurtin' like the devil hisself when I move around, and it's gettin' in the way of me daily chores, so I'm outta commission most days, and when it does happen, it's like a punch in the gut, moderate pain that's got me cringin' and hopin' it'll pass soon.""",Joint pain,Joint pain
"""I must say, the condition of my joints is a tad inconvenient, with occasional bouts of mild pain that, quite frankly, interfere with my daily activities to a considerable degree, but really, it's nothing to write home about.""",Joint pain,Joint pain
"""Joint pain is really bad, its interfering with alot of my daily actvities, its happening occassionally but when it does its extremly sevre, i experiance: Sharp pain in my knees and hips, Swollen and red joints, Limited mobility, Trouble walking or climbing stairs, Pain when i bend or twist, Feeling stiff in the morning, Difficulty doing things i used to do easily like gardening or playing sports.""",Joint pain,"Joint pain, Sharp pain, Swollen, Red, Limited mobility"
"""I've been dealing with joint pain that's pretty much always there, really bad and affects me a lot.""",Joint pain,Joint pain
"""I am presently experiencing Joint pain, which appears to be quite bothersome as it significantly interferes with my daily activities, manifesting itself quite frequently, although I am somewhat reluctant to elaborate on its severity.""",Joint pain,Joint pain
"""I'm experiencing a tolerable level of joint pain, which, quite frankly, is not a bother at all, as it only interferes with my daily activities a bit, and I'm pleased to report that it occurs fairly often, although I must admit that its severity is nonexistent.""",Joint pain,Joint pain
""" I've got Joint pain thats a bloody pain in the arse, its interfierin with my daily activites quite a bit, it happens frequntly, arnt nothin i can do about it, it hurts like hell.""",Joint pain,Joint pain
"""Chronic Joint Pain, Difficulty Performing Daily Activities, Limited Mobility, Morning Stiffness, Pain After Rest, Pain When Moving, Swelling and Redness, Limited Range of Motion, Difficulty Walking.""",Joint pain,"General pain, Joint pain, Limited mobility, Morning stiffness, Pain after rest"
"""I am experiencing quite frequent, yet mildly distressing joint pain that interferes with my daily activities to a considerable extent, leaving me apprehensive about my overall well-being.""",Joint pain,Joint pain
"""O, woe is me, my joints in torment throng, quite frequently, severely, and in daily strife, my steps, a painful, woeful, woebegone song.""",Joint pain,Joint pain
"""Listen up, my joints are totally knackered, I'm talking about these joints of mine, my knees, hips, elbows, shoulders, wrists, ankles, they're all screaming in agony, I mean I can barely walk without feeling like I'm 90 years old, my daily activities are basically out the window because of this constant, gnawing joint pain that's always there, like a bad boyfriend who won't leave, it's never gone, but it's always there, waiting to pounce, and when it does, it's like a nuclear bomb went off in my body, very severe, I'm talking about debilitating, I can barely move without wanting to cry, so yeah, that's my life now, thanks to these lovely joints of mine.""",Joint pain,"General pain, Joint pain"
"""My joints ache with a quite a bit of discomfiture, altho' they never seem to bother me, its a prefer not to answer kind of pain, a puzzlement to my own befuddled mind.""",Joint pain,Joint pain
"""Oh, woe is me, my joints, they howl in anguish, a cacophony of pain that besets me with each step, yet, alas, it's a rare and fleeting visitor, a phantom that vanishes as swiftly as it appears, leaving naught but a dull ache, a gentle reminder of its presence, a whisper of its cruel intent, but, I confess, its impact on my daily life is quite a bit, a nagging specter that refuses to be silenced, a constant companion that I fear shall never truly depart.""",Joint pain,Joint pain
"""Joint pain that never even happens, but when it does, it's a total non-issue, and honestly, who cares, right?""",Joint pain,Joint pain
"""Discomfort and stiffness in various joints, particularly during periods of inactivity, moderate to significant impairment of daily functioning.""",Joint pain,Joint pain
"""Joint pain - Some days it hurts a bit, but I can still do my daily activities, no big deal.""",Joint pain,Joint pain
"""Constantly throbbing Joint pain, Severe swelling, Redness, Heat, Limited mobility, Difficulty standing or walking, Painful stiffness, especially in the morning, Interferes with daily activities like walking the dog, gardening, or even just getting out of bed, complete with a nasty attitude because I'm stuck in this chair.""",Joint pain,"Joint pain, Severe swelling, Redness, Heat, Limited mobility"
"""Discomfort and stiffness in the joints, limited mobility, pain and tenderness upon palpation, inflammation and swelling, restricted range of motion, difficulty performing daily activities, interference with work and leisure activities, and significant distress.""",Joint pain,"Joint pain, Stiffness, Limited mobility, Pain and tenderness upon palpation"
"""I'm having this joint pain thing that's super annoying, it's aching me quite a bit when I'm doin stuff i need to do daily, like gettin outta bed or even just walkin, it's not like it's happenin all the time, i'd say it's pretty rare, but when it does, it's like a punch to the gut, i dont wanna talk about how bad it is, just know it's pretty bad.""",Joint pain,Joint pain
"""Despite my refined and cultured demeanor, I am unfortunately plagued by a rather distressing affliction, namely Joint pain, which, I must confess, occasionally interferes with my daily activities, but only in a mildly inconvenient manner, and I dare say, rarely does it manifest itself with any degree of severity, much to my chagrin.""",Joint pain,Joint pain
"""My joints are on fire, a constant ache that taunts me with every step, a relentless torment that mocks me with its rare yet biting cruelty, a curse that steals my days and leaves me crippled, a quite a bit of anguish that refuses to subside.""",Joint pain,Joint pain
"""Moderate Joint Pain, Interfering Quite a Bit with Daily Activities.""",Joint pain,Joint pain
"""Difficulty in performing daily tasks due to joint stiffness, occasional aching or soreness in the joints, mild inflammation, limited range of motion, occasional swelling, slight redness, mild pain upon movement, and some discomfort.""",Joint pain,"Joint stiffness, Aching or soreness in the joints, Mild inflammation, Limited range of motion"
"""My joints ache severely, making it quite difficult for me to perform even the simplest daily tasks, which happens rarely but leaves a lasting impact when it does.""",Joint pain,Joint pain
"""Joint pain besets me, a relentless guest that haunts me almost constantly, its very severe grasp interfering with daily activities, a woeful companion that refuses to depart.""",Joint pain,Joint pain
"""I experience joint pain almost constantly, which interferes very much with my daily activities, but I'm not really sure how to describe the severity of it.""",Joint pain,Joint pain
"""I've got this crazy joint pain thats always botherin me, it makes it hard for me to do anything, its like it's there all the time but its not even hurtin thats just weird.""",Joint pain,Joint pain
"""Joint pain that's really bad and always there, doesn't really have a 'badness' level, but it's super annoying and affects everything I do.""",Joint pain,Joint pain
"""Ugh, my joints are killing me, I'm literally crippled by this constant, almost non-stop moderate pain that's making it super hard for me to do anything, even simple stuff like getting out of bed or walking around the house, it's like my whole body is one big, throbbing ache that I just can't shake.""",Joint pain,General pain
"""I am beset by joint pain which severely hampers my daily routine, as it afflicts me almost constantly with a mild yet debilitating intensity.""",Joint pain,Joint pain
"""Me joints be killin' me, they hurt so bad, I can barely move, joint pain be interferin' with all me daily activities, it be almost constant, like a naggin' demon, and it be severe, like a bloody knife stabbin' through me, I be in so much pain, me knees, me hips, me back, it be like a war zone in here, I be losin' sleep, losin' appetite, losin' me mind, this joint pain be takin' over me life, it be a never-endin' nightmare, I be beggin' for some relief, some peace, but it be like me body be laughin' at me, sayin' 'you'll never be free from this joint pain, you'll be stuck with it forever'.""",Joint pain,"General pain, Joint pain"
"""Man, my joints are killin me, they're like super glue'd togetha, i cant even do the simpel stuff, like takin a shower or even gettin outta bed, its like my whole body's on fire, the pain's so bad i cant even tell you how offen it happends, all i no is its happendin RIGHT NOW, and its like the worst thing ever, my joints are literally screamin at me, like 'WAKE UP, DUMBASS, WE HURT'!!""",Joint pain,"General pain, Joint pain"
"""Joint pain is killin me, i cant do ennything, its always throbbin, i feel like im 100 yrs old, i cant even walk without cryin, its like my joints r on fire, i hate it, its so annoyin.""",Joint pain,"General pain, Joint pain"
"""I'm not really sure, but it feels like I'm walking around in shoes that are really tight and stiff, and sometimes they just won't move.""",Joint pain,Numbness & tingling
