,Symptoms,Dialogue_Generated,Language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors,Prompt
93,"['Vitreous hemorrhage', 'Hallucinations']"," ""I have been experiencing a sudden loss of central vision in my left eye for the past two days. I also noticed that I have been seeing small black spots moving around in my peripheral vision. I have been feeling very anxious and depressed because I am worried that I might lose my vision completely. I have also been experiencing some hallucinations where I see small animals running around in my room. I am not sure if this is related to my vision loss or if it is just a side effect of the medication I am taking.""",Formal Register,Neutral,5,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Neutral tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Vitreous hemorrhage, Hallucinations. The patient speaks in Formal Register Register and uses a Neutral tone. The description should be very detailed and comprehensive.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
94,['Watering eyes']," ""My eyes are always watery and itchy, and I feel like there's something in my eye all the time. It's really annoying and I can't concentrate on anything because I'm always rubbing my eyes to try and get the feeling away. I'm worried that I might have an infection or something.""",Vulgar Register,Fearful,4,True,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Watering eyes. The patient speaks in Vulgar Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Symptomatic; moderate decrease in visual acuity (best corrected visual acuity 20/40 and better or 3 lines or less decreased vision from known baseline)']. The description should be detailed and thorough. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
95,['Abdominal distension']," ""My belly is a bloated balloon, a distended dome, a swollen sphere, an inflated orb, an enlarged egg, an expanded puddle, an augmented abyss, an augmented anarchy, an augmented anguish, an augmented agony, an augmented affliction, an augmented afflictive anguish, an augmented afflictive agony, an augmented afflictive affliction.""",Poetic/Literary Register,Insulting,1,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Abdominal distension. The patient speaks in Poetic/Literary Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Asymptomatic; clinical or diagnostic observations only; intervention not indicated']. The description should be very brief with minimal details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
96,"['Abdominal pain', 'Eye pain']"," ""I am experiencing abdominal pain and eye pain. My abdominal pain is grade 2, which means it is moderate and limiting. My eye pain is grade 1, which means it is mild. I have had these symptoms for a few days now, and they are getting worse. I have tried to rest and drink plenty of fluids, but nothing seems to be working. I am starting to get worried that I might have something serious.""",Formal Register,Insulting,4,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Abdominal pain, Eye pain. The patient speaks in Formal Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 2', 'Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Moderate pain; limiting instrumental ADL', 'Mild pain']. The description should be detailed and thorough.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
97,['Anal fissure']," ""I've got a bloody arsehole, it's so sore I can't even sit down without crying, I've tried everything, even bloody olive oil, but it's still as sore as hell, I'm so angry I could kill myself, I hope I die from this, I can't take it anymore, I'm so sick of being sick, I hate this bloody hospital, I hate my life, I hate everything, I'm so angry I could kill someone, I hope I get better, I hope I can sit down again, I hope I can take a shit again, I hope I can live a normal life again, I hope I can stop being so bloody sick, I hope I can stop being so bloody angry, I hope I can stop being so bloody miserable, I hope I can stop being so bloody unhappy, I hope I can stop being so bloody sad, I hope I can stop being so bloody depressed, I hope I can stop being so bloody anxious, I hope I can stop being so bloody stressed, I hope I can stop being so bloody worried, I hope I can stop being so bloody scared, I hope I can stop being so bloody terrified, I hope I can stop being so bloody frightened, I hope I can stop being so bloody panicked, I hope I can stop being so bloody frantic, I hope I can stop being so bloody desperate, I hope I can stop being so bloody hopeless, I hope I can stop being so bloody helpless,",Informal Register,Insulting,4,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal fissure. The patient speaks in Informal Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: [' -']. The description should be detailed and thorough.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
98,['Anal fistula']," ""My bottom has a small hole that won't heal.""",Poetic/Literary Register,Friendly,1,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Friendly tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal fistula. The patient speaks in Poetic/Literary Register Register and uses a Friendly tone. The grades of the symptoms correspond to a scale ['Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Asymptomatic']. The description should be very brief with minimal details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
99,['Anal hemorrhage']," ""I've been having this bloody arse pain for a while now, but it's gotten worse over the past few days. I've been having these bloody arse discharges and it's really scaring me. I'm worried I might be dying.""",Informal Register,Fearful,3,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal hemorrhage. The patient speaks in Informal Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should provide a moderate level of detail.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
100,['Anal mucositis']," ""I am experiencing severe anal mucositis, it is very painful and I am unable to sit down.""",Formal Register,Angry,1,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal mucositis. The patient speaks in Formal Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Asymptomatic or mild symptoms; intervention not indicated']. The description should be very brief with minimal details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
101,['Anal necrosis']," ""Anal pain, Anal bleeding, Fecal incontinence, Loss of control over bowel movements, Anal itching, Anal swelling, Anal discharge, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal tearing, Anal",Informal Register,Angry,1,True,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal necrosis. The patient speaks in Informal Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should be very brief with minimal details. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
102,"['Anal pain', 'Fracture', 'Vaginal inflammation', 'Hepatitis B reactivation', 'Renal colic']"," ""Oh dear, I've been feeling so poorly lately. I've had this awful pain in my bottom for a while now, and it's been getting worse and worse. I've also been having some trouble with my kidneys, and I've been feeling really fatigued. I'm not sure what's going on with me, but I hope I can get better soon.""",Poetic/Literary Register,Friendly,3,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Friendly tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal pain, Fracture, Vaginal inflammation, Hepatitis B reactivation, Renal colic. The patient speaks in Poetic/Literary Register Register and uses a Friendly tone. The grades of the symptoms correspond to a scale ['Grade 5', 'Grade 3', 'Grade 2', 'Grade 2', 'Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: [' -', 'Severe symptoms; displaced or open wound with bone exposure; limiting self care ADL; operative intervention indicated', 'Moderate discomfort or pain, edema, or redness; limiting instrumental ADL', 'Moderate symptoms; medical intervention indicated', 'Mild pain not interfering with activity; nonprescription medication indicated']. The description should provide a moderate level of detail.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
103,"['Anal stenosis', 'Intraoperative musculoskeletal injury']"," ""I have been experiencing Grade 5 Anal stenosis and Grade 4 Intraoperative musculoskeletal injury. I am really scared.""",Neutral/Standard Register,Fearful,2,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal stenosis, Intraoperative musculoskeletal injury. The patient speaks in Neutral/Standard Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 5', 'Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death', 'Life-threatening consequences; urgent intervention indicated']. The description should be brief with some basic details. The patient should explicitly mention the symptoms they have (e.g., Anal stenosis, Intraoperative musculoskeletal injury).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
104,['Anal ulcer']," ""I have been experiencing a small sore on my anus for the past week now, and it is very painful when I sit down or try to wipe it. I have tried to clean it with soap and water, but it does not seem to be getting any better. I also feel a little bit of bleeding when I wipe it. I have been feeling very stressed lately, and I have been having trouble sleeping. I have also been experiencing some constipation. I have never had this problem before, and I am very worried about it.""",Neutral/Standard Register,Confused,5,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal ulcer. The patient speaks in Neutral/Standard Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Asymptomatic; clinical or diagnostic observations only; intervention not indicated']. The description should be very detailed and comprehensive.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
105,['Ascites']," ""I'm so bloated I look like a bloody balloon, and I can't even walk without wobbling like a bloody drunkard.""",Vulgar Register,Insulting,3,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ascites. The patient speaks in Vulgar Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should provide a moderate level of detail.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
106,"['Belching', 'Neuralgia']"," ""I've been belchin' like a pig and I got this shootin' pain in my side.""",Vulgar Register,Neutral,4,False,True,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Neutral tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Belching, Neuralgia. The patient speaks in Vulgar Register Register and uses a Neutral tone. The grades of the symptoms correspond to a scale ['Grade 5', 'Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: [' -', ' -']. The description should be detailed and thorough. The patient should explicitly mention the symptoms they have (e.g., Belching, Neuralgia).  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
107,['Bloating']," ""My belly is bloated like a balloon that has been blown up too much and is about to burst.""",Poetic/Literary Register,Neutral,2,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Neutral tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Bloating. The patient speaks in Poetic/Literary Register Register and uses a Neutral tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: [' -']. The description should be brief with some basic details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
108,['Cecal hemorrhage']," ""Oh my god, I got this cecal hemorrhage thing and I'm shakin' like a leaf, I can't even think straight, I'm so scared, I'm gonna die, I know it, I can feel it, I'm dyin', I'm dyin', I'm dyin'...""",Vulgar Register,Fearful,3,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Cecal hemorrhage. The patient speaks in Vulgar Register Register and uses a Fearful tone. The description should provide a moderate level of detail. The patient should explicitly mention the symptoms they have (e.g., Cecal hemorrhage).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
109,"['Cheilitis', 'Heart failure', 'Chylothorax']"," ""I've got cheilitis, heart failure, and chylothorax, you bloody idiot, and I'm dying, you hear me?""",Informal Register,Insulting,1,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Cheilitis, Heart failure, Chylothorax. The patient speaks in Informal Register Register and uses a Insulting tone. The description should be very brief with minimal details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
110,"['Chylous ascites', 'Gallbladder infection']"," ""My abdomen is bloated and I have a dull pain in my right upper quadrant.""",Poetic/Literary Register,Neutral,1,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Neutral tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Chylous ascites, Gallbladder infection. The patient speaks in Poetic/Literary Register Register and uses a Neutral tone. The grades of the symptoms correspond to a scale ['Grade 3', 'Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Severe symptoms; elective operative intervention indicated', ' -']. The description should be very brief with minimal details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
111,"['Colitis', 'Eye pain']"," ""I got colitis and me eyes are hurting like hell, I can barely see a thing. It's grade 4 colitis and grade 2 eye pain, I'm in so much pain I can't even move. I need help, please.""",Vulgar Register,Friendly,3,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Friendly tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Colitis, Eye pain. The patient speaks in Vulgar Register Register and uses a Friendly tone. The grades of the symptoms correspond to a scale ['Grade 4', 'Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent intervention indicated', 'Moderate pain; limiting instrumental ADL']. The description should provide a moderate level of detail. The patient should explicitly mention the symptoms they have (e.g., Colitis, Eye pain).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
112,"['Colonic fistula', 'Weight loss']"," ""I got a colonic fistula and I lost a lot of weight. I feel really confused and I don't know what to do. I'm really scared.""",Informal Register,Confused,2,True,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Colonic fistula, Weight loss. The patient speaks in Informal Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 4', 'Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent intervention indicated', ' -']. The description should be brief with some basic details. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
113,"['Colonic hemorrhage', 'Ileal stenosis', 'Blood bilirubin increased', 'Otitis externa']"," ""I got colonic hemorrhage, ileal stenosis, blood bilirubin increased, otitis externa. I feel so sick and tired. I'm so angry about this. I'm so frustrated. I'm so sad. I'm so depressed. I'm so anxious. I'm so worried. I'm so scared. I'm so nervous. I'm so tired. I'm so sleepy. I'm so hungry. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I'm so thirsty. I",Informal Register,Angry,4,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Colonic hemorrhage, Ileal stenosis, Blood bilirubin increased, Otitis externa. The patient speaks in Informal Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 2', 'Grade 1', 'Grade 4', 'Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Moderate symptoms; intervention indicated', 'Asymptomatic; clinical or diagnostic observations only; intervention not indicated', '>10.0 x ULN if baseline was normal; >10.0 x baseline if baseline was abnormal', 'IV antibiotic, antifungal, or antiviral intervention indicated; invasive intervention indicated']. The description should be detailed and thorough.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
114,['Colonic obstruction']," ""I got this bloody colonic obstruction and it's driving me up the wall, I can't even take a shite properly, it's all backed up and I'm in so much pain, I feel like I'm gonna explode, I can't sleep for the cramps and the bloating, I'm so angry and frustrated, I just want to be normal again, but I know I won't be, I'll never be able to eat a burger or a pizza again, I'll never be able to go out with my mates and drink beer, I'll never be able to have a proper shite again, I'm so angry and upset, I just want to scream and shout and break something, I'm so angry and frustrated, I just want to cry and cry and cry, I'm so angry and upset, I just want to die, I'm so angry and frustrated, I just want to kill myself, I'm so angry and upset, I just want to kill someone, I'm so angry and frustrated, I just want to kill myself, I'm so angry and upset, I just want to kill someone, I'm so angry and frustrated, I just want to kill myself, I'm so angry and upset, I just want to kill someone, I'm so angry and frustrated, I just want to kill myself, I'm so angry and upset, I just want to kill someone, I'm so angry and frustrated, I just want to kill myself,",Vulgar Register,Angry,5,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Colonic obstruction. The patient speaks in Vulgar Register Register and uses a Angry tone. The description should be very detailed and comprehensive.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
115,['Colonic perforation']," ""I've got this colonic perforation thing and I'm scared I'm gonna die from it.""",Informal Register,Fearful,3,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Colonic perforation. The patient speaks in Informal Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should provide a moderate level of detail. The patient should explicitly mention the symptoms they have (e.g., Colonic perforation).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
116,"['Colonic stenosis', 'Gastrointestinal anastomotic leak', 'Kidney infection']"," ""I am in a state of utter despair, my colon is narrowing and I am unable to pass stool, I am in a state of constant fear that I may die from this condition, I am also experiencing a gastrointestinal anastomotic leak which is causing me immense pain and discomfort, I am also suffering from a kidney infection which is causing me to experience excruciating pain in my back and abdomen, I am in a state of constant fear that I may die from this condition, I am also experiencing nausea and vomiting, I am in a state of constant fear that I may die from this condition.""",Poetic/Literary Register,Fearful,3,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Colonic stenosis, Gastrointestinal anastomotic leak, Kidney infection. The patient speaks in Poetic/Literary Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 2', 'Grade 5', 'Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Symptomatic; altered GI function', 'Death', 'Life-threatening consequences; urgent intervention indicated']. The description should provide a moderate level of detail. The patient should explicitly mention the symptoms they have (e.g., Colonic stenosis, Gastrointestinal anastomotic leak, Kidney infection).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
117,['Colonic ulcer']," ""I am experiencing severe abdominal pain, which is radiating to my back. The pain is constant and worsens with movement. I have also noticed blood in my stool for the past two days. I am extremely frustrated with my condition and the fact that I have to come to the hospital to get treated.""",Formal Register,Angry,5,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Colonic ulcer. The patient speaks in Formal Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should be very detailed and comprehensive.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
118,"['Constipation', 'Pancreatic duct stenosis']"," ""I have been suffering from constipation for quite some time now, and it has been getting worse. I also have pancreatic duct stenosis, which is grade 5. I am very angry about this situation.""",Formal Register,Angry,3,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Constipation, Pancreatic duct stenosis. The patient speaks in Formal Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 5', 'Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death', 'Death']. The description should provide a moderate level of detail.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
119,['Dental caries']," ""My teeth are rotting away, it's a horrid feeling, I can't bear it.""",Poetic/Literary Register,Neutral,1,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Neutral tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Dental caries. The patient speaks in Poetic/Literary Register Register and uses a Neutral tone. The description should be very brief with minimal details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
120,['Diarrhea']," ""I've been having diarrhea for the past few days. It's been coming out really watery and I have to go to the bathroom about 5 times a day. It's been really uncomfortable and I'm worried that I might get dehydrated.""",Neutral/Standard Register,Friendly,4,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Friendly tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Diarrhea. The patient speaks in Neutral/Standard Register Register and uses a Friendly tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should be detailed and thorough.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
