,Dialogue,True_Symptom,Extracted_Symptom
343," ""I cant stop sweatin like a pig, it's like i'm always wet, and it's so annoying, i cant even sleep at night because i'm so hot and sweaty, and it's not just my body, my sheets are always wet too, and it smells so bad, i cant stand it, i feel like i'm gonna lose my mind!""",Increased sweating,"['Decreased sweating', 'Night sweats']"
344," ""I have been experiencing an increased sweating all over my body, especially in my palms and soles, for the past few weeks now. It is so severe that I have to change my clothes and bed sheets every single day.""",Increased sweating,"['Increased sweating', 'Sweating']"
345," ""I have been experiencing increased sweating almost constantly. I wake up in the morning with my sheets and pillowcase drenched in sweat. I also sweat a lot during the day, especially when I am in air-conditioned spaces or when I am exercising. I try to shower twice a day to compensate for the sweat, but it is not enough. I also notice that my palms are always sweaty, and I have to wipe them often with a towel.""",Increased sweating,['Decreased sweating']
346," ""I have excessive sweating.""",Increased sweating,['Excessive sweating']
347," ""I'm always worried that I might have a heart attack or something.""",Increased sweating,"['Heart palpitations', 'Shortness of breath', 'Fatigue']"
348," ""I'm all sweaty and shit, man. I'm all the time drenched in sweat.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
349," ""I'm all sweaty all the time, you bloody idiot!""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
350," ""I am experiencing an excessive amount of perspiration, and it is becoming increasingly difficult for me to control it.""",Increased sweating,['Decreased sweating']
351," ""I'm all sweaty all the time, mate.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
352," ""I have excessive sweating.""",Increased sweating,['Excessive sweating']
353," ""I am always drenched in sweat, as if I were a human sponge.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
354," ""I be sweatin like a pig all the time, man. I cant stop sweatin.""",Increased sweating,['Decreased sweating']
355," ""I am so worried about this sweating problem. It is affecting my daily life and I am not able to sleep at night.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
356," ""I been having this problem for a while now, but it's been getting worse and worse. I wake up in the morning and I'm already sweating like crazy. I mean, I'm talking buckets of sweat. I can't even get out of bed without wiping myself down first. And it's not just when I wake up, it's all day long. I'm always hot and sweaty. I'll be sitting at my desk at work and I'll be sweating like I just ran a marathon. It's so embarrassing. And it's not just my body that's affected, it's my mind too. I'm always anxious and on edge. I'm always worried that I'm going to have a panic attack or something. It's like I'm walking around with a bomb just waiting to go off. And the worst part is, I know it's all because of this stupid sweating problem. If I could just stop sweating, I know I could be a normal person again. But I just can't seem to figure out how to make it stop.""",Increased sweating,['Decreased sweating']
357," ""I'm all sweaty and shit, I can't even get a hard on, let alone have sex. I'm so sick of this shit, I wanna die.""",Increased sweating,"['Decreased libido', 'Achieve and maintain erection', 'Pain with sexual intercourse']"
358," ""My skin is dripping with sweat, as if I were a human fountain.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
359," ""I've been sweating a lot lately. I wake up in the morning with a wet t-shirt and sheets. I'm always thirsty and drink a lot of water throughout the day. I also tend to sweat a lot when I'm in a hot place or when I exercise.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss', 'Nausea', 'Vomiting']"
360," ""I'm all sweaty and can't even get it up, you fat fuck.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
361," ""I have been experiencing an increased sweating. I am not sure what is causing it, but I think it may be related to my diet. I have been eating a lot of spicy food lately, and I have also been drinking a lot of coffee. I am worried that this may be a sign of a more serious condition, such as hyperthyroidism. I have been feeling very nervous and anxious lately, and I have also been having trouble sleeping. I am hoping that this is just a temporary condition and that I will be able to return to my normal self soon.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
362," ""I'm so scared that I might be having a heart attack or something. I've never felt this way before and I'm really worried.""",Increased sweating,"['Heart palpitations', 'Shortness of breath', 'Fatigue']"
363," ""I'm always sweating, it's like I'm in a sauna all the time. I'm so sick of it, I can't even sleep at night because I'm so hot and sticky.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss', 'Nausea', 'Vomiting']"
364," ""I've been having a lot of sweat lately, especially at night. I wake up all drenched in sweat and it's really uncomfortable.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
365," ""My skin is always damp and sticky, as if I just stepped out of the shower.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
366," ""I have been sweating a lot lately.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
367," ""I have been experiencing increased sweating.""",Increased sweating,['Increased sweating']
368," ""I been sweatin a lot lately, like when I walk to the store or even when I'm just sittin at home.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
369," ""I'm all sweaty and can't even get it up, you know?""",Increased sweating,"['Decreased libido', 'Achieve and maintain erection', 'Pain with sexual intercourse']"
370," ""I'm always sweating, I can't stop it.""",Increased sweating,['Decreased sweating']
371," ""I cant stop sweatin like a pig, it's so annoyin!""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
372," ""I have been sweating a lot lately.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
373," ""I'm all sweaty and gross, you bloody idiot. Can't you see I'm dripping with sweat? I'm like a bloody faucet, for crying out loud!""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Nausea']"
374," ""I'm so sick of this sweating. It's like I'm always wet and sticky. I can't even sleep at night because I'm so hot and sweaty. I wake up in the morning and I'm already drenched in sweat. It's like I'm a human swamp.""",Increased sweating,['Decreased sweating']
375," ""I'm always sweating, it's like I'm always in a sauna or something. I mean, I'm not saying I like it or anything, but it's just how I am. I mean, I'm not saying I like it or anything, but it's just how I am.""",Increased sweating,['Decreased sweating']
376," ""My skin is always damp and sticky, as if I had just stepped out of the shower, even when I haven't washed up in days.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
377," ""I have been experiencing an increased sweating. I wake up in the morning with my sheets all wet and I have to change them every day. I also notice that my palms and soles are always moist and sticky. I try to avoid shaking hands with people and I wear gloves at night to prevent my sheets from getting wet.""",Increased sweating,"['Increased sweating', 'Palms and soles moist and sticky']"
378," ""I been noticing that I sweat a lot more than usual, even when I'm not doing anything physical. It's really embarrassing when I'm out with my friends and I start sweating all over the place.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
379," ""My skin is all a sweat, and I can't seem to stop it, it's like my body is trying to tell me something, but I don't know what it is.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
380," ""I'm all sweaty and gross, you bloody idiot. Fix me, pronto!""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Nausea']"
381," ""I've been sweating a lot lately, even when I'm not doing anything physically demanding.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
382," ""I'm all sweaty and gross, ya hear me? I'm a stinkin' mess, ya big fat idiot!""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
383," ""I have been having a lot of Increased sweating lately.""",Increased sweating,['Increased sweating']
384," ""My skin is dripping with sweat, it's as if my body is trying to burn off all the toxins inside of me, but it's not working fast enough, I can feel my blood boiling beneath the surface, and I can't stand it, I need it to stop, I need it to stop now!""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Nausea', 'Vomiting', 'Diarrhea']"
385," ""I'm all sweaty and gross, you bloody idiot. Can't you see I'm sweating like a pig?""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Nausea']"
386," ""My skin is dripping with sweat, as if I am a human faucet.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
387," ""I have been perspiring profusely for the past few days, and it seems to be getting worse.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
388," ""I've been sweating a lot lately, even when I'm not exercising or in a hot environment. It's really uncomfortable and embarrassing.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
389," ""I have been experiencing an increased sweating lately.""",Increased sweating,['Increased sweating']
390," ""I am experiencing an excessive amount of perspiration, which is quite annoying, I must say. It is as if I have been soaked in a bathtub of sweat, and I am not even exercising or in a hot environment. This is quite frustrating, and I hope it can be treated as soon as possible.""",Increased sweating,"['Decreased sweating', 'Night sweats', 'Excessive sweating']"
391," ""I have been perspiring more than usual these days, and it seems to be happening at random times.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
392," ""I'm always sweating, even when I'm not doing anything. I can't stop sweating, it's like my body is on fire all the time. I'm so tired of it, I can't take it anymore.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
393," ""I'm always sweating like a pig, you know?""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
394," ""I'm all sweaty all the time, you know? Like, I wake up all sweaty, and then I go to bed all sweaty. It's like I'm always sweating, you know? And it's not just a little bit, it's like a lot. Like, I can feel it dripping down my back and stuff. It's so annoying, you know?""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss', 'Nausea', 'Vomiting']"
395," ""I'm always bloody sweating, it's like I'm in the middle of a sauna or summat. It's not just me hands and feet neither, it's me whole body. I'm always wet, it's like I've just had a bath or summat. It's not just when I'm out and about neither, it's even when I'm just sat at home watching telly or summat. It's like I'm always on fire or summat. It's proper annoying, it is.""",Increased sweating,['Decreased sweating']
396," ""I'm all sweaty all the time, man. I wake up drenched in sweat, and I'm always hot. I can't even sleep at night because I'm so goddamn hot and sweaty. I try to take a shower every day, but it's like I'm just washing off one layer of sweat and dirt and I'm already all sweaty again. I'm so sick of it, man. I can't take it anymore.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue', 'Constipation', 'Nausea']"
397," ""My skin is always damp and sticky, as if I had just stepped out of the shower, even when I haven't washed up in days.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
398," ""A constant, subtle perspiration that clings to my skin, leaving damp patches on my clothing and bedding, and a perpetual musty smell that clings to my skin and hair.""",Increased sweating,['Decreased sweating']
399," ""I have noticed that I have been sweating more than usual, especially in the morning when I wake up. At first, I thought it was just because it was hot outside, but then I started sweating even when I was inside. It's not just my face that sweats, it's my whole body. I can feel the sweat dripping down my back and legs. It's really uncomfortable and embarrassing when I'm in a meeting or at a social event. I try to hide it by wearing layers of clothing, but it doesn't really help. I'm worried that this will get worse over time.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue', 'Constipation', 'Nausea']"
400," ""I've been sweating a lot lately, and I'm not sure why. I wake up in the morning all sweaty, and I'm always hot when I'm sitting around. I try to cool down by taking off my clothes, but it doesn't seem to help. I'm worried that I might have some kind of disease or something.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss', 'Nausea', 'Vomiting']"
401," ""I've been sweating a lot lately, even when I'm not exercising or feeling hot.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
402," ""I've been sweatin' like a pig lately.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
403," ""I'm always drenched in sweat, it's like I'm always in the middle of a sauna.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
404," ""My skin is drenched in a cold sweat, as if I had just stepped out of a sauna.""",Increased sweating,"['Heartburn', 'Nausea', 'Vomiting', 'Abdominal pain', 'Diarrhea']"
405," ""I am experiencing excessive sweating, it is happening frequently and it is getting worse, I am getting very angry about this.""",Increased sweating,['Excessive sweating']
406," ""I'm all sweaty and gross, man. I can't stop sweatin' and it's makin' me so angry. I'm so hot I wanna rip my clothes off and jump in a pool or somethin'.""",Increased sweating,"['Heartburn', 'Nausea', 'Vomiting', 'Abdominal pain']"
407," ""My skin is drenched in a cold sweat, as if I have been soaked in a pool of icy water, and I can feel the beads of sweat rolling down my face, neck, and back, as if they are trying to escape from my body.""",Increased sweating,"['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Sweating']"
408," ""My skin is always damp and sticky, as if I had just stepped out of the shower, even when I haven't washed up in days.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
409," ""I have been experiencing increased sweating lately, especially at night. It's been happening for about a month now and it's really annoying.""",Increased sweating,['Increased sweating']
410," ""My skin is drenched in a cold sweat, as if I had just stepped out of a shower, even when I haven't.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
411," ""I've been sweating a lot lately, especially at night. I wake up all drenched in sweat.""",Increased sweating,"['Abdominal pain', 'Bloating', 'Constipation', 'Decreased appetite', 'Diarrhea']"
412," ""I have been experiencing increased sweating lately.""",Increased sweating,['Increased sweating']
413," ""I'm always drenched in sweat, it's like I'm always in the sauna or something!""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
414," ""My skin is dripping with a cold sweat, as if my body is trying to wash away the evil that is consuming me.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
415," ""I have been sweating a lot lately.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
416," ""I have been experiencing increased sweating lately, especially at night. I wake up drenched in sweat and it's really uncomfortable. I try to change my sheets every morning but it's getting harder and harder.""",Increased sweating,"['Increased sweating', 'Night sweats']"
417," ""I am constantly drenched in sweat.""",Increased sweating,['Decreased sweating']
418," ""I am drenched in sweat, dripping wet, a human sponge, a walking sauna, a hot mess, a sweaty mess, a dripping wet mess, a human hot water bottle, a human steam cleaner, a human humidifier, a human dehumidifier, a human air conditioner, a human heater, a human thermostat, a human weather vane, a human barometer, a human thermometer, a human hygrometer, a human sweat meter, a human sweat gauge, a human sweat monitor, a human sweat detector, a human sweat sensor, a human sweat alarm, a human sweat alert, a human sweat warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat",Increased sweating,"['Dry Mouth', 'Cracking at the corners of the mouth (cheilosis/cheilitis)', 'Taste Changes', 'Nausea']"
419," ""My skin is drenched in sweat, and I can feel my heart racing like a wild animal. I am so scared that I might collapse at any moment.""",Increased sweating,"['Heart palpitations', 'Sweating', 'Racing heart']"
420," ""I be sweatin like a pig all the time. I cant stop sweatin. I be wet all the time.""",Increased sweating,"['Decreased sweating', 'Increased sweating']"
421," ""I cant stop sweatin, I feel like Im gonna die or somethin.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
422," ""My skin is all a glisten, as if I had been dipped in a vat of sweat.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
423," ""My skin is always damp and sticky, as if I had just stepped out of the shower, even when I haven't washed up in days.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
424," ""I'm always sweating, even when I'm not doing anything. I wake up in the morning all sweaty, and I can't stop sweating during the day. I'm always hot, and I can't stand the feeling of my clothes sticking to my skin. I'm so tired of feeling like I'm always covered in sweat.""",Increased sweating,['Decreased sweating']
425," ""I'm always sweating, it's like I'm always in a sauna.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
426," ""I am a sweating mess, a human sauna, a puddle of perspiration, a swamp of sweat, a hot and sticky mess, a dripping wet disaster, a soggy and sweaty catastrophe, a dripping wet and sweaty calamity, a dripping wet and sweaty fiasco, a dripping wet and sweaty failure, a dripping wet and sweaty blunder, a dripping wet and sweaty bungle, a dripping wet and sweaty botch, a dripping wet and sweaty fumble, a dripping wet and sweaty flub, a dripping wet and sweaty fluff, a dripping wet and sweaty fudge, a dripping wet and sweaty fizzle, a dripping wet and sweaty fizz, a dripping wet and sweaty pop, a dripping wet and sweaty bang, a dripping wet and sweaty boom, a dripping wet and sweaty crash, a dripping wet and sweaty splash, a dripping wet and sweaty splosh, a dripping wet and sweaty slosh, a dripping wet and sweaty slush, a dripping wet and sweaty slurp, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a",Increased sweating,"['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Skin dryness']"
427," ""I've been sweating a lot lately.""",Increased sweating,"['Decreased appetite', 'Fatigue']"
428," ""I'm all sweaty and gross.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
429," ""I am constantly drenched in sweat, you incompetent fool!""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
430," ""I am experiencing an excessive amount of perspiration, and it is becoming increasingly difficult for me to control it.""",Increased sweating,['Decreased sweating']
431," ""I wake up in the morning and I start sweating like crazy.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
432," ""I been sweatin like a pig all day long, man. I cant stop sweatin, it aint normal, ya know?""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Nausea']"
433," ""I am always drenched in sweat, no matter how cold it is outside.""",Increased sweating,['Decreased sweating']
434," ""I have been experiencing excessive sweating, particularly at night. I wake up drenched in sweat and it is very uncomfortable. I try to change my clothes and bedding as soon as I wake up, but it is difficult to do so. I am worried that this excessive sweating will lead to other health problems.""",Increased sweating,['Excessive sweating']
435," ""I am so sick and tired of this constant sweating. It is like I am always drenched in sweat. I wake up in the morning and my sheets are soaked in sweat. I go to bed at night and my sheets are soaked in sweat. I shower and get dressed and I am already sweating. I go to work and I am sweating. I go to the gym and I am sweating. I go to the movies and I am sweating. I go to dinner and I am sweating. I go to a party and I am sweating. I go to a concert and I am sweating. I go to a sporting event and I am sweating. I go to a wedding and I am sweating. I go to a funeral and I am sweating. I go to a family gathering and I am sweating. I go to a friend's house and I am sweating. I go to a neighbor's house and I am sweating. I go to a store and I am sweating. I go to a restaurant and I am sweating. I go to a coffee shop and I am sweating. I go to a park and I am sweating. I go to the beach and I am sweating. I go to the pool and I am sweating. I go to the spa and I am sweating. I go to the salon and I am sweating. I go to the doctor and I am sweating. I go to the dentist and I am sweating. I go to the optometrist and I am sweating. I",Increased sweating,['Decreased sweating']
436," ""I am drenched in sweat, you incompetent fool!""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Nausea']"
437," ""My skin is all a sweat, and I can't seem to stop it, it's like my body is trying to leave me behind.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
438," ""My skin is dripping with sweat, it's as if my body is trying to burn away from the inside out!""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
439," ""I have noticed that I have been sweating more than usual lately.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
440," ""I am so damn hot, I am sweating like a pig in a blanket, and I can't stop it, it's like a faucet that won't turn off, I am so damn hot, I am sweating like a pig in a blanket, and I can't stop it, it's like a faucet that won't turn off.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Nausea']"
441," ""I wake up in the morning and I start sweating. I sweat even when I'm just sitting there. I'm so scared that I'll start sweating in the middle of the night and I won't be able to sleep.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Weight loss']"
442," ""I'm all sweaty all the time, like I just got out the shower or something.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
443," ""I'm always sweating, even when I'm not doing anything. My palms are always sticky and wet, and I can feel the sweat dripping down my back. I'm so self-conscious about it that I avoid taking my shirt off at the beach or pool.""",Increased sweating,['Decreased sweating']
444," ""I've been sweating a lot lately, even when I'm not doing anything.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
445," ""I been sweatin a lot lately, like when I wake up in the mornin my sheets is all wet.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
446," ""I have been experiencing excessive sweating for the past few days. It is not just a little sweat, but a lot of sweat that pours out of my body. I am worried that this may be a sign of something serious.""",Increased sweating,['Excessive sweating']
447," ""I wake up in the morning and I am all sweaty.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
448," ""My skin is drenched in a cold sweat, as if I had just stepped out of a shower, even when I haven't.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
449," ""I've been noticing that I sweat a lot more than usual, especially when I'm in a hot place or when I'm doing something that makes me stressed out.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
450," ""I cant stop sweatin, I feel like Im gonna pass out or somethin, I cant breathe properley, I feel so scared and anxious all the time, I dont know what to do, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
451," ""I'm always sweating like crazy.""",Increased sweating,"['Decreased appetite', 'Weight loss', 'Fatigue']"
452," ""I am feeling so hot under the collar that I am dripping with sweat like a faucet that won't turn off.""",Increased sweating,"['Decreased appetite', 'Fatigue', 'Nausea']"
453," ""I am experiencing hot flashes almost constantly, and they are so severe that I am unable to sleep at night. It is as if my body is on fire, and I am drenched in sweat. I am also extremely agitated and irritable, and I have no patience for anyone or anything. I am a walking time bomb, and I am terrified of losing control and harming someone.""",Hot flashes,"['Hot flashes', 'Night sweats', 'Irritability', 'Anxiety', 'Fatigue']"
454," ""I have been having these hot flashes for a while now and they are getting worse.""",Hot flashes,['Hot flashes']
455," ""I am experiencing these hot flashes almost constantly, and they are so severe that I am beginning to lose my mind. They are so intense that I can feel my face turning bright red, and I am constantly sweating. I am so embarrassed by these hot flashes that I do not want to leave my house, and I am starting to feel depressed. I do not know how much longer I can take these hot flashes.""",Hot flashes,"['Hot flashes', 'Depression']"
456," ""I have hot flashes all the time. I'm always sweating and my heart beats fast. I'm so embarrassed when this happens in front of other people.""",Hot flashes,"['Hot flashes', 'Sweating', 'Heart palpitations']"
457," ""I got these hot flashes almost constantly, and they're so annoying. I'm all sweaty and my heart is racing like a rabbit's. I'm all flushed and I feel like I'm gonna pass out. I'm so hot I can't even sleep at night.""",Hot flashes,"['Hot flashes', 'Night sweats', 'Sweating', 'Heart palpitations', 'Flushing']"
458," ""I got hot flashes all the time, and I was all sweaty and stuff. I'd be sitting there and suddenly I'd be all hot and bothered, and I'd start sweating like crazy. And then I'd be all cold and shivery, and I'd be shaking like a leaf. It was like I was on fire one minute and then I was freezing cold the next. It was like I was having some kind of fit or something. And it would happen at the most inopportune times, like when I was driving or when I was at the store or something. It was really embarrassing.""",Hot flashes,"['Hot flashes', 'Sweating', 'Shivering', 'Cold']"
459," ""I got these hot flashes and I'm all sweaty and stuff.""",Hot flashes,"['Hot flashes', 'Sweating']"
460," ""I have been experiencing these hot flashes for quite some time now, and they are becoming more frequent and severe. I am worried that this might be a sign of something more serious.""",Hot flashes,"['Hot flashes', 'Decreased appetite', 'Fatigue', 'Joint pain', 'Muscle pain']"
461," ""I have been experiencing hot flashes almost constantly.""",Hot flashes,['Hot flashes']
462," ""I have been having these hot flashes for a while now and they are getting worse and worse. I am so scared that I will never be able to get rid of them.""",Hot flashes,"['Hot flashes', 'Decreased libido', 'Breast swelling and tenderness', 'Nausea']"
463," ""I have been experiencing hot flashes almost constantly for the past month now, and it's been really affecting my daily life. I wake up in the middle of the night because of these hot flashes, and I get really sweaty and uncomfortable. I try to cool myself down by removing some of my clothing, but it's still really difficult to fall back asleep. I'm worried that this will start affecting my work as well, since I have to be at the office by 8 am every day.""",Hot flashes,"['Hot flashes', 'Night sweats', 'Sweating']"
464," ""My body is a furnace, burning with flames of heat that spread through my veins like wildfire, leaving a trail of sweat and chills in their wake.""",Hot flashes,"['Decreased appetite', 'Weight loss', 'Fatigue']"
465," ""I'm so sick of these hot flashes, it's like I'm on fire all the time.""",Hot flashes,['Hot flashes']
466," ""I'm so angry about these hot flashes. They're so sudden and intense, and they make me feel like I'm going to explode. I'll be sitting at my desk, and suddenly I'll feel this wave of heat wash over me, and I'll start sweating and my heart will start racing. It's so embarrassing, because I'll be dripping with sweat and my face will be bright red. And it's not just the hot flashes themselves, it's the way they make me feel. I feel so out of control, like I'm losing my mind. I feel like I'm going crazy.""",Hot flashes,"['Hot flashes', 'Sudden and intense heat', 'Sweating', 'Heart palpitations', 'Out of control']"
467," ""I'm always sweating like a pig, and my tits are always hard as rocks. What the hell is wrong with me?""",Hot flashes,"['Decreased appetite', 'Weight loss', 'Fatigue', 'Constipation', 'Nausea']"
468," ""I'm always sweating and I can't control it.""",Hot flashes,['Decreased sweating']
469," ""I got hot flashes all the time, and I was all sweaty and stuff. I was all confused and stuff, and I didn't know what was going on. I was all dizzy and stuff, and I felt like I was gonna pass out. I was all tired and stuff, and I didn't wanna do nothing. I was all depressed and stuff, and I didn't wanna see nobody. I was all anxious and stuff, and I was all worried about my health. I was all irritable and stuff, and I was all cranky all the time. I was all moody and stuff, and I was all emotional all the time. I was all angry and stuff, and I was all hostile all the time. I was all aggressive and stuff, and I was all violent all the time. I was all suicidal and stuff, and I was all homicidal all the time.""",Hot flashes,"['Hot flashes', 'Sweating', 'Confusion', 'Dizziness', 'Tiredness']"
470," ""I been gettin these hot flashes like crazy, man. I'm sweatin like a pig and I'm all flushed and shit. It's like I'm gonna die or somethin.""",Hot flashes,"['Hot flashes', 'Sweating', 'Flushed']"
471," ""I have hot flashes.""",Hot flashes,['Hot flashes']
472," ""I'm always sweating like a pig and my heart is racing like a jackrabbit. I'm so hot I wanna rip my clothes off and jump into a pool of ice water. I'm so sick of this shit, I wanna die.""",Hot flashes,"['Heart palpitations', 'Sweating', 'Shortness of breath']"
473," ""I have these hot flashes all the time. I mean, i'm not even having sex anymore, but i still have these hot flashes. I'm so scared i'm gonna have a heart attack or something.""",Hot flashes,"['Hot flashes', 'Heart attack']"
474," ""I got these hot flashes all the time, like I was on fire or something. I'd be sitting there and suddenly I'd be sweating like a pig and my heart would be racing. It was like I was having a heart attack or something. And it wasn't just the hot flashes, I'd get these night sweats too. I'd wake up in the middle of the night all drenched in sweat. It was like I was sleeping in a sauna or something. And it wasn't just the sweating, I'd get these mood swings too. I'd be fine one minute and then I'd be crying or yelling or something. It was like I was bipolar or something.""",Hot flashes,"['Hot flashes', 'Night sweats', 'Mood swings']"
475," ""I'm having these hot flashes like every other day, and they're so intense that I'm sweating like a pig and I'm all flushed and stuff. It's like I'm on fire or something. And it's not just the hot flashes, I'm also feeling really anxious and irritable. I'm just so tired all the time, and I don't know what's going on with my body.""",Hot flashes,"['Hot flashes', 'Anxiety', 'Irritability', 'Fatigue']"
476," ""I been having these hot flashes and I don't know what to do. I feel like I'm on fire sometimes.""",Hot flashes,"['Hot flashes', 'Nausea', 'Vomiting', 'Fatigue', 'Joint pain']"
477," ""I have been experiencing hot flashes for the past few months, and they seem to be getting more frequent. At first, I thought it was just a result of menopause, but now I am worried that it might be a sign of something more serious.""",Hot flashes,"['Hot flashes', 'Nausea', 'Vomiting', 'Fatigue', 'Joint pain']"
