,Dialogue,True_Symptom,Extracted_Symptom
432," ""My mind is a fog, I can't concentrate on anything, I feel like I'm stuck in a haze, I try to focus but my thoughts keep drifting away, I feel like I'm losing my grip on reality, I'm so frustrated, I feel like I'm going crazy, I can't sleep at night because I'm so worried about my concentration, I'm so tired all the time, I feel like I'm stuck in a rut, I'm so depressed, I feel like I'm going to die, I'm so scared, I'm so anxious, I'm so worried, I'm so sad, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired, I'm so sick, I'm so tired",Concentration,['Concentration']
433," ""I cant focus on nothin, I cant even remember wut day of the week it is, I feel like im goin crazy, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I cant even think straight, I",Concentration,"['Decreased appetite', 'Fatigue', 'General pain', 'Headache', 'Joint pain', 'Memory', 'Muscle pain']"
434," ""I cant focus on nothin, I cant even think straight, I feel like my brain is all fuzzy and stuff.""",Concentration,['Nausea']
435," ""I have been having trouble focusing on things lately. I will be working on something and suddenly I will forget what I was doing or what I was reading. It is really frustrating because I know I was doing well but then I will suddenly forget what I was doing and I will have to start all over again.""",Concentration,['Decreased appetite']
436," ""I can't focus on anything, it's like my brain is made of jelly.""",Concentration,['Nausea']
437," ""My mind is a fog, I can't think straight, I'm so frustrated, I feel like I'm losing my grip on reality, I can't concentrate on anything, I'm so angry, I feel like I'm going crazy, I'm so tired, I feel like I've been hit by a truck, I'm so depressed, I feel like I'm in a dark hole, I'm so anxious, I feel like I'm going to explode, I'm so stressed, I feel like I'm going to have a heart attack, I'm so overwhelmed, I feel like I'm drowning, I'm so exhausted, I feel like I've been running a marathon, I'm so frustrated, I feel like I'm going to scream, I'm so angry, I feel like I'm going to hit something, I'm so tired, I feel like I'm going to fall asleep, I'm so depressed, I feel like I'm going to cry, I'm so anxious, I feel like I'm going to have a panic attack, I'm so stressed, I feel like I'm going to have a heart attack, I'm so overwhelmed, I feel like I'm going to drown, I'm so exhausted, I feel like I'm going to die.""",Concentration,"['Concentration', 'Memory', 'General pain', 'Headache', 'Joint pain', 'Muscle pain', 'Fatigue']"
438," ""My mind is a blank page, unable to grasp any thought or idea, as if my brain has been drained of all its contents.""",Concentration,['Decreased appetite']
439," ""i cant focus on anything i do lately, its like my brain is not working properly, i cant even think straight, i feel so frustrated and angry all the time.""",Concentration,['Decreased libido']
440," ""I can't remember where I put my bloody phone, and I'm getting really sick of it.""",Memory,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
441," ""My memory is all screwed up, I forget everything, I can't remember what I ate for breakfast, where I put my keys, what I said to someone, what day it is, what year it is...""",Memory,['Decreased appetite']
442," ""I can't remember where I put me keys this morning, and I had to ask me wife where we put the bloody TV remote again last night.""",Memory,['Breast swelling and tenderness']
443," ""I can't remember where I put me keys this morning, and I had to ask me wife where we put the bloody vacuum cleaner.""",Memory,['Breast swelling and tenderness']
444," ""I have been experiencing a very much interference with my daily activities due to my Memory problem. I have been forgetting things that I have done recently, and I have been having trouble remembering recent conversations. I have also been having trouble remembering appointments and meetings. I have been having trouble remembering phone numbers and addresses. I have been having trouble remembering the names of people I know. I have been having trouble remembering the names of places. I have been having trouble remembering the names of objects. I have been having trouble remembering the names of foods. I have been having trouble remembering the names of drinks. I have been having trouble remembering the names of medications. I have been having trouble remembering the names of medical procedures. I have been having trouble remembering the names of medical equipment. I have been having trouble remembering the names of medical personnel. I have been having trouble remembering the names of medical facilities. I have been having trouble remembering the names of medical procedures. I have been having trouble remembering the names of medical equipment. I have been having trouble remembering the names of medical personnel. I have been having trouble remembering the names of medical facilities. I have been having trouble remembering the names of medical procedures. I have been having trouble remembering the names of medical equipment. I have been having trouble remembering the names of medical personnel. I have been having trouble remembering the names of medical facilities. I have been having trouble remembering the names of medical procedures. I have been having trouble remembering the names of medical equipment. I have",Memory,"['Memory loss', 'Forgetting things', 'Trouble remembering recent conversations', 'Trouble remembering appointments and meetings', 'Trouble remembering phone numbers and addresses']"
445," ""I cant remeber where I put my keys or what I had for brekfast this mornin, I feel like my brain is fallin apart.""",Memory,['Decreased appetite']
446," ""My memory is not what it used to be. I forget things all the time. I forget appointments, forget where I put things, forget what I was saying. It's like my brain is a sieve and everything just falls through the holes. I feel so frustrated and embarrassed. I'll be talking to someone and forget what we were talking about. I'll be in the middle of a sentence and forget what I was saying. It's like my brain is a blank slate and I have to start all over again every time. It's exhausting. I feel like I'm losing my mind.""",Memory,['Memory Loss']
447," ""I can't remember where I put me keys this morning, and I had to ask me wife where we put the car last night.""",Memory,['Decreased appetite']
448," ""I cant remember anything lately, its like my brain is gone.""",Memory,['Decreased libido']
449," ""I can't remember things as well as I used to. I forget where I put things, what I was going to say, what day it is...""",Memory,['Decreased appetite']
450," ""I cant remember anything for the past few days, not even my own name. I keep forgetting what I just said or what I wanted to say. I feel like I'm going crazy. I'm so frustrated and angry all the time. I can't even remember what I ate for breakfast this morning. I'm so scared of what's happening to me.""",Memory,"['Decreased appetite', 'Weight loss', 'Fatigue', 'Concentration', 'Memory', 'General pain', 'Headache']"
451," ""I have noticed that I have been having trouble remembering things lately. I will forget what I just read or what I just said. I will forget appointments or meetings that I have scheduled. I will forget what day it is or what month it is. I will forget what I had for breakfast or what I had for lunch. I will forget what I did yesterday or what I did last week. I will forget what I did last month or what I did last year. I will forget what I did in the past or what I did in the future. I will forget what I did or what I did not do. I will forget what I said or what I did not say. I will forget what I wrote or what I did not write. I will forget what I drew or what I did not draw. I will forget what I heard or what I did not hear. I will forget what I saw or what I did not see. I will forget what I smelled or what I did not smell. I will forget what I tasted or what I did not taste. I will forget what I felt or what I did not feel. I will forget what I dreamed or what I did not dream. I will forget what I thought or what I did not think. I will forget what I believed or what I did not believe. I will forget what I knew or what I did not know. I will forget what I remembered or what I did not remember. I will forget what I forgot",Memory,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
452," ""I cant remeber things that hapened a few days ago. I forget what i ate for breakfast or what i did yesterday. I also forget peoples names and faces. I feel like im going crazy.""",Memory,"['Decreased appetite', 'Weight loss', 'Fatigue', 'Concentration', 'Memory', 'General pain', 'Headache']"
453," ""My body is aching all over, a constant dull pain that seeps into my bones and muscles, making every movement a struggle. It's as if my body is trying to tell me something, but I can't decipher the message.""",General pain,['General pain']
454," ""I have been having this pain in my head for a while now, it is affecting my daily activities a little bit, I am worried that it might get worse.""",General pain,['Headache']
455," ""I have been experiencing general pain throughout my body for the past three days. It is affecting my daily activities somewhat as I find it difficult to move around and perform tasks that require a lot of physical exertion. The pain is constant and does not seem to be getting any better. I tried to take some painkillers but they did not seem to work. I am worried that this pain may be a sign of something more serious.""",General pain,"['General pain', 'Headache']"
456," ""I have general pain. I have pain in my head, face, and neck. I have pain in my shoulders and arms. I have pain in my hands and fingers. I have pain in my chest and stomach. I have pain in my back and hips. I have pain in my legs and feet. The pain is constant and it is quite severe. It is affecting my daily activities quite a bit.""",General pain,"['General pain', 'Headache', 'Joint pain', 'Muscle pain', 'Fatigue']"
457," ""I feel sick all the time, I have this constant pain everywhere, I feel so weak and tired, I don't have the energy to do anything, I'm always tired and I feel like I'm gonna die, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick, I'm so sick of feeling sick, I'm so sick of being sick",General pain,['Breast swelling and tenderness']
458," ""I feel like I got hit by a truck, I have this constant pain all over my body, it's like I'm on fire.""",General pain,['General pain']
459," ""I'm in so much pain I can't even think straight, you know? I mean, I'm not even having sex anymore, I'm just so tired and sore all the time.""",General pain,['General pain']
460," ""I am experiencing general pain all over my body, and it is affecting my daily life.""",General pain,"['General pain', 'Headache']"
461," ""I have been feeling generally unwell for the past few days. I have been experiencing some pain throughout my body.""",General pain,['Decreased appetite']
462," ""I have been experiencing general pain all over my body for the last three days, and it is getting worse by the hour. The pain is affecting my head, neck, back, and legs, and it is very intense. I have tried to rest and eat well, but nothing seems to help. I am very concerned about my health, and I hope that you can help me.""",General pain,"['General pain', 'Headache', 'Joint pain', 'Muscle pain', 'Fatigue']"
463," ""I have general pain all over my body, it's like my whole body is aching.""",General pain,"['General pain', 'Headache']"
464," ""I got this pain in my head, neck, and back, and it's f**king killing me, man.""",General pain,['Headache']
465," ""I have been experiencing general pain all over my body for the past few days. It is very severe and I am unable to sleep at night due to the pain. I have tried taking some painkillers but it does not seem to be helping much. I am worried that this pain may be a sign of something more serious.""",General pain,"['General pain', 'Headache']"
466," ""I feel like I have been hit by a truck and then set on fire, my body is aching all over and I feel so weak, I can barely move, I just want to lie down and sleep forever.""",General pain,"['General pain', 'Headache', 'Fatigue']"
467," ""I'm feelin like I been hit by a truck, I got pains everywhere, I'm scared I'm gonna die, I can't breathe right, I'm coughin up blood, I'm shakin like a leaf, I'm so scared I'm gonna puke, I'm so sick I can't even stand up straight, I'm so sick I can't even walk, I'm so sick I can't even talk, I'm so sick I can't even eat, I'm so sick I can't even sleep, I'm so sick I can't even think, I'm so sick I can't even feel, I'm so sick I can't even move, I'm so sick I can't even breathe, I'm so sick I can't even live, I'm so sick I can't even die, I'm so sick I can't even be born, I'm so sick I can't even grow up, I'm so sick I can't even get old, I'm so sick I can't even be a man, I'm so sick I can't even be a woman, I'm so sick I can't even be a child, I'm so sick I can't even be a baby, I'm so sick I can't even be a fetus, I'm so sick I can't even be a sperm, I'm so sick I can't even be an egg, I'm so sick I can't even be a zygote,",General pain,"['Breast swelling and tenderness', 'Chills', 'Concentration', 'Decreased appetite', 'Decreased libido', 'Delayed orgasm']"
468," ""I have General pain.""",General pain,['General pain']
469," ""I'm dying, you stupid doctor, I have this constant pain all over my body, it's like I'm being stabbed by a thousand knives.""",General pain,['General pain']
470," ""I have this constant pain all over my body. It's like my whole body is on fire. I can't sleep because of the pain. I'm so tired and weak. I feel like I'm going to die.""",General pain,"['General pain', 'Headache', 'Fatigue']"
471," ""Ache and Anguish, Pain and Suffering, Torment and Agony, Distress and Affliction, Misery and Woe, Sorrow and Regret, Grief and Despair, Anguish and Agony, Torment and Pain, Suffering and Distress, Affliction and Misery, Woe and Sorrow, Regret and Grief, Despair and Anguish.""",General pain,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
472," ""I feel like I've been hit by a truck, I'm in so much pain everywhere, my head is pounding and my body aches all over, I'm so scared I'm gonna die from this pain.""",General pain,['General pain']
473," ""I got a headache this morning and it's been getting worse all day.""",Headache,['Headache']
474," ""I have a headache and it hurts a little bit.""",Headache,['Headache']
475," ""I have had a headache for the past three days, but it is not a constant headache, it comes and goes. It is a dull ache, and it feels like my head is being squeezed from all sides. It is somewhat interfering with my daily activities, as I am not able to concentrate on my work.""",Headache,['Headache']
476," ""My head is a raging inferno, a furnace of fiery pain that threatens to consume my entire being.""",Headache,['Headache']
477," ""My mind is a muddled mess, a cacophony of thoughts that refuse to be silenced.""",Headache,['Breast swelling and tenderness']
478," ""I got this blinding headache that won't go away, it's like my brain is gonna explode, I can't even think straight, I'm so frustrated.""",Headache,['Headache']
479," ""My mind is aching with a dull, throbbing pain, as if a thousand tiny hammers were pounding away at my temples.""",Headache,['Headache']
480," ""I've got a f**king headache, you c**t. It's like someone's bashing my brain with a hammer.""",Headache,['Headache']
481," ""I have been having these headaches for a few months now, but they seem to be getting worse.""",Headache,['Headache']
482," ""I have been experiencing a severe headache for the past three days. It is affecting my ability to concentrate and sleep.""",Headache,['Headache']
483," ""I've had this headache for a week now and it's getting worse and worse. It's like a constant pounding in the back of my head and it's making it hard for me to sleep and concentrate. I've tried taking ibuprofen and drinking water but nothing seems to work. I'm so frustrated and angry that I can't do anything about it.""",Headache,['Headache']
484," ""I have had a headache for a while now, but it is not too severe.""",Headache,['Headache']
485," ""I have this really bad headache, it's like my brain is going to explode, I can feel it throbbing in my temples and behind my eyes, it's so intense that I can't even think straight, I'm so scared that I might have a brain tumor or something.""",Headache,['Headache']
486," ""I've been having a headache for the past few days. It's been getting worse and worse.""",Headache,['Headache']
487," ""Oh fookin' 'ell, I 'ave got the mother of all 'eadaches, I can feel me brain splittin' open like a ripe melon, I'm proper scared, I don't know what to do, I'm shakin' like a leaf, I can't even think straight, I'm proper worried, I don't know what's gonna 'appen to me, I'm proper scared, I don't know what to do, I'm shakin' like a leaf, I can't even think straight, I'm proper worried, I don't know what's gonna 'appen to me, I'm proper scared, I don't know what to do, I'm shakin' like a leaf, I can't even think straight, I'm proper worried, I don't know what's gonna 'appen to me, I'm proper scared, I don't know what to do, I'm shakin' like a leaf, I can't even think straight, I'm proper worried, I don't know what's gonna 'appen to me, I'm proper scared, I don't know what to do, I'm shakin' like a leaf, I can't even think straight, I'm proper worried, I don't know what's gonna 'appen to me, I'm proper scared, I don't know what to do, I'm shakin' like a leaf, I can't even think straight, I'm proper worried",Headache,['Headache']
488," ""I have a headache, but it's not just any headache, it's a headache that feels like my head is going to explode.""",Headache,['Headache']
489," ""I have this constant headache that won't go away, it's so scary.""",Headache,['Headache']
490," ""I am experiencing a moderate headache.""",Headache,['Headache']
491," ""I've got a right old headache, I can feel it throbbin' away in me temples, it's like me brain is tryin' to burst outta me skull, it's that bad it is.""",Headache,['Headache']
492," ""I have a severe headache. It is constant and throbbing in nature. It is affecting my ability to concentrate and perform daily tasks.""",Headache,['Headache']
493," ""I have been having joint pain for a while now and it is getting worse and worse.""",Joint pain,['Joint pain']
494," ""I have been experiencing joint pain in my knees and elbows for a while now. It is affecting my daily activities a little bit. I have difficulty moving around, climbing stairs, and getting up from a chair. I also have trouble sleeping at night because of the pain. I have been taking ibuprofen, but it does not seem to be helping much. The pain is constant and I feel like I have been carrying around a heavy weight on my shoulders. I am worried that this joint pain will eventually lead to something worse.""",Joint pain,"['Joint pain', 'Difficulty moving around', 'Pain at night', 'Ibuprofen not helping', 'Heavy weight feeling']"
495," ""My joints are aching so much that I feel like I'm stuck in a cage of pain. My knees and elbows are the worst, but even my fingers and toes are sore. I can't even sleep at night because of the pain, and during the day I'm always tired and sluggish. I can't even walk for too long without needing to rest. I feel like I'm stuck in a prison of pain and fatigue.""",Joint pain,"['Cracking at the corners of the mouth (cheilosis/cheilitis)', 'Joint pain', 'Fatigue', 'Headache', 'Muscle pain']"
496," ""My joints are on fire, burning with a ferocity that cannot be quenched. My bones ache with a vengeance that cannot be ignored.""",Joint pain,['General pain']
497," ""I can't even get out of bed in the morning because of the joint pain.""",Joint pain,['Joint pain']
498," ""My joints are aflame with a fiery ache that never ceases, as if my very bones were being consumed by a raging inferno.""",Joint pain,['General pain']
499," ""I have been experiencing joint pain for the past month, and it seems to be getting worse.""",Joint pain,['Joint pain']
500," ""I have been experiencing joint pains for the last three months now, and it is getting worse with time. The pain is mainly in my knees and elbows, and it is affecting my daily activities. I have tried taking some painkillers, but it does not seem to be helping much. I hope the doctor can help me with this problem.""",Joint pain,"['Joint pain', 'Shortness of breath']"
501," ""I have been having some joint pain in my knees and elbows for a while now, but it seems to be getting worse. It's not all the time, but occasionally I'll wake up and my knees will be really sore. I think it might be related to the fact that I've been putting on a few pounds, but I'm not sure. I try to eat healthy and I exercise a couple times a week, but I just can't seem to lose the weight. I'm worried that this joint pain is going to get worse and worse as I get older.""",Joint pain,"['Joint pain', 'Weight gain']"
502," ""I have been experiencing joint pain for a while now, especially in my knees and elbows. It is a constant ache that is worse when I am tired or have been sitting for a long time.""",Joint pain,"['Joint pain', 'Fatigue']"
503," ""I got these pains in me joints, an' it's like me body's tryin' to fall apart, ya know?""",Joint pain,['Joint pain']
504," ""Me joints are always achin' an' creakin', like me bones is breakin' apart, an' I can't even get a good night's sleep, I'm so worried I'll wake up one mornin' an' be paralyzed or somethin'.""",Joint pain,['Joint pain']
505," ""I have been having severe joint pain for the past few months now.""",Joint pain,['Joint pain']
506," ""I'm so sick of this joint pain, it's like my whole body is one big, aching, throbbing, bloody mess. I can't even get out of bed without feeling like I've been hit by a truck.""",Joint pain,"['Joint pain', 'Fatigue', 'Headache']"
507," ""Ah, bloody hell, me joints are killin' me, they are!""",Joint pain,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
508," ""I have been experiencing joint pain in my knees, elbows, and wrists for the past month. The pain is constant and gets worse when I move around. I have also been feeling tired and weak, and I have noticed that my skin is paler than usual. I have also been experiencing shortness of breath, dizziness, and headaches.""",Joint pain,"['Joint pain', 'Fatigue', 'Pain', 'Skin paleness', 'Shortness of breath', 'Dizziness']"
509," ""I'm tellin' ya, doc, I got this pain in me joints that's got me shakin' like a leaf. It's like me body's tryin' to fall apart or somethin'. I can't even sleep at night 'cause it's so bad. I'm scared, doc. I'm scared I'm gonna end up like me momma, all crippled up and can't even walk no more.""",Joint pain,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
510," ""My joints are aching so much, it feels like my bones are crying out in pain. My knees are so stiff that I can barely bend them, and my elbows are so sore that I can't even lift my arms. My wrists are so achy that I can't even hold a pen, and my fingers are so stiff that I can't even type on my phone. My shoulders are so sore that I can't even lift my arms, and my hips are so stiff that I can't even walk. My ankles are so sore that I can't even stand up, and my feet are so stiff that I can't even wiggle my toes. It feels like my whole body is one big bruise.""",Joint pain,"['Joint pain', 'Fatigue', 'Headache', 'Muscle pain', 'General pain']"
511," ""What the bloody hell is wrong with me? I've got joint pain everywhere, you daft c**t!""",Joint pain,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
512," ""I been having this really bad joint pain in my knees and elbows, it's like my joints are on fire and it's making it hard for me to move around.""",Joint pain,['Joint pain']
513," ""My limbs feel as if they are being slowly crushed by a boulder, leaving me unable to move or even think.""",Muscle pain,['General pain']
514," ""My limbs feel as if they are on fire, and every movement I make causes a new flame to ignite.""",Muscle pain,['General pain']
515," ""My limbs are aflame with aching torment.""",Muscle pain,['General pain']
516," ""My limbs are aflame with a burning sensation, as if a thousand scorpions were crawling beneath my skin, their stingers injecting venom into my very being.""",Muscle pain,['General pain']
517," ""My limbs are aflame with a burning ache that seeps into my bones, making every movement feel like a struggle.""",Muscle pain,['General pain']
518," ""My limbs feel as if they are on fire, and every movement causes a jolt of pain.""",Muscle pain,['General pain']
519," ""I have been experiencing muscle pain for the past three days.""",Muscle pain,['Mouth/throat sores']
520," ""I have been having this muscle pain for a while now, but it's getting worse and worse. It's like my muscles are on fire and I can't even sleep at night because of it. I'm so scared that I'll never feel better.""",Muscle pain,"['Mouth/throat sores', 'Dry Mouth', 'Cracking at the corners of the mouth (cheilosis/cheilitis)']"
521," ""I have been experiencing muscle pain.""",Muscle pain,['Mouth/throat sores']
522," ""My muscles ache and feel heavy, as if they are filled with lead. My joints are stiff and painful, making it difficult for me to move around. My muscles feel sore to the touch, and I have tender points all over my body. I have a burning sensation in my muscles, and they feel like they are on fire. My muscles feel weak and tired, and I have no strength to move around. I have a general feeling of discomfort and pain all over my body.""",Muscle pain,"['General pain', 'Headache', 'Joint pain', 'Muscle pain', 'Fatigue']"
523," ""I'm surprised that my muscles are still aching after all this time. It's been weeks since I first started feeling this way, and I'm getting tired of it.""",Muscle pain,['Decreased appetite']
524," ""I have been experiencing muscle pain in my arms and legs for the past few weeks. The pain is constant and severe, especially when I try to move my arms or legs. It feels like my muscles are contracting and releasing all the time. I also feel very tired and weak, and I have trouble sleeping at night because of the pain. I have tried to rest and take painkillers, but the pain persists.""",Muscle pain,"['Mouth/throat sores', 'Dry Mouth', 'Cracking at the corners of the mouth (cheilosis/cheilitis)', 'Difficulty Swallowing']"
525," ""I got these muscle pains everywhere, it's like my whole body is one big bruise. It's so bad I can't even lift my arms to brush my teeth, and my back hurts so bad I can't even sleep. I feel like I got hit by a truck or something.""",Muscle pain,"['General pain', 'Headache', 'Joint pain', 'Muscle pain', 'Fatigue']"
526," ""My limbs are aflame with a burning sensation, as if a thousand scorpions were crawling beneath my skin, their stingers injecting venom into my very marrow.""",Muscle pain,['General pain']
527," ""My muscles are always sore and aching, especially in the morning when I wake up. It's like I've been exercising for hours. Sometimes I feel like I've been hit by a truck. It's really hard to get out of bed and start moving around. Even after I've been up for a while, my muscles still feel tired and achy. It's hard to do any kind of exercise or physical activity because my muscles hurt so much. Sometimes I'll be sitting down and I'll suddenly feel this sharp pain in my leg or back. It's really scary because I don't know what's causing it or how to make it stop.""",Muscle pain,"['General pain', 'Headache', 'Joint pain', 'Muscle pain', 'Fatigue']"
528," ""My limbs are aflame with a burning sensation, as if a thousand scorpions were crawling beneath my skin.""",Muscle pain,['Numbness & tingling']
529," ""My muscles are aching so badly, it feels like they are on fire, and I can't even lift my arms, I am so scared, what if I get worse?""",Muscle pain,"['General pain', 'Headache', 'Joint pain', 'Muscle pain', 'Fatigue']"
530," ""I have been experiencing muscle pain all over my body, it's like my muscles are on fire, I can't even lift my arms, it's so painful, I feel like I'm going to die, I can't sleep because of the pain, I'm so tired, I feel like I've been hit by a truck, I can't even get out of bed, I feel like I'm going to pass out, I'm so frustrated, I feel like I'm going to cry, I'm so angry, I feel like I'm going to explode, I'm so sad, I feel like I'm going to die, I'm so tired, I feel like I've been hit by a truck, I can't even get out of bed, I feel like I'm going to pass out, I'm so frustrated, I feel like I'm going to cry, I'm so angry, I feel like I'm going to explode, I'm so sad, I feel like I'm going to die, I'm so tired, I feel like I've been hit by a truck, I can't even get out of bed, I feel like I'm going to pass out, I'm so frustrated, I feel like I'm going to cry, I'm so angry, I feel like I'm going to explode, I'm so sad, I feel like I'm going to die, I'm so tired, I feel like I've been hit by a truck, I",Muscle pain,"['Mouth/throat sores', 'Dry Mouth', 'Cracking at the corners of the mouth (cheilosis/cheilitis)', 'Difficulty Swallowing']"
531," ""I'm so sick of this muscle pain. It's been going on for weeks now and I'm so tired of feeling like I've been hit by a truck.""",Muscle pain,['Mouth/throat sores']
532," ""I have been having muscle pain for a while now, but it has been getting worse and worse.""",Muscle pain,['Mouth/throat sores']
533," ""I'm so tired all the time, I can barely keep my eyes open during the day.""",Fatigue,['Decreased appetite']
534," ""I be feelin like i got hit by a truck, doc. I ain't got no energy and I be tired all the time. I be sleepin 12 hours a day but I still feel tired. I be eatin good too, but I still be feelin fatigued. I be tryin to do stuff around the house but I be gettin tired after a little bit. I be feelin like I be runnin on empty all the time.""",Fatigue,"['Decreased appetite', 'Fatigue', 'Insomnia', 'Anxious', 'Discouraged', 'Sad']"
535," ""I feel very tired all the time. I am always sleepy and I do not have the energy to do anything. I am always cold and I have headaches.""",Fatigue,"['Decreased appetite', 'Fatigue', 'Headache']"
536," ""I'm so tired all the time, I can barely keep my eyes open during the day.""",Fatigue,['Decreased appetite']
537," ""I'm so tired all the time, I can barely get out of bed in the morning.""",Fatigue,['Fatigue']
538," ""I feel so tired all the time, it's like I'm stuck in a never ending cycle of exhaustion. I'm so angry all the time because I can't seem to get out of this rut, and I know I should be grateful for my health but I just can't help but feel this way.""",Fatigue,['General pain']
539," ""I have been feeling extremely fatigued for the past few months. I have no energy to do anything and I am always tired. I also feel very weak and my muscles ache all the time. I have noticed that my skin is very pale and I often feel dizzy. I also have shortness of breath and my heart beats very fast and irregularly. I often have chest pain and my hands and feet are always cold. I also get headaches very often.""",Fatigue,"['Decreased appetite', 'Fatigue', 'Headache', 'Joint pain', 'Memory', 'Muscle pain', 'Nausea']"
540," ""I feel so tired all the time, but I can't sleep at night.""",Fatigue,['Decreased appetite']
541," ""I'm so tired all the time, it's like I'm stuck in a never-ending fog.""",Fatigue,['Fatigue']
542," ""I have been feeling extremely fatigued for the past few days. I have no energy to do anything and I am constantly tired.""",Fatigue,['Fatigue']
543," ""I have been feeling extremely fatigued lately, it is as if I have no energy at all. I have been sleeping well and eating a healthy diet, but I still feel so tired all the time. I have also been feeling very confused and disoriented, as if I am in a dream. I have been having trouble concentrating and remembering things, and I often feel as if I am in a fog. I am worried that I may have some sort of brain tumor or dementia, as I have been feeling so confused and disoriented. I have also been having a lot of headaches and neck pain, and I often feel as if I am going to pass out. I am worried that I may have some sort of serious medical condition, as I have been feeling so fatigued and confused all the time.""",Fatigue,"['Decreased appetite', 'Fatigue', 'Memory', 'Nausea', 'Taste Changes', 'Vomiting']"
544," ""I have been experiencing extreme fatigue for the past few days. It is a general feeling of weakness and lack of energy. I have no motivation to do anything and I just want to sleep all the time. I have tried to fight it off by drinking a lot of coffee and exercising but it does not seem to be working.""",Fatigue,['Fatigue']
545," ""I be feelin like shit, doc. I ain't had no energy in weeks, an' I be tired all the time. I be sleepin 12 hours a night an' I still be tired in the mornin'. I be eatin like a horse too, but I still be losin weight. I be feelin like I be dyin or somethin.""",Fatigue,"['Decreased appetite', 'Weight loss', 'Fatigue']"
546," ""I have been having trouble falling asleep at night. I usually go to bed around 11 PM, but I find myself lying awake until 1 or 2 AM. I try to fall asleep, but I just can't relax. I have a lot of thoughts running through my head, and I feel like I need to get up and do something. I try to distract myself by reading a book or listening to music, but it doesn't work. I end up getting frustrated and angry, and I feel like I'm going crazy. I try to fall asleep again, but I just can't. I get up and pace around the room, and I try to calm down. I try to think about nothing, but I can't help but think about all the things I need to do the next day. I try to fall asleep again, but I just can't. I get up and pace around the room again, and I try to calm down. I try to think about nothing, but I can't help but think about all the things I need to do the next day. I try to fall asleep again, but I just can't. I get up and pace around the room again, and I try to calm down. I try to think about nothing, but I can't help but think about all the things I need to do the next day. I try to fall asleep again, but I just can't. I get up and pace around the room again, and",Insomnia,"['Difficulty Swallowing', 'Dry Mouth', 'Hoarseness', 'Mouth/throat sores', 'Voice quality changes']"
547," ""I can't sleep at night because I keep on thinking about my health.""",Insomnia,['Breast swelling and tenderness']
