,Dialogue,True_Symptom,Extracted_Symptom
616," ""I got this stomach pain quite a bit. It's like a knife stabbing me in the gut. It's been going on for a few days now and it's getting worse. I tried to ignore it but I can't take it anymore. It's affecting my daily life quite a bit. I can't sleep at night because of the pain. I'm always tired and I can't eat properly. I'm always in a bad mood because of the pain. I'm worried that it might be something serious.""",Abdominal pain,abdominal pain
617," ""I have been experiencing abdominal pain for the past few days. The pain is sharp and sudden and it occurs in the upper right side of my abdomen. It is accompanied by nausea and vomiting. The pain is severe enough to interfere with my daily activities, such as eating and working. I try to ignore it and eat something, but the pain gets worse and I end up vomiting. I have tried to rest and eat something light, but it does not help. The pain is constant and it does not go away even after I have a bowel movement. I am worried that there is something seriously wrong with me.""",Abdominal pain,abdominal pain
618," ""My belly aches with a dull, throbbing pain.""",Abdominal pain,abdominal pain
619," ""I've been having this bloody abdominal pain for quite a while now, and it's getting quite annoying. It's not just a dull ache, it's a sharp stabbing pain that comes and goes, and it's quite distracting. I can't even focus on my work properly because of it. I've tried to ignore it, but it's getting worse and worse.""",Abdominal pain,abdominal pain
620," ""I have had abdominal pain for a few days now and it is affecting my daily activities.""",Abdominal pain,abdominal pain
621," ""Ah, bloody hell, I've been feelin' like me guts are on fire, mate. I've had this crampin' pain in me belly for hours now, and it's gettin' worse by the minute. I've tried every bloody thing to make it stop, but nothin's workin'. I'm startin' to get a bit worried, if I'm bein' honest.""",Abdominal pain,abdominal pain
622," ""I have been experiencing abdominal pain for quite a while now, and it is quite severe. The pain is usually localized in the lower right quadrant of my abdomen, but it can radiate to my lower back and groin area as well. The pain is usually constant, but it can worsen with movement or coughing. I also experience nausea and vomiting, and I have noticed that I have lost quite a bit of weight due to my abdominal pain.""",Abdominal pain,abdominal pain
623," ""i been having this pain in my tummy for a few days now""",Abdominal pain,abdominal pain
624," ""I have been experiencing severe abdominal pain for the past three days. The pain is constant and radiates to my back. It is worse at night and disturbs my sleep. I have tried to ignore it but it is getting worse and I am worried that it might be something serious.""",Abdominal pain,abdominal pain
625," ""I have been experiencing severe abdominal pain for the past three days. It is quite intense and I am unable to perform any daily activities.""",Abdominal pain,abdominal pain
626," ""I am experiencing severe abdominal pain. It is constant and radiates to my back. The pain is worse when I eat or move around. I have had this pain for the past three days and it is getting worse. I have tried to rest and eat less but it does not help. I am worried that there is something seriously wrong with me.""",Abdominal pain,abdominal pain
627," ""You think I'm a bloody idiot, don't you? I've been puking my guts up for days, and I've got this bloody pain in my stomach that won't go away. I can't even eat a bloody thing, and I'm always tired and weak. I'm so sick of being sick, and I'm sick of you bloody doctors not being able to do anything about it.""",Abdominal pain,"general pain, nausea, vomiting, stomach pain"
628," ""I been feelin like I got a knife stuck in me gut, ya know? It's like a burnin sensation that won't go away, and it's makin me wanna cry.""",Abdominal pain,general pain
629," ""Ah, bloody hell, I got this gut-wrenching pain in me belly, mate. It's been going on for a few days now, and it's getting worse by the minute. I can't even bloody eat, and I'm always on the loo. I'm getting bloody tired of it, and I just want it to stop, ya hear?""",Abdominal pain,abdominal pain
630," ""I have been experiencing severe abdominal pain for the past three days. It is affecting my daily activities slightly.""",Abdominal pain,abdominal pain
631," ""I have been having this pain in my stomach for the past three days now. It started out as just a dull ache but now it has become very sharp and intense. It is hard for me to sleep at night because of this pain and I have been having trouble eating as well. I try to eat but the thought of food makes me nauseous. I have been trying to manage this pain on my own by taking ibuprofen but it does not seem to be helping much. I am worried that this pain might be something serious.""",Abdominal pain,abdominal pain
632," ""I am experiencing abdominal pain. The pain is severe and constant, and it is affecting my daily activities.""",Abdominal pain,abdominal pain
633," ""I have been having this terrible abdominal pain for the past few days now and it is getting worse and worse. It is so severe that I can't even get out of bed in the morning. I am so scared that something bad is happening to my body.""",Abdominal pain,abdominal pain
634," ""Oh man, I got this cramp in my stomach that won't go away, it's like a knife stabbing me every 5 minutes or so, and it's been going on for a few days now, and it's getting quite annoying, I can't even sleep properly because of this, I'm so sick of it already.""",Abdominal pain,abdominal pain
635," ""Ache in the belly, Pain in the gut, Pain in the abdomen, Pain in the stomach, Pain in the midriff, Pain in the paunch, Pain in the bowels, Pain in the viscera, Pain in the entrails, Pain in the belly button, Pain in the navel, Pain in the diaphragm, Pain in the thorax, Pain in the chest, Pain in the ribcage, Pain in the lungs, Pain in the heart, Pain in the liver, Pain in the spleen, Pain in the pancreas, Pain in the kidneys, Pain in the bladder, Pain in the prostate, Pain in the testicles, Pain in the ovaries, Pain in the uterus, Pain in the vagina, Pain in the cervix, Pain in the fallopian tubes, Pain in the rectum, Pain in the anus, Pain in the perineum, Pain in the vulva, Pain in the labia, Pain in the clitoris, Pain in the penis, Pain in the scrotum, Pain in the nipples, Pain in the breasts, Pain in the nipples, Pain in the areola, Pain in the nipples, Pain in the areola, Pain in the nipples, Pain in the areola, Pain in the nipples, Pain in the areola, Pain in the nipples, Pain in the areola, Pain in the nipples, Pain in the areola, Pain in the nipples, Pain in the",Abdominal pain,abdominal pain
636," ""Oh bloody hell, I got this cramp in me gut and it's been going on fer days now. I can't even get outta bed, let alone go to work. I'm in so much pain, I feel like I'm gonna burst open.""",Abdominal pain,abdominal pain
637," ""My belly is on fire and I feel like I'm going to explode.""",Abdominal pain,abdominal pain
638," ""I have this constant stomach ache that never goes away, it's so annoying.""",Abdominal pain,abdominal pain
639," ""I have been experiencing severe abdominal pain for the past three days. The pain is located in the lower right quadrant of my abdomen and is constant, sharp, and stabbing in nature. It is also radiating to my back and is exacerbated by movement, coughing, and deep breathing. I have tried to manage the pain with over-the-counter pain medications, but they have not provided any significant relief. I have also noticed that I have had three episodes of non-bloody diarrhea during this time period. I am concerned that the pain may be related to a more serious underlying condition, such as appendicitis or a bowel obstruction.""",Abdominal pain,abdominal pain
640," ""My abdomen has been aching for quite some time now, and it's been getting worse with each passing day. It's as if a thousand knives are stabbing me in the gut, and I can't even begin to describe the sheer agony I'm experiencing. It's as if my insides are being ripped to shreds, and I can feel my organs trying to escape my body. I can't even begin to describe the sheer horror I'm experiencing, and I'm not even sure how much longer I can take this. I'm begging you, please, for the love of all that is holy, make this stop.""",Abdominal pain,abdominal pain
641," ""I been feelin like I got a knife stuck in me gut, ya know? Like a big ol' knife just stuck in there and I cant get it out. It hurts so bad I cant even sleep at night.""",Abdominal pain,general pain
642," ""I have been experiencing severe abdominal pain for the past three days. It is constant and radiates to my back. The pain is worse when I eat or move around. I have tried to rest and eat lightly, but it does not help. I am worried that there might be something seriously wrong with my body.""",Abdominal pain,abdominal pain
643," ""I have this constant stomach ache that won't go away.""",Abdominal pain,abdominal pain
644," ""I got this cramp in my gut and it won't go away, I'm shitting myself.""",Abdominal pain,abdominal pain
645," ""I have been having abdominal pain.""",Abdominal pain,abdominal pain
646," ""I have this constant stomach pain that is really annoying. It's been going on for a while now and I don't know what to do. It's not like I'm eating something bad or anything. I mean, I eat pretty healthy. I try to eat a lot of fruits and vegetables and stuff. But I still have this pain. It's like a burning sensation in my stomach. It's really uncomfortable. And it's not just the pain, it's the fact that I have to go to the bathroom so often. I mean, I know I'm not eating anything bad, but I still have to go to the bathroom so often. It's really annoying. And it's not just the pain, it's the fact that I have to go to the bathroom so often. I mean, I know I'm not eating anything bad, but I still have to go to the bathroom so often. It's really annoying. And it's not just the pain, it's the fact that I have to go to the bathroom so often. I mean, I know I'm not eating anything bad, but I still have to go to the bathroom so often. It's really annoying. And it's not just the pain, it's the fact that I have to go to the bathroom so often. I mean, I know I'm not eating anything bad, but I still have to go to the bathroom so often. It's really annoying. And it's not just the pain",Abdominal pain,
647," ""I got abdominal pain.""",Abdominal pain,abdominal pain
648," ""I got this cramp in my gut and it won't go away.""",Abdominal pain,abdominal pain
649," ""A dull ache in the lower abdomen, which is worse when I move around, and gets better when I lie down.""",Abdominal pain,abdominal pain
650," ""I got abdominal pain, it was really bad, I couldn't sleep, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I was always tired, I was always in pain, I was always sick, I",Abdominal pain,abdominal pain
651," ""I have this constant abdominal pain that is affecting my daily life. It's like a burning sensation that starts in the middle of my abdomen and radiates to my back and chest. It's so severe that I can't even sleep at night. I've tried everything from over-the-counter painkillers to dietary changes, but nothing seems to work. I'm so frustrated and tired of living with this pain.""",Abdominal pain,abdominal pain
652," ""Oh my god, I have this terrible abdominal pain, it's like a knife stabbing me in the gut. It's been going on for a few days now and it's getting worse and worse. I can't sleep because of it and I'm always worried that it's going to get worse. I'm so scared that I'm going to end up in the hospital.""",Abdominal pain,abdominal pain
653," ""I have been experiencing severe abdominal pain for the past three days. It is a constant, dull ache that is located in the lower right side of my abdomen. It is not radiating to any other areas and I do not have any nausea or vomiting. The pain is not affected by eating or drinking and it is not associated with any bowel movements. I have never had abdominal pain like this before and it is interfering with my ability to sleep.""",Abdominal pain,abdominal pain
654," ""I got this f**king stomach pain and it's f**king killing me. I can't even get out of bed, let alone go to work. I'm so f**king angry I could explode.""",Abdominal pain,abdominal pain
655," ""I have been experiencing severe abdominal pain for the past three days. The pain is located in the lower right side of my abdomen and radiates to my back. It is constant and sharp in nature and is exacerbated by movement and defecation. The pain is also associated with nausea and vomiting. I have tried to manage the pain with over the counter pain medications but it has not helped much. The pain is quite severe and interferes with my daily activities quite a bit.""",Abdominal pain,abdominal pain
656," ""I been feelin' like I got a knife stuck in me gut, ya know? It's been goin' on fer a few days now, and it's been gettin' worse and worse. I tried eatin' somethin' light, but that didn't seem to help none. I'm worried I might have food poisoning or somethin'.""",Abdominal pain,abdominal pain
657," ""I have been having this stomach pain for a week now and it is getting worse and worse. It is very severe and I can't even get out of bed. I am scared that something bad is happening to my body.""",Abdominal pain,abdominal pain
658," ""I got this bloomin' stomach ache and it's been goin' on for quite a while now, it's been quite a bit interferin' with me gettin' me daily activities done.""",Abdominal pain,abdominal pain
659," ""I have been experiencing abdominal pain for the past few days. The pain is sharp and localized to the lower right side of my abdomen. It is constant and does not radiate to any other area. The pain is worse when I eat or drink anything, and it lasts for about an hour after I eat or drink. I have also been experiencing nausea and vomiting. The vomiting is not forceful and I do not feel any pain when I vomit. I have not had any diarrhea or constipation. I have not lost any weight and I do not have any fever. The pain is not affected by urinating or defecating. I have not had any previous abdominal pain. I do not have any known medical conditions and I do not take any medications.""",Abdominal pain,abdominal pain
660," ""I have been having severe abdominal pain for the past 3 days now.""",Abdominal pain,abdominal pain
661," ""I have been experiencing severe abdominal pain for the past three days. It is quite intense and I can't sleep at night because of it.""",Abdominal pain,abdominal pain
662," ""I got this cramp in my gut, it's like a motherfucker, it's so bad, I can't even describe it, it's like a knife stabbing me in the gut, and it's always there, it's like a constant pain, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always carrying around this knife in my gut, and it's always there, it's like I'm always",Abdominal pain,abdominal pain
663," ""My abdomen is a cauldron of fire and brimstone, a festering wound that refuses to heal, a festering sore that will not stop festering.""",Abdominal pain,abdominal pain
664," ""Oh my god, I have been having this abdominal pain for a week now and it's getting worse and worse. It's like a knife stabbing me in the stomach. It's so bad that I can't sleep at night and I'm always tired and weak. I feel like I'm going to vomit all the time and I'm always hungry but I can't eat anything. I'm so scared that I might have cancer or something serious. I'm so worried about my health and I don't know what to do.""",Abdominal pain,abdominal pain
665," ""A dull ache in my abdomen, which worsens when I eat, and eases when I fast.""",Abdominal pain,abdominal pain
666," ""I have been experiencing abdominal pain for the past few days.""",Abdominal pain,abdominal pain
667," ""I have abdominal pain, it's been there for a while now.""",Abdominal pain,abdominal pain
668," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is located in the lower right side of my abdomen. The pain is constant and does not seem to be related to eating or bowel movements. I have tried to rest and eat lightly, but the pain persists. I am concerned that there may be something seriously wrong with my body.""",Abdominal pain,abdominal pain
669," ""I have been experiencing abdominal pain for the past three days.""",Abdominal pain,abdominal pain
670," ""My abdomen has been aching for quite some time now, and it feels as if a fire is burning within me. The pain is quite intense, and it radiates to my back and chest. It is worse when I eat or drink something, and even then, the pain persists for a while after I finish my meal. I have been trying to eat less spicy food, but even a slight amount of spice can cause the pain to flare up. I have also noticed that the pain is worse when I am stressed or anxious, and it is better when I am relaxed. I have been trying to manage my stress by meditating and practicing yoga, but it is not always easy. I hope that the doctor can help me find a way to manage this pain.""",Abdominal pain,abdominal pain
671," ""My belly feels like a burning inferno, as if a thousand fiery arrows are piercing through my skin and into my very soul.""",Abdominal pain,abdominal pain
672," ""I have been having some abdominal pain for a few days now. It is a dull ache that is constant and gets worse when I eat or move around. I have also been feeling nauseous and have had some diarrhea. I have been trying to eat some crackers and drink some water but it doesn't seem to be helping. I have been feeling really weak and tired and I am worried that I might be getting sick.""",Abdominal pain,abdominal pain
673," ""I got this bloomin' stomach ache and it's been goin' on for days now. It's like a knife stabbin' me in the gut every time I move. I can't even sleep at night because of it. I'm so bloomin' fed up with it.""",Abdominal pain,abdominal pain
674," ""I got this cramp in my gut this morning and it's been hurting like a motherfucker ever since. I tried to take a shit but I couldn't even push out a pea. I'm so sick of this shit.""",Abdominal pain,abdominal pain
675," ""I got this cramp in my gut this morning and it's been getting worse all day. I can't even take a shit without wincing in pain.""",Abdominal pain,
676," ""Oh man, I feel like I got stabbed in the gut, it hurts so much, I can't even sleep because of this pain, I'm so sick of this shit.""",Abdominal pain,general pain
677," ""I got this bloomin' stomach ache and it's always there, even when I'm shaggin' me wife, ya know? It's like a big fat bastard of a pain that just won't go away, ya hear? It's always there, even when I'm eatin' me dinner, or watchin' the telly, or even when I'm havin' a pint down the pub. It's like me own personal little friend, this pain is. And it's always tryin' to get me to do things I don't wanna do, like go to the bloomin' doctor, or take a few days off work. But I ain't fallin' for it, no sir! I'm a bloke of principle, and I ain't gonna let some little pain in the arse get the better of me, no way! So I'm just gonna keep on keepin' on, and hope that it goes away on its own, ya know? But I gotta tell ya, it's gettin' a bit bloody frustrating, this pain is. I mean, I'm only 45 years old, and I should be out there livin' it up, not stuck in me own home with me guts spewin' out me arse! So I hope you can help me out, doc, 'cause I'm at me wit's end, I am!""",Abdominal pain,abdominal pain
678," ""I have been experiencing severe abdominal pain for the past three days. The pain is constant and radiates to my back. It is very severe and interferes with my daily activities.""",Abdominal pain,abdominal pain
679," ""Oh, my gut is on fire, it's as if a thousand tiny knives are stabbing me in the belly, and I can't even take a dump without feeling like I'm drowning in a sea of burning sulfur.""",Abdominal pain,abdominal pain
680," ""I have had abdominal pain Almost constantly for the past few days.""",Abdominal pain,abdominal pain
681," ""I have been experiencing severe abdominal pain for the past three days. It is constant and radiates to my back.""",Abdominal pain,abdominal pain
682," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is located in the lower right side of my abdomen. The pain is constant and does not seem to be related to eating or bowel movements. I have tried to rest and eat lightly, but the pain persists. I am very concerned about this pain and hope that it will go away soon.""",Abdominal pain,abdominal pain
683," ""I have been having severe stomach cramps Almost constantly for the past 3 days now.""",Abdominal pain,abdominal pain
684," ""I am experiencing severe abdominal pain, which is constant and sharp in nature. The pain is localized to the epigastric region and radiates to the back. It is worse at night and after meals, especially when I eat fatty or spicy foods. The pain is associated with nausea and vomiting. I have also noticed that I have lost my appetite and have been unable to eat for the past few days. I have also been experiencing bloating and flatulence. The pain is not relieved by defecation. I have a family history of abdominal pain and have had similar symptoms in the past. However, they were not as severe as they are now.""",Abdominal pain,abdominal pain
685," ""I have been experiencing abdominal pain for the past three days. The pain is located in the lower right side of my abdomen and it is constant and severe. It is very difficult for me to move around and I have been unable to go to work or school.""",Abdominal pain,abdominal pain
686," ""I have severe abdominal pain, it's almost constant, it's like a burning sensation, it's very intense, it's like a knife stabbing me, it's very sharp, it's like a fire burning in my stomach, it's very painful, it's like a knife stabbing me, it's very intense, it's like a burning sensation, it's almost constant, it's very severe, it's like a knife stabbing me, it's very intense, it's like a burning sensation, it's almost constant, it's very severe, it's like a knife stabbing me, it's very intense, it's like a burning sensation, it's almost constant, it's very severe, it's like a knife stabbing me, it's very intense, it's like a burning sensation, it's almost constant, it's very severe, it's like a knife stabbing me, it's very intense, it's like a burning sensation, it's almost constant, it's very severe, it's like a knife stabbing me, it's very intense, it's like a burning sensation, it's almost constant, it's very severe, it's like a knife stabbing me, it's very intense, it's like a burning sensation, it's almost constant, it's very severe, it's like a knife stabbing me, it's very intense, it's like a burning sensation, it's almost constant, it's very severe, it's like a knife stabbing me,",Abdominal pain,abdominal pain
687," ""I been feelin' like I got a knife stuck in me gut, ya know? It's been goin' on fer a few days now, and it's gettin' worse and worse.""",Abdominal pain,abdominal pain
688," ""I have been experiencing severe abdominal pain for the past three days. The pain is constant and radiates to my back. It is very intense and I have been unable to sleep at night due to it. I have also been vomiting and have had diarrhea three times. I have a fever of 38.5 degrees Celsius and my abdomen is very tender to the touch. I have been unable to eat or drink anything for the past two days and I am feeling very weak and dizzy.""",Abdominal pain,abdominal pain
689," ""Ah, fookin' hell, doc, I got this bloomin' pain in me belly that's drivin' me round the bend, like. It's been there fer days now, an' it's gettin' worse an' worse, like. I can't even sleep at night, it's that bad, like. I'm always feelin' like I gotta take a dump, but when I go to the loo, there's nothin' there, like. An' it's not just the pain, it's the bloomin' cramps too, like. I feel like me guts are tryin' to rip themselves apart, like. An' it's not just me belly, it's me whole body that's all achy an' sore, like. I can't even lift me arm to scratch me back, like. An' I'm always feelin' like I'm gonna puke, like. I don't know what's goin' on with me body, like. I'm gettin' too old fer this shite, like.""",Abdominal pain,abdominal pain
690," ""My belly is aching with a dull pain that is hard to describe, it is like a heavy weight pressing on my skin.""",Abdominal pain,abdominal pain
691," ""I have been experiencing severe abdominal pain for the past three days. It is very much interfering with my daily activities.""",Abdominal pain,abdominal pain
692," ""I can't believe I have to deal with this constant abdominal pain. It's always there, even when I try to sleep.""",Abdominal pain,abdominal pain
693," ""I have been experiencing abdominal pain for the past three days. The pain is located in the lower right side of my abdomen and it is constant, dull and aching in nature. The pain is not radiating to any other part of my body and it is not worsened by movement or coughing. I have been having some mild interference with my daily activities, such as having trouble sleeping on my right side and having a hard time sitting up straight for long periods of time. I have tried to treat the pain with over the counter pain medications, but they have not had any effect. I have not had any recent travel or exposure to sick people, and I do not have any known medical conditions.""",Abdominal pain,abdominal pain
694," ""I've been feelin' like I've been kicked in the gut all day, mate. I've had this bloomin' pain in me belly since last night, and it's been gettin' worse and worse. I can't even get out of bed without wincin' in pain, and I've had to take the day off work because I just can't face goin' in. I'm worried that I might have some sort of bug or somethin', but I've been eatin' all the right foods and drinkin' plenty of water. I just can't figure out what's goin' on with me tummy.""",Abdominal pain,abdominal pain
695," ""My abdomen is aching almost constantly, as if a thousand knives were stabbing me, making it difficult for me to move or even breathe.""",Abdominal pain,abdominal pain
696," ""I have been having severe abdominal pain for a few days now.""",Abdominal pain,abdominal pain
697," ""Oh my god, I have been having this stomach pain for a week now and it's getting worse and worse. It's like a knife stabbing me in the stomach. I can't sleep at night because of it and I'm always worried that it's going to get worse. I can't eat anything because it hurts so much when I try to eat. I'm so scared that I'm going to have to go to the hospital because I don't know what to do anymore.""",Abdominal pain,abdominal pain
698," ""I've been having abdominal pain for the past few days. It's a dull ache that seems to be getting worse.""",Abdominal pain,abdominal pain
699," ""I have been experiencing severe abdominal pain for the past three days. The pain is constant and radiates to my back. It is very severe and interferes with my daily activities. I am unable to eat or sleep properly due to the pain. I am worried that the pain may be a sign of something serious.""",Abdominal pain,abdominal pain
700," ""I've been shittin' blood for days now, ya hear me? I'm dyin' in here, and nobody gives a shit.""",Abdominal pain,vaginal bleeding
701," ""I have been experiencing severe abdominal pain for the last three days.""",Abdominal pain,abdominal pain
702," ""I'm telling you, I've had the most godawful stomach cramps since last night. I've been vomiting up my guts and I feel like I'm going to die. I've never felt this kind of pain before. It's like someone is stabbing me in the stomach with a knife. I can't even get out of bed. I'm so sick I can't even stand up. I'm so sick I can't even eat. I'm so sick I can't even drink. I'm so sick I can't even talk. I'm so sick I can't even think. I'm so sick I can't even breathe. I'm so sick I can't even live. I'm so sick I can't even die. I'm so sick I can't even be born. I'm so sick I can't even exist. I'm so sick I can't even not exist. I'm so sick I can't even be sick. I'm so sick I can't even not be sick. I'm so sick I can't even be healthy. I'm so sick I can't even not be healthy. I'm so sick I can't even be alive. I'm so sick I can't even not be alive. I'm so sick I can't even be dead. I'm so sick I can't even not be dead. I'm so sick I can't even be born again. I'm so sick I can't even not be born again",Abdominal pain,stomach cramps
703," ""I am experiencing severe abdominal pain. The pain is constant and radiates to my back. It is worse when I eat or move around. I have had this pain for the past three days. It is affecting my daily activities very much. I am unable to eat, sleep or work properly. I feel nauseous and have had episodes of vomiting. I also have diarrhea. I have a fever of 38 degrees Celsius. I have lost my appetite and I feel weak and tired all the time. I have abdominal distention and my abdomen is tender to touch. I also have muscle and joint pain.""",Abdominal pain,abdominal pain
704," ""I've had abdominal pain for the past three days.""",Abdominal pain,abdominal pain
705," ""I got this cramp in my gut this morning and it's been getting worse all day. It's like someone's stabbing me in the stomach with a knife.""",Abdominal pain,abdominal pain
706," ""I have been experiencing severe abdominal pain for the past three days. It is very intense and constant, and it is affecting my daily activities very much. I have tried to ignore it, but I can't concentrate on anything because of the pain. I have also tried to eat something, but I can't even think about food because of the pain. I am very frustrated and angry because I can't do anything to make the pain go away.""",Abdominal pain,abdominal pain
707," ""I got this cramp in my gut this morning, and it's been getting worse all day. It's like someone took a knife and stabbed me in the stomach, and now I'm puking my guts out. I can't even sit up straight without feeling like I'm gonna pass out. What the hell is wrong with me?""",Abdominal pain,"abdominal pain, nausea, vomiting"
708," ""I have abdominal pain.""",Abdominal pain,abdominal pain
709," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is located in the lower right side of my abdomen. The pain is constant and does not seem to be related to eating or bowel movements. I have tried to ignore it, but it is starting to interfere with my daily activities.""",Abdominal pain,abdominal pain
710," ""I have had abdominal pain for the past three days.""",Abdominal pain,abdominal pain
711," ""I been feelin like I got a knife stuck in me gut, ya know? It's been goin on fer days now, and it's gettin worse. I can't sleep at night cause it hurts so bad, and I can't concentrate during the day. I gotta take a bunch of breaks from work cause I gotta run to the bathroom so bad. I'm so sick of this pain, I just wanna feel better already.""",Abdominal pain,general pain
712," ""I have been having severe abdominal pain for the past few days.""",Abdominal pain,abdominal pain
713," ""My belly is aching with a dull, gnawing pain that makes me want to curl up in a ball.""",Abdominal pain,abdominal pain
714," ""I have been experiencing abdominal pain for the last three days. It is a dull ache that is located in the lower right side of my abdomen. The pain is constant and does not seem to be related to eating or bowel movements. It is also not affected by movement or lying down. I have tried to rest and eat lightly, but the pain persists.""",Abdominal pain,abdominal pain
715," ""My abdomen is a burning inferno, a fire that rages and consumes me from the inside out.""",Abdominal pain,abdominal pain
716," ""I got this cramp in me gut last night, and it's been gettin' worse and worse. I tried to ignore it, but I couldn't. It's like somethin' inside me is tryin' to rip its way out. I'm so scared, doc. What if it's cancer or somethin'? I can't take it if it is.""",Abdominal pain,abdominal pain
717," ""I have been experiencing severe abdominal pain for the past three days. It started in the morning and has been constant ever since. The pain is located in the lower right side of my abdomen and radiates to my back. It is sharp in nature and worsens with movement. I have been unable to eat or sleep properly due to the pain. I tried to take some painkillers, but they did not help.""",Abdominal pain,abdominal pain
718," ""Oh my god, I feel like my stomach is on fire, it hurts so much, I can't even think straight, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I'm so scared, I don't know what to do, I'm so afraid I might die, I",Abdominal pain,abdominal pain
719," ""I have been experiencing abdominal pain for the past few days.""",Abdominal pain,abdominal pain
720," ""I'm dying from this abdominal pain, you incompetent fool!""",Abdominal pain,abdominal pain
721," ""I can't believe I'm stuck in this hospital bed with this godawful stomach pain. It's like someone is stabbing me with a knife every five minutes. I can't even sleep because of it. I'm so sick of this pain already.""",Abdominal pain,abdominal pain
722," ""Oh my god, my belly is killing me, it hurts so much, I can't even sleep properly at night, I'm so angry about this, I hope the doctor can help me.""",Abdominal pain,abdominal pain
723," ""I have been experiencing abdominal pain for the past three days now, and it seems to be getting worse.""",Abdominal pain,abdominal pain
724," ""My abdomen feels like a burning inferno.""",Abdominal pain,abdominal pain
725," ""Oh, my gut is on fire, it's as if a thousand knives are stabbing me in the belly, and I can't even sleep at night because of the constant pain, it's driving me mad!""",Abdominal pain,abdominal pain
726," ""Oh, my belly is on fire, it feels like a thousand knives are stabbing me, and I can't even find the strength to scream, I'm so scared, I don't know what's happening to me, I'm going to die, I just know it, I can feel it, I'm going to die, I'm going to die, I'm going to die...""",Abdominal pain,abdominal pain
727," ""I have been having severe abdominal pain for the past few days. It is very much interfering with my daily activities.""",Abdominal pain,abdominal pain
728," ""My belly aches with a dull, throbbing pain that makes me want to curl up in a ball.""",Abdominal pain,abdominal pain
729," ""I been having this really bad stomach pain for a few days now. It's like a sharp pain that comes and goes. It's not all the time, but when it does it's really bad. I don't know what's causing it, I been trying to eat healthy and stuff but it's not helping.""",Abdominal pain,abdominal pain
730," ""I have severe abdominal pain. It is constant and gets worse when I eat or move around. I feel nauseous and have had episodes of vomiting. I also have diarrhea. The pain is in the middle of my abdomen and radiates to my back.""",Abdominal pain,"abdominal pain, nausea, vomiting, diarrhea"
731," ""Oh, my belly is on fire, it feels like a burning inferno, it's so painful, I can't even sleep, I'm so scared, what if this is cancer?""",Abdominal pain,abdominal pain
732," ""I'm dying, I swear. My stomach hurts so much I can't even stand up straight. I'm so sick of this shit.""",Abdominal pain,abdominal pain
733," ""i cant sleep at night cause my tummy hurts so bad""",Abdominal pain,
734," ""Oh man, I been having this really bad stomach pain for a few days now. It's like a knife stabbing me in the gut. It's not all the time, but when it does happen it's really bad. I can't even sleep at night because it's so bad. I try to ignore it but it just keeps getting worse and worse. I don't know what to do.""",Abdominal pain,abdominal pain
735," ""I got this stomach pain and it's so bad that I can't even eat or sleep. It's like a knife stabbing me in the gut. I feel so sick and I don't know what to do. I tried to eat something but it just made it worse. I feel so sick and I don't know what to do. I tried to eat something but it just made it worse.""",Abdominal pain,abdominal pain
736," ""I got this bloomin' stomach ache and it's keepin' me from doin' nothin'.""",Abdominal pain,abdominal pain
