,Dialogue,True_Symptom,Extracted_Symptom
247," ""I've been having this stomach pain for a while now, and it's really annoying. It's not like I can just take a painkiller and forget about it, because I'm allergic to most painkillers. I've tried eating less spicy food, but that doesn't seem to help either. I'm starting to get really frustrated with this stomach pain.""",Abdominal pain,"abdominal pain, stomach pain"
248," ""I have been having this stomach pain for a while now and it is getting worse and worse. It is like a burning sensation that starts in the middle of my stomach and radiates out to my chest and back. It is so bad that I can't even sleep at night because I am so uncomfortable. I try to eat something to make it go away but nothing seems to work. I am so scared that something is seriously wrong with me.""",Abdominal pain,"stomach pain, burning sensation, abdominal pain"
249," ""My abdomen has been aching for a while now, it's as if a thousand knives are stabbing me in the gut, and I can't even think straight, let alone eat or sleep.""",Abdominal pain,abdominal pain
250," ""My belly is on fire and it's burning up my insides, it's so painful I want to scream!""",Abdominal pain,"abdominal pain, heartburn"
251," ""I'm dying, you hear me? I'm dying!""",Abdominal pain,dying
252," ""I have been having this stomach pain for the past three days now and it's getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so intense that I can't even eat or sleep properly. I tried to ignore it at first, but now I'm starting to get really worried. I'm not sure what's causing it, but I think it might have something to do with the spicy food I've been eating lately. I've tried to cut down on it, but I just can't help myself. I know I should see a doctor, but I'm really scared of what they might find. I'm afraid it might be something serious.""",Abdominal pain,"stomach pain, burning sensation, abdominal pain"
253," ""I got this cramp in my gut this morning, and it's been hurting ever since.""",Abdominal pain,"abdominal pain, cramping"
254," ""I have been experiencing severe abdominal pain for the past few days and it is interfering with my daily activities frequently.""",Abdominal pain,abdominal pain
255," ""I have been experiencing severe abdominal pain for the past three days. It started in the morning and has been constant ever since. The pain is located in the lower right side of my abdomen and radiates to my back. It is very sharp and intense, and it gets worse when I move around or cough. I have been unable to eat or sleep properly due to the pain, and I have been vomiting several times a day. I am worried that the pain may be related to something serious, such as appendicitis.""",Abdominal pain,"abdominal pain, vomiting, appendicitis"
256," ""I've been having this stomach pain for a few days now and it's getting worse and worse.""",Abdominal pain,abdominal pain
257," ""I have had abdominal pain for the past 3 days. It started in the morning and lasted all day. The pain is located in the lower right side of my abdomen and is constant and dull. It does not radiate to any other area and I do not feel any nausea or vomiting. The pain is not affected by eating or drinking and I have not had any changes in my bowel movements or urination. I have tried to rest and eat well but the pain persists.""",Abdominal pain,abdominal pain
258," ""My abdomen has been aching for days now, and the pain is so intense that I can barely move, let alone eat or sleep.""",Abdominal pain,Abdominal pain
259," ""I have abdominal pain, you incompetent fool!""",Abdominal pain,abdominal pain
260," ""Oh my god, I got this terrible stomach pain, it's like a knife stabbing me in the gut, I can't even sleep at night because it's so bad, I'm so scared I'm gonna die from this pain, I can't even eat anything, I'm so hungry but I'm too scared to eat, I'm so sick of this pain, I just wanna feel better, I just wanna be normal again, I'm so tired of being sick, I just wanna be healthy again, I just wanna feel good again, I just wanna be me again, I just wanna be normal again, I just wanna be healthy again, I just wanna feel good again, I just wanna be me again, I just wanna be normal again, I just wanna be healthy again, I just wanna feel good again, I just wanna be me again, I just wanna be normal again, I just wanna be healthy again, I just wanna feel good again, I just wanna be me again, I just wanna be normal again, I just wanna be healthy again, I just wanna feel good again, I just wanna be me again, I just wanna be normal again, I just wanna be healthy again, I just wanna feel good again, I just wanna be me again, I just wanna be normal again, I just wanna be healthy again, I just wanna feel good again, I just wanna be me again, I just wanna be normal again, I just wanna be healthy again, I",Abdominal pain,"stomach pain, anxiety, fear of death"
261," ""i cant stop throwing up and i have this really bad stomach pain""",Abdominal pain,"vomiting, stomach pain"
262," ""Oh my god, I feel like my stomach is on fire, it's burning so bad, I can't even sleep, I'm so scared, what if this is cancer?""",Abdominal pain,"Abdominal pain, Vomiting"
263," ""I have severe abdominal pain, cramps, nausea, vomiting, constipation, and diarrhea.""",Abdominal pain,"abdominal pain, constipation, diarrhea, nausea, vomiting"
264," ""My abdomen is a cauldron of burning acid, a festering wound that seeps its venom into my very soul.""",Abdominal pain,"abdominal pain, heartburn, nausea"
265," ""I am experiencing severe abdominal pain. It is a constant and dull ache that is not affected by movement or position. It is also not radiating to any other areas. I have been experiencing this pain for the past 3 days, and it is getting worse. I have tried to rest and eat lightly, but it has not helped. I am worried that there may be something seriously wrong with me.""",Abdominal pain,abdominal pain
266," ""I got this cramp in my stomach and it's been hurting like hell since yesterday. I tried to ignore it but it's getting worse and worse. I'm starting to get really angry about this. I mean, what the hell is wrong with me? I'm only 25 years old and I'm already getting stomach cramps? I'm starting to get really depressed about this. I hope I can get better soon.""",Abdominal pain,stomach cramps
267," ""I've been having some abdominal pain for the past few days.""",Abdominal pain,abdominal pain
268," ""My abdomen feels like a burning inferno, as if a thousand fiery arrows are piercing through my flesh, and I fear that if I do not find immediate relief, I will succumb to this torment.""",Abdominal pain,abdominal pain
269," ""I have been having this stomach pain for a while now and it is getting worse and worse.""",Abdominal pain,"abdominal pain, stomach pain"
270," ""My belly is on fire, burning with a rage that cannot be tamed. It's as if a thousand knives are stabbing me, tearing me apart from the inside out. I can't sleep, I can't eat, I can't even think straight. I'm consumed by this pain, this agony that refuses to subside. I'm trapped in this prison of pain, unable to escape, unable to find relief. I'm a hostage to this inferno that rages within me, a hostage to my own body that betrays me at every turn.""",Abdominal pain,"Abdominal pain, Nausea, Vomiting"
271," ""I have been experiencing severe abdominal pain for the past three days. The pain is localized to the lower right quadrant of my abdomen and is constant in nature. It is not radiating to any other part of my body and I do not feel any nausea or vomiting. The pain is not worsened by movement or deep breathing and I do not have any urinary or bowel changes. I do not have any previous history of abdominal pain and I do not have any known medical conditions.""",Abdominal pain,abdominal pain
272," ""My belly is aching with a dull ache that is hard to describe, it is as if my insides are twisting and turning in a way that I can't stop.""",Abdominal pain,abdominal pain
273," ""I've been having this godawful stomach cramps for the past few days. It's like someone is stabbing me in the gut with a knife. I can't even sleep at night because of it. I'm so sick of feeling sick.""",Abdominal pain,"stomach cramps, abdominal pain"
274," ""I got this bloomin' stomach ache and it's not goin' away, ya hear me? It's been goin' on fer days now and I can't even take a shite without wincin' in pain. I'm tellin' ya, it's like some bloke stuck a red hot poker up me bum and is twistin' it around. I can't even eat nothin' without feelin' like I'm gonna puke it all up again. I'm tellin' ya, I'm dyin' in here, I swear to God.""",Abdominal pain,abdominal pain
275," ""My belly is a burning furnace, a cauldron of fire that consumes me from the inside out. It is a constant, gnawing pain that never ceases, never relents. It is a torment that I cannot escape, no matter how hard I try.""",Abdominal pain,"heartburn, abdominal pain"
276," ""I have been having severe abdominal pain for the past few days.""",Abdominal pain,abdominal pain
277," ""My abdomen aches with a dull, heavy pain.""",Abdominal pain,abdominal pain
278," ""I have been having this abdominal pain for a while now and it is getting worse and worse. It is a sharp pain and it is located in the lower part of my abdomen. It is not constant, it comes and goes, but it is getting more frequent. I have tried to ignore it, but it is getting harder and harder to do so. I am getting really frustrated with this pain and I don't know what to do anymore.""",Abdominal pain,abdominal pain
279," ""i been having this pain in my tummy for a while now, it started a few days ago and its been getting worse and worse, its like a burning sensation and its really hard to move around, i cant even get out of bed, i feel so sick and i dont know what to do, i tried to eat something but i cant even think about food, i just want this pain to go away""",Abdominal pain,"abdominal pain, burning sensation, difficulty moving"
280," ""I got this cramp in my gut this morning and it's been hurting like a motherfucker ever since. I tried to take a shit but I couldn't even sit down on the toilet seat without wincing like a little bitch. I'm so sick of this shit already.""",Abdominal pain,"Abdominal pain, Constipation"
281," ""I been feelin like I got a knife stuck in my gut, man. It's like a goddamn fire burnin inside me, ya know? I been tryin to ignore it, but it just keeps gettin worse and worse. I'm scared, man. I don't know what's gonna happen to me.""",Abdominal pain,abdominal pain
282," ""i have severe abdominal pain and its killing me.""",Abdominal pain,abdominal pain
283," ""I got this stomach pain and it's really bad. It's like a knife stabbing me in the gut. It's been going on for a few days now and it's getting worse and worse. I tried to eat some food but it just makes it worse. I tried to drink some water but it just makes it worse. I tried to sleep but it just makes it worse. I tried to go to the bathroom but it just makes it worse. I tried to take a shower but it just makes it worse. I tried to go outside but it just makes it worse. I tried to talk to people but it just makes it worse. I tried to watch TV but it just makes it worse. I tried to play video games but it just makes it worse. I tried to play sports but it just makes it worse. I tried to play music but it just makes it worse. I tried to draw but it just makes it worse. I tried to write but it just makes it worse. I tried to read but it just makes it worse. I tried to eat but it just makes it worse. I tried to drink but it just makes it worse. I tried to sleep but it just makes it worse. I tried to go to the bathroom but it just makes it worse. I tried to take a shower but it just makes it worse. I tried to go outside but it just makes it worse. I tried to talk to people but it just makes it worse. I tried to",Abdominal pain,"stomach pain, abdominal pain"
284," ""A dull ache in my abdomen, which is worse when I move around, and gets better when I lie down.""",Abdominal pain,abdominal pain
285," ""I got this bloomin' stomach ache, mate. It's been goin' on fer days now. It's like a knife stabbin' me in the gut, it is. I've tried everyfing to make it go away, but nothin's workin'. I've been eatin' like a horse, but I still feel hungry all the time. I've been goin' to the loo a lot, but it's not like I'm drinkin' a lot o' water or anyfing. I just feel like I gotta go all the time, know what I mean? And it's not just the bloomin' pain, it's the bloomin' cramps too. I feel like I'm gonna explode or somethin'. I'm so bloomin' tired all the time too. I just wanna sleep all the time, but I can't. I gotta get up and do stuff, but I just can't be arsed, know what I mean?""",Abdominal pain,abdominal pain
286," ""I have abdominal pain.""",Abdominal pain,abdominal pain
287," ""My stomach hurts all the time. It's like a burning sensation that never goes away. It's worse when I eat or drink something. I feel like I have to go to the bathroom all the time. I feel so uncomfortable all the time.""",Abdominal pain,"stomach pain, burning sensation, urinary frequency"
288," ""I have severe abdominal pain.""",Abdominal pain,abdominal pain
289," ""I have been having abdominal pain.""",Abdominal pain,abdominal pain
290," ""i cant sleep at night cause of this belly pain, it feels like a knife stabbing me in the gut.""",Abdominal pain,abdominal pain
291," ""I have been having abdominal pain for the past few days now and it is affecting my daily activities.""",Abdominal pain,abdominal pain
292," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is constant and does not seem to be getting any better.""",Abdominal pain,abdominal pain
293," ""My belly is on fire, it's burning like a furnace, it's aching like a knife, it's throbbing like a drum, it's churning like a blender, it's chafing like sandpaper, it's churning like a washing machine, it's chafing like a cheese grater, it's churning like a lawnmower, it's chafing like a chainsaw, it's churning like a blender, it's chafing like a cheese grater, it's churning like a washing machine, it's chafing like sandpaper, it's churning like a blender, it's chafing like a cheese grater, it's churning like a lawnmower, it's chafing like a chainsaw, it's churning like a blender, it's chafing like a cheese grater, it's churning like a washing machine, it's chafing like sandpaper, it's churning like a blender, it's chafing like a cheese grater, it's churning like a lawnmower, it's chafing like a chainsaw, it's churning like a blender, it's chafing like a cheese grater, it's churning like a washing machine, it's chafing like sandpaper, it's churning like a blender, it's chafing like a cheese grater, it's churning like",Abdominal pain,"heartburn, abdominal pain"
294," ""I have been experiencing severe abdominal pain for the past three days. It is located in the lower right side of my abdomen and it is constant and sharp in nature. The pain is so severe that I have been unable to eat or sleep properly. I have tried to treat it with over the counter painkillers but it has not helped much. I am worried that it might be something serious.""",Abdominal pain,abdominal pain
295," ""I been having this pain in my tummy for a few days now.""",Abdominal pain,abdominal pain
296," ""I have abdominal pain.""",Abdominal pain,abdominal pain
297," ""I have been experiencing severe abdominal pain for the past three days.""",Abdominal pain,abdominal pain
298," ""Oh man, I've been feeling so sick these past few days. I've had this really bad abdominal pain that's been bothering me a little bit.""",Abdominal pain,abdominal pain
299," ""I've been having this really bad stomach pain for a few days now. It's like a burning sensation that starts in the middle of my belly and spreads out to my back and chest. It's really uncomfortable and it makes me feel really weak and tired. I've been trying to eat and drink as usual but it's really hard because of the pain. I've also been having some nausea and vomiting. I'm really worried about this because I've never had abdominal pain before.""",Abdominal pain,"abdominal pain, nausea, stomach pain"
300," ""My abdomen is on fire, and I fear I may never recover from this agony.""",Abdominal pain,"abdominal pain, nausea, vomiting"
301," ""I'm tellin' ya, doc, I got this gnarly cramp in my gut that's got me doubled over like a pretzel. It's like someone's stickin' a hot knife in my belly button and twistin' it around. I can't even take a dump without wincin' like a little bitch. I mean, I know I ate some bad tacos last night, but this is ridiculous, ain't it?""",Abdominal pain,"abdominal pain, constipation"
302," ""I got this cramp in my gut, man. It's like someone's stabbing me with a knife. It's so bad I can't even take a shit right. I'm always worried I'm gonna have an accident or something. I can't sleep at night because I'm always worried I'm gonna have another one. I'm always looking for a bathroom. I can't even eat a full meal. I'm always worried I'm gonna have to run to the bathroom. I'm always stressed out about it. I'm always worried I'm gonna have one when I'm out in public. I'm always worried I'm gonna have one when I'm driving. I'm always worried I'm gonna have one when I'm at work. I'm always worried I'm gonna have one when I'm at school. I'm always worried I'm gonna have one when I'm with my friends. I'm always worried I'm gonna have one when I'm with my family. I'm always worried I'm gonna have one when I'm on a date. I'm always worried I'm gonna have one when I'm on vacation. I'm always worried I'm gonna have one when I'm at the movies. I'm always worried I'm gonna have one when I'm at the park. I'm always worried I'm gonna have one when I'm at the beach. I'm always worried I'm gonna have one when I'm at the mall. I'm always worried I'm gonna",Abdominal pain,"Constipation, Abdominal pain"
303," ""Oh, my belly is on fire, it feels like a thousand knives are stabbing me, and I can't even find the strength to scream, I'm so scared, I don't know what's happening to me, I'm going to die, I just know it, I can feel it, I'm going to die, I'm going to die, I'm going to die...""",Abdominal pain,Abdominal pain
304," ""I have been having this stomach pain for a few days now and it's getting worse.""",Abdominal pain,"abdominal pain, stomach pain"
305," ""I have had abdominal pain for a while now.""",Abdominal pain,abdominal pain
306," ""I got this stomach pain and it's really bad. It's like a knife stabbing me in the gut. It's been going on for a few days now and it's getting worse and worse. I tried to eat some food but it just makes it worse. I tried to drink some water but it just makes it worse. I tried to sleep but it just makes it worse. I tried to go to the bathroom but it just makes it worse. I tried to take a shower but it just makes it worse. I tried to go to the doctor but it just makes it worse. I tried to go to the hospital but it just makes it worse. I tried to go to the pharmacy but it just makes it worse. I tried to go to the grocery store but it just makes it worse. I tried to go to the bank but it just makes it worse. I tried to go to the post office but it just makes it worse. I tried to go to the library but it just makes it worse. I tried to go to the park but it just makes it worse. I tried to go to the beach but it just makes it worse. I tried to go to the gym but it just makes it worse. I tried to go to the pool but it just makes it worse. I tried to go to the spa but it just makes it worse. I tried to go to the salon but it just makes it worse. I tried to go to the restaurant but it just makes",Abdominal pain,"stomach pain, abdominal pain, heartburn"
307," ""Stomach hurts like hell, man. I feel sick all the time, and I'm always hungry. I have diarrhea, and I feel like I'm gonna puke all the time.""",Abdominal pain,"diarrhea, abdominal pain"
308," ""Oh, my belly is on fire, it feels like a burning inferno, it's always there, almost constantly, it's like a constant companion, it's so painful, I can't stand it, I'm so scared, I don't know what to do, I'm so afraid, I'm so scared, I'm so afraid, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared",Abdominal pain,"Abdominal pain, Nausea, Vomiting, Constipation"
309," ""My abdomen has been aching for days now, as if a thousand tiny knives were stabbing me in the gut.""",Abdominal pain,abdominal pain
310," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is constant and does not seem to be getting any better.""",Abdominal pain,abdominal pain
311," ""I have had abdominal pain for a while now and it is almost constantly interfering with my daily activities.""",Abdominal pain,abdominal pain
312," ""Oh my god, I have been feeling so sick for the past few days. I have this terrible stomach pain that just won't go away. It's like someone is stabbing me in the gut with a knife. I can't even sleep at night because it hurts so much. I have to take painkillers just to get some rest. I'm so sick of feeling sick. I just want to feel better already.""",Abdominal pain,"stomach pain, insomnia"
313," ""I have abdominal pain.""",Abdominal pain,abdominal pain
314," ""Oh my god, I have this terrible stomach pain, it's like someone is stabbing me with a knife, it's so bad that I can't even sleep at night, I'm so scared that I might have cancer or something, I'm so worried that I might have to go to the hospital, I'm so scared that I might have to have surgery, I'm so worried that I might have to take medication, I'm so scared that I might have to change my diet, I'm so worried that I might have to give up alcohol and cigarettes, I'm so worried that I might have to give up my favorite foods, I'm so worried that I might have to give up my favorite hobbies, I'm so worried that I might have to give up my favorite TV shows, I'm so worried that I might have to give up my favorite movies, I'm so worried that I might have to give up my favorite books, I'm so worried that I might have to give up my favorite music, I'm so worried that I might have to give up my favorite sports, I'm so worried that I might have to give up my favorite video games, I'm so worried that I might have to give up my favorite social media, I'm so worried that I might have to give up my favorite apps, I'm so worried that I might have to give up my favorite websites, I'm so worried that I might have to give up my favorite search engines, I'm",Abdominal pain,"stomach pain, anxiety"
315," ""Oh man, I got this cramp in my stomach and it's been killing me for hours now. I can't even get out of bed without wanting to puke. I mean, I know I'm not dying or anything, but this is just so annoying. I hope this goes away soon, or I'm gonna lose it.""",Abdominal pain,"abdominal pain, vomiting, nausea"
316," ""I got this cramp in my gut, man. It's like a knife stabbing me in the side. It's been going on for a few days now, and it's getting worse. I tried to ignore it, but I can't. It's like it's getting worse. I tried to eat something, but nothing seems to help. I tried to drink some water, but it just makes it worse. I tried to go to the bathroom, but I can't. I tried to sleep, but I can't. I tried to eat something, but nothing seems to help. I tried to drink some water, but it just makes it worse. I tried to go to the bathroom, but I can't. I tried to sleep, but I can't. I tried to eat something, but nothing seems to help. I tried to drink some water, but it just makes it worse. I tried to go to the bathroom, but I can't. I tried to sleep, but I can't. I tried to eat something, but nothing seems to help. I tried to drink some water, but it just makes it worse. I tried to go to the bathroom, but I can't. I tried to sleep, but I can't. I tried to eat something, but nothing seems to help. I tried to drink some water, but it just makes it worse. I tried to go to the bathroom, but I can't. I tried to sleep, but",Abdominal pain,Abdominal pain
317," ""I cant take a shit without cramping up.""",Abdominal pain,constipation
318," ""Oh, my gut is on fire, it's as if a thousand knives are stabbing me in the belly, and I can't even take a dump without feeling like I'm drowning in a sea of blood and diarrhea, you sadistic, inhumane, medical monster!""",Abdominal pain,"Abdominal pain, Diarrhea"
319," ""I have been experiencing abdominal pains for a while now and it is getting worse.""",Abdominal pain,abdominal pain
320," ""I got this cramp in my gut this morning and it won't go away. It's like someone's stabbing me in the stomach with a knife.""",Abdominal pain,Abdominal pain
321," ""I have been experiencing abdominal pain for the last few days. It is very severe and interferes with my daily activities. I have been vomiting and have had diarrhea. I have also been feeling nauseous. I have been unable to eat or drink anything. I have been feeling very weak and tired. I have been having difficulty breathing. I have been having chest pain. I have been having headaches. I have been having dizziness. I have been having abdominal cramps. I have been having constipation. I have been having a loss of appetite.""",Abdominal pain,"abdominal pain, vomiting, diarrhea, nausea, weakness"
322," ""Stomach cramps, Nausea, Vomiting, Loss of appetite, Bloating, Abdominal distension, Abdominal tenderness, Abdominal guarding.""",Abdominal pain,"stomach cramps, nausea, vomiting, loss of appetite, bloating"
323," ""Oh dear, I have been feeling so poorly lately, I have this gnawing pain in my abdomen, it is as if a knife is twisting inside of me, it is so intense that I can't sleep at night, and during the day I am so exhausted that I can barely get out of bed, I feel so weak and frail, my skin is so pale that I look like a ghost, and when I try to walk up the stairs I get so winded that I have to stop and rest, and when I stand up quickly I get so dizzy that I have to hold onto something to keep from falling down, and my heart beats so fast and irregularly that I get so scared that I call my doctor, and my chest hurts so much that I can't breathe properly, and my hands and feet are always so cold that I have to wear gloves and slippers all the time, and I get these terrible headaches that make me want to scream and cry, and I just can't take it anymore, I am so sick and tired of feeling this way, I just want to feel better, I want to be able to sleep through the night and wake up feeling refreshed and full of energy, I want to be able to eat a good meal without worrying about what might happen to me afterwards, I want to be able to go for a walk without getting so tired and winded, I want to be able to stand up straight without getting so dizzy, I want to",Abdominal pain,"abdominal pain, exhaustion, weakness, pale skin, dizziness"
324," ""I am experiencing severe abdominal pain, you incompetent fool, it is as if a knife is being stabbed into my gut every time I take a breath.""",Abdominal pain,"abdominal pain, nausea"
325," ""Oh my god, I have been having this abdominal pain for a week now and it's getting worse and worse. It's like a knife stabbing me in the stomach. I can't sleep because of it and I'm always worried that it's going to get worse. I'm so scared that I might have cancer or something. I'm always worried that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that I might have cancer or something. I'm so scared that",Abdominal pain,"abdominal pain, cancer fear"
326," ""You're just gonna sit there and pretend you care about my pain? You're a real doctor, huh?""",Abdominal pain,pain
327," ""I have been experiencing abdominal pain for the past three days.""",Abdominal pain,abdominal pain
328," ""I have been having this stomach pain for a few days now and it's getting worse.""",Abdominal pain,stomach pain
329," ""Oh man, I got this killer cramp in my stomach, it's like someone is stabbing me with a knife, and it's been going on for days now, I can't even sleep because of it, and it's not just one spot, it's all over my belly, and it's so bad that I can't even eat, I'm so hungry but I just can't eat, and it's not just the pain, it's the nausea too, I feel like I'm gonna puke all the time, and I'm so bloated, I look like I'm 6 months pregnant, and I'm so tired and weak, I can barely get out of bed, and I'm so depressed, I just want this to go away, I can't take it anymore, I'm gonna die from this, I swear.""",Abdominal pain,"abdominal pain, nausea, bloating"
330," ""I've been shittin' blood for days now, ya hear me? I'm dyin' in here, but nobody gives a shit.""",Abdominal pain,hematemesis
331," ""I been having this really bad stomach pain for a while now, it started a few days ago and it's been getting worse and worse. It's like a burning sensation in my stomach that makes me feel really sick and nauseous. I tried to eat something but it didn't help and I ended up throwing up. I'm really worried about this because I've never had stomach problems before and I don't know what to do.""",Abdominal pain,"stomach pain, burning sensation in stomach"
332," ""My abdomen has been aching for the past few days, and the pain has been getting worse and worse.""",Abdominal pain,abdominal pain
333," ""Oh, my gut is on fire, and I'm stuck in a pit of agony. My insides are churning like a cauldron of hell, and I'm drowning in a sea of pain. I'm a prisoner in my own body, and I'm begging for mercy.""",Abdominal pain,Abdominal pain
334," ""I have abdominal pain. It is constant and severe. It is located in the lower right side of my abdomen. It started a few days ago and it is getting worse. It interferes a little bit with my daily activities.""",Abdominal pain,abdominal pain
335," ""Aching, Burning, Cramping, Gnawing, Knifelike, Ripping, Shooting, Sore, Stabbing, Tender.""",Abdominal pain,pain
336," ""My belly feels like a burning fire that rages on and on, and it's hard to find a comfortable position to rest in.""",Abdominal pain,"Abdominal pain, Heartburn"
337," ""I got this cramp in my gut, man. It's like someone took a knife and stabbed me in the stomach. It's so bad I can't even walk straight. I feel like I'm gonna puke all over the place. I can't even sleep at night because of this goddamn pain. I'm so sick of it, I just wanna die already.""",Abdominal pain,"Abdominal pain, Vomiting"
338," ""My abdomen is a cauldron of burning acid, bubbling with every breath I take, as if my very insides are trying to boil their way out of my skin.""",Abdominal pain,"abdominal pain, heartburn"
339," ""Oh man, I got this killer cramp in my gut, it's like someone is stabbing me with a knife, and it's been going on for days now, I can't even sleep because of it, I'm so sick of this shit already.""",Abdominal pain,abdominal pain
340," ""Oh my god, I have been feeling so sick lately, I have this terrible pain in my stomach that just won't go away, it's like a knife stabbing me over and over again, I'm so scared I'm going to die from this pain.""",Abdominal pain,"Abdominal pain, Stomach pain, Pain"
341," ""Oh, my stomach is aching so badly, it feels like a knife is stabbing me in the gut. It's a burning sensation, and it's getting worse by the minute. I feel so sick to my stomach, I'm afraid I might vomit. I can't even think straight, my mind is all cloudy and foggy. I'm so scared, I don't know what to do.""",Abdominal pain,"Abdominal pain, Vomiting"
342," ""I have been having severe abdominal pain for the past three days. It started in the morning and has been getting worse throughout the day. The pain is sharp and stabbing in nature and is located in the lower right side of my abdomen. It is very intense and I can feel it even when I try to relax. I have been trying to eat and drink but the pain gets worse when I do so. I have been to the bathroom several times but the pain does not go away. I am very worried about my health and I hope I can get some relief from this pain.""",Abdominal pain,abdominal pain
343," ""My belly feels like a burning fire that won't go out, and it hurts so much that I can't even sleep.""",Abdominal pain,"abdominal pain, heartburn"
344," ""I have had abdominal pain for a few days now.""",Abdominal pain,abdominal pain
345," ""I have severe abdominal pain, Nausea, Vomiting, Loss of Appetite, Bloating, Constipation, Abdominal Distension, Abdominal Mass, Abdominal Tenderness, Abdominal Rigidity, Abdominal Guarding.""",Abdominal pain,"abdominal pain, nausea, vomiting, loss of appetite, bloating"
346," ""I have been experiencing severe abdominal pain for the past three days. It is a sharp pain that starts in the middle of my stomach and radiates to my back and chest. The pain is constant and does not go away even after I have a bowel movement. It is very uncomfortable and I am unable to sleep at night because of the pain. I have tried to eat something to relieve the pain but nothing seems to work. I am very frustrated and I do not know what to do.""",Abdominal pain,abdominal pain
347," ""I have been experiencing abdominal pain for the past few days, and it is affecting my daily activities occasionally.""",Abdominal pain,abdominal pain
348," ""I got this really bad belly ache last night and it's still hurting today.""",Abdominal pain,abdominal pain
349," ""I have been having this stomach pain for a while now and it is getting worse and worse. It is like a burning sensation that starts in the middle of my stomach and radiates out to my chest and back. It is so bad that I can't even sleep at night because I am so uncomfortable. I try to eat something to make it go away but nothing seems to work. I even tried to take some antacids but they didn't help either. I don't know what to do anymore.""",Abdominal pain,"stomach pain, burning sensation, abdominal pain"
350," ""i been having this pain in my tummy for a while now, but it comes and goes so i dont no if its worth telling the doc about it or not...""",Abdominal pain,Abdominal pain
351," ""I've been having some abdominal pain for a few days now.""",Abdominal pain,abdominal pain
352," ""My abdomen feels like a burning fire that never ceases to rage.""",Abdominal pain,"abdominal pain, heartburn"
353," ""I been feelin' like I got a knife stuck in me gut, ya know?""",Abdominal pain,"abdominal pain, pain"
354," ""I'm puking my guts out, you fathead, because of this goddamn stomachache.""",Abdominal pain,"vomiting, stomachache"
355," ""I can't believe I have to go to the bathroom so many times a day. It's so annoying.""",Abdominal pain,urinary frequency
356," ""My stomach hurts all the time, I feel sick and I have diarrhea.""",Abdominal pain,"diarrhea, abdominal pain"
357," ""I am experiencing abdominal pain. It is a dull ache that is constant and severe. It started a few days ago and has been getting worse. It is affecting my daily activities.""",Abdominal pain,abdominal pain
358," ""I have abdominal pain, it's been there for a while now.""",Abdominal pain,abdominal pain
359," ""I been feelin' like I got a knife stuck in me gut, ya know? It's like a sharp pain that comes and goes, and it's been doin' that for a few days now. I tried eatin' some soup and stuff, but it didn't seem to help none. I'm worried that I might have some kinda infection or somethin'.""",Abdominal pain,abdominal pain
360," ""I got this f**king stomach pain and it's f**king killing me. I can't even get out of bed, let alone go to work. I'm so f**king angry I could explode.""",Abdominal pain,"stomach pain, nausea, vomiting, abdominal pain"
361," ""I have been experiencing severe abdominal pain for the past three days. It is affecting my daily activities a little bit.""",Abdominal pain,abdominal pain
362," ""My stomach hurts all the time, especially in the morning. It feels like a burning sensation. Sometimes it hurts so much that I have to take painkillers. I also feel sick to my stomach and have to throw up. I have to go to the bathroom more often than usual and the stool is often watery. I also feel bloated and have a lot of gas. It's really uncomfortable and I can't do anything because of the pain.""",Abdominal pain,"Abdominal pain, Bloating, Gas"
363," ""I am experiencing excruciating abdominal pain, which is radiating to my back and is constant in nature. The pain is so severe that I am unable to move or stand upright, and I am confined to my bed. The pain is also accompanied by nausea and vomiting, which makes me feel extremely dehydrated. I have tried to eat and drink, but the pain is so severe that I am unable to consume any food or liquids. I am extremely frustrated and angry that I am unable to do anything to alleviate this pain.""",Abdominal pain,"abdominal pain, nausea, vomiting"
