,Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
204," ""I have been experiencing abdominal pains for a while now, and it is affecting me almost constantly. I have tried to ignore it, but it is getting worse and worse, and I am worried that it might be something serious.""",Abdominal pain,Interference (with daily activities),Almost constantly,Formal Register,Confused,4,False,True,True
205," ""I cant even get out of bed because of this bloomin' pain in me belly.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Informal Register,Angry,2,False,False,True
206," ""I have been having abdominal pain.""",Abdominal pain,Interference (with daily activities),Not at all,Neutral/Standard Register,Confused,1,False,False,False
207," ""I have been experiencing abdominal pain for the past three days now, and it is affecting me almost constantly. The pain is located in the lower right side of my abdomen, and it is severe enough to prevent me from sleeping at night. I tried to eat something to alleviate the pain, but even food does not help. I also tried to take some painkillers, but they did not work either. I am worried that this pain might be a sign of something serious.""",Abdominal pain,Interference (with daily activities),Almost constantly,Formal Register,Confused,4,False,False,False
208," ""My abdomen is a burning inferno, a fire that rages and consumes me from the inside out.""",Abdominal pain,Interference (with daily activities),None,Poetic/Literary Register,Fearful,4,False,True,False
209," ""I have been experiencing abdominal pain for the past three days.""",Abdominal pain,Interference (with daily activities),Not at all,Formal Register,Neutral,2,False,False,False
210," ""I got this cramp in my stomach, it's so painful, I can't even sleep, I feel like I'm gonna puke, I can't eat, I can't even get out of bed, I feel so sick, I feel like I'm gonna die, I'm so angry, I'm so frustrated, I'm so depressed, I'm so anxious, I'm so scared, I'm so worried, I'm so sad, I'm so tired, I'm so sick, I'm so weak, I'm so helpless, I'm so hopeless, I'm so miserable, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm so unhappy, I'm so unwell, I'm so unhealthy, I'm",Abdominal pain,Interference (with daily activities),Almost constantly,Informal Register,Angry,5,True,False,True
211," ""I got this bloomin' stomach ache and it's been goin' on fer days now, ya hear me? It's like a big ol' knife stabbin' me in the gut every time I take a breath, ya bloody muppet!""",Abdominal pain,Interference (with daily activities),Not applicable,Vulgar Register,Insulting,2,False,False,True
212," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is constant and does not seem to be getting any better.""",Abdominal pain,Interference (with daily activities),Not at all,Formal Register,Insulting,2,False,True,False
213," ""Oh my tummy hurts so bad, it feels like a fire burning inside me, Almost constantly.""",Abdominal pain,Interference (with daily activities),Almost constantly,Poetic/Literary Register,Friendly,2,False,False,True
214," ""I got this cramp in my gut this morning and it's been hurting like a motherfucker ever since. I tried to take a shit but I couldn't even sit down on the toilet seat without wincing like a little bitch. I'm so sick of this goddamn pain I just want to rip my guts out and throw them in the trash.""",Abdominal pain,Interference (with daily activities),Moderate,Vulgar Register,Angry,4,False,False,False
215," ""I have this constant stomach ache that just won't go away. It's like a burning sensation that just won't stop.""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Angry,5,False,True,False
216," ""My gut is on fire and it never stops burning, it's like a constant reminder that I'm sick and I'm stuck in this hell hole of a hospital.""",Abdominal pain,Interference (with daily activities),Almost constantly,Poetic/Literary Register,Angry,1,False,False,True
217," ""I got this bloomin' stomach ache and it's been killin' me all day, ya hear me? It's like a big ol' knife stabbin' me in the gut every time I move. I can't even take a shite without wincin' in pain, ya bloody wanker!""",Abdominal pain,Interference (with daily activities),Mild,Vulgar Register,Insulting,3,False,False,True
218," ""I have been experiencing abdominal pain for the past few days. It is a dull ache that is located in the lower right side of my abdomen. I have tried to ignore it, but it has been getting worse and worse. I have also been feeling nauseous and have had some diarrhea. I am not sure what is causing my abdominal pain, but I hope that it goes away soon.""",Abdominal pain,Interference (with daily activities),Not at all,Formal Register,Confused,3,False,False,True
219," ""I have been experiencing severe abdominal pain for the past few days, and it is affecting my daily activities almost constantly.""",Abdominal pain,Interference (with daily activities),Almost constantly,Formal Register,Fearful,3,False,False,True
220," ""Oh, my gut is on fire, it feels like a burning inferno, and it's been this way for days now, and no one seems to care, not even the doctors, they just give me some painkillers and send me on my way, but I know it's not just the pain, it's the fact that I can't do anything, I'm stuck in this bed, and I'm so angry about it, I feel like I'm going to explode.""",Abdominal pain,Interference (with daily activities),Severe,Poetic/Literary Register,Angry,3,False,False,True
221," ""Oh my god, I got this terrible stomach pain, it's like a knife stabbing me in the gut, I can't even sleep at night because it's so bad, I'm so scared I'm gonna die from this pain, I can't eat anything, I'm so hungry but I'm too scared to eat, I'm so tired but I can't sleep, I'm so scared I'm gonna puke, I'm so scared I'm gonna shit myself, I'm so scared I'm gonna pass out, I'm so scared I'm gonna die, I'm so scared I'm gonna lose control of my bladder, I'm so scared I'm gonna lose control of my bowels, I'm so scared I'm gonna have an accident, I'm so scared I'm gonna have a heart attack, I'm so scared I'm gonna have a stroke, I'm so scared I'm gonna have a seizure, I'm so scared I'm gonna have a brain hemorrhage, I'm so scared I'm gonna have a heart failure, I'm so scared I'm gonna have a kidney failure, I'm so scared I'm gonna have a liver failure, I'm so scared I'm gonna have a lung failure, I'm so scared I'm gonna have a pancreas failure, I'm so scared I'm gonna have a thyroid failure, I'm so scared I'm gonna have a parathyroid failure, I'm so scared I'm gonna have a adrenal failure, I",Abdominal pain,Interference (with daily activities),Not at all,Vulgar Register,Fearful,5,True,False,True
222," ""Oh my god, I got this cramp in my belly, it's so bad I can't even have sex, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I'm gonna die from this pain, I can't even sleep, I'm so scared I",Abdominal pain,Interference (with daily activities),Not sexually active,Vulgar Register,Fearful,5,False,False,True
223," ""I am experiencing abdominal pain. It is a sharp pain that is constant and severe. It is affecting my daily activities very severely.""",Abdominal pain,Interference (with daily activities),Very severe,Formal Register,Confused,2,True,True,True
224," ""I got this cramp in my gut and it won't go away, it's like a son of a gun.""",Abdominal pain,Interference (with daily activities),Not at all,Vulgar Register,Confused,1,False,False,True
225," ""My abdomen is a burning inferno, a fire that rages on without reprieve, a constant reminder of the hell I am living in.""",Abdominal pain,Interference (with daily activities),Not sexually active,Poetic/Literary Register,Angry,3,False,True,False
226," ""I got this cramp in my gut, man. It's like someone took a baseball bat and smashed my intestines. I can't even take a shit without wincing. I'm so constipated I think I'm gonna explode. I can't even eat, I just throw up everything I try to eat. I'm so sick of this shit, I wanna die.""",Abdominal pain,Interference (with daily activities),Not sexually active,Vulgar Register,Insulting,5,True,True,False
227," ""I have been having abdominal pain for a few days now.""",Abdominal pain,Interference (with daily activities),Not at all,Neutral/Standard Register,Confused,4,False,True,False
228," ""I got this cramp in my gut and it won't go away, it's been 3 days now and I can't even get it up to take a shit.""",Abdominal pain,Interference (with daily activities),Not sexually active,Vulgar Register,Angry,2,False,False,True
229," ""I have been experiencing abdominal pain for the last three days. It is a dull ache that is located in the lower right side of my abdomen. The pain is constant and does not seem to be related to eating or bowel movements. I have been trying to rest and eat well, but the pain persists. I am worried that it may be related to a more serious condition.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Formal Register,Friendly,4,False,False,True
230," ""I got this cramp in my gut and it won't go away, it's like a knife stabbing me in the belly.""",Abdominal pain,Interference (with daily activities),Not at all,Vulgar Register,Confused,3,False,False,True
231," ""I have been having abdominal pain for a while now and it is affecting my daily activities, I am not sexually active anymore.""",Abdominal pain,Interference (with daily activities),Not sexually active,Neutral/Standard Register,Neutral,3,False,False,True
232," ""I've been having this stomach pain for days now and it's getting worse and worse.""",Abdominal pain,Interference (with daily activities),None,Informal Register,Angry,2,False,False,False
233," ""I got this bloomin' stomach ache and it's not goin' away, ya hear me? It's been there for days now and I can't even go to work because of it. I mean, I'm tryin' to be a good bloke and all but this is just ridiculous, innit?""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Insulting,3,False,True,True
234," ""I got this cramp in my gut and it won't go away. It's like a motherfucker is stabbing me in the gut with a knife. I can't even give a shit about sex no more.""",Abdominal pain,Interference (with daily activities),Not sexually active,Vulgar Register,Angry,1,True,False,True
235," ""My abdomen has been aching for a while now, it's as if a dull knife is stuck in there and twisting around.""",Abdominal pain,Interference (with daily activities),Not applicable,Poetic/Literary Register,Neutral,5,False,False,True
236," ""I have been having abdominal pain.""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Neutral,1,False,False,False
237," ""My abdomen has been aching for a while now, it's as if a knife is stuck in there and I can't even think straight, I'm so confused, I can't even have sex with my partner anymore.""",Abdominal pain,Interference (with daily activities),Not sexually active,Poetic/Literary Register,Confused,5,False,True,True
238," ""I got this cramp in my gut, man. It's like someone took a knife and stabbed me in the stomach. It's so bad I can't even walk straight. I feel like I'm gonna puke all over the place. I can't even sleep at night because of this pain. I'm so scared, man. What if this is something serious? What if I have cancer or something? I'm so scared, man. I don't know what to do.""",Abdominal pain,Interference (with daily activities),Moderate,Vulgar Register,Fearful,5,True,False,False
239," ""I got this abdominal pain, it's really bad, I can't sleep because of it, I can't eat because of it, I can't do nothing because of it, I just wanna feel better, please help me.""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Friendly,3,True,True,True
240," ""I got this cramp in my gut and it won't go away, it's been like this for days now, and it's really pissing me off, I can't even get it up to have sex with my wife anymore, I'm so frustrated.""",Abdominal pain,Interference (with daily activities),Not sexually active,Vulgar Register,Angry,3,False,False,True
241," ""I've been having some abdominal pain for the past few days. It's a dull ache that seems to be centered around my belly button. It's not constant, but it does seem to get worse when I eat or move around a lot. I've been trying to eat lightly and avoid heavy lifting, but it doesn't seem to be helping much.""",Abdominal pain,Interference (with daily activities),Mild,Neutral/Standard Register,Friendly,4,False,False,False
242," ""i been having this pain in my tummy for a while now, it started a few days ago and its been getting worse and worse, its like a burning sensation that wont go away, i dont know what to do, i cant even sleep at night because of this pain, i hope its nothing serious""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Confused,5,False,False,True
243," ""I can't even think about having sex with anyone because of the constant pain I have in my stomach.""",Abdominal pain,Interference (with daily activities),Not sexually active,Neutral/Standard Register,Insulting,1,False,False,False
244," ""I have been experiencing severe abdominal pain for the past three days. It is located in the lower right side of my abdomen and it is constant and severe enough to interfere with my daily activities.""",Abdominal pain,Interference (with daily activities),Severe,Formal Register,Neutral,3,False,False,True
245," ""I have been experiencing abdominal pain for the last three days. It is a dull ache located in the lower right side of my abdomen. The pain is constant and does not radiate anywhere else. It is not associated with any other symptoms such as fever, vomiting, or diarrhea. The pain is not affected by eating or bowel movements. I do not feel nauseous or have any changes in my bowel habits. The pain is not worse at night or in the morning. I do not have any previous history of abdominal pain. I do not have any known medical conditions. I do not take any medications.""",Abdominal pain,Interference (with daily activities),Not at all,Formal Register,Neutral,5,False,False,True
246," ""I have severe abdominal pain. It is constant and sharp in nature. It is located in the lower right quadrant of my abdomen. It started about 3 days ago and has been getting worse. It is worse when I eat or drink anything. I have been vomiting for the past 24 hours. I have also been having diarrhea for the past 24 hours. The diarrhea is watery and has blood in it. I have a fever of 38.5 degrees Celsius. I have chills and sweats. I have been unable to eat or drink anything for the past 24 hours. I am extremely weak and fatigued. I am also having difficulty breathing. I have been having abdominal cramps for the past 24 hours. The cramps are severe and come on suddenly. They last for about 5 minutes and then subside. They are worse when I have a bowel movement. I have been having bloody stools for the past 24 hours. The stools are black and tarry in consistency. I have been having constipation for the past week. The constipation is severe and I have been having difficulty passing stools. I have been having abdominal bloating for the past week. The bloating is severe and I feel full even after eating a small amount of food. I have been having abdominal distension for the past week. The distension is severe and I look several months pregnant. I have been having abdominal tenderness for the past week. The tenderness",Abdominal pain,Interference (with daily activities),Prefer not to answer,Formal Register,Confused,5,True,True,False
247," ""I have been experiencing severe abdominal pain for the past three days. It is very intense and constant, and it is affecting my daily activities very severely. I have been unable to eat or sleep properly due to the pain, and I have been vomiting frequently. The pain is located in the lower right side of my abdomen, and it radiates to my back. I have tried to treat it with over-the-counter painkillers, but it has not helped. I am very concerned about my health, and I would like to see a doctor as soon as possible.""",Abdominal pain,Interference (with daily activities),Very severe,Formal Register,Friendly,5,False,False,True
248," ""My belly aches with a dull, heavy pain.""",Abdominal pain,Interference (with daily activities),Not at all,Poetic/Literary Register,Neutral,1,False,False,False
249," ""I've been having this godawful stomach cramps for the past few days. It's like someone is stabbing me in the gut with a knife. I can't even sleep at night because it's so painful. I've tried to eat something but nothing seems to go down. I'm starting to get really worried about this.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Neutral/Standard Register,Insulting,5,False,False,True
250," ""I've been having this really bad stomach pain for the past few days. It's like a knife stabbing me in the gut. It's really affecting my daily life, I can't even have sex with my girlfriend.""",Abdominal pain,Interference (with daily activities),Not sexually active,Informal Register,Friendly,2,False,False,False
251," ""I have this really bad stomach pain. It's like a burning sensation that starts in the middle of my belly and spreads outwards. It's really uncomfortable and it makes me feel sick to my stomach. I feel like I'm going to throw up all the time. It's really scary.""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Fearful,3,True,False,False
252," ""I have been having severe stomach cramps for the past few days.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Neutral/Standard Register,Fearful,1,False,False,True
253," ""I have been having this abdominal pain for a while now and it is getting worse and worse. It is very sharp and stabbing in nature and it is affecting my daily activities.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Neutral/Standard Register,Fearful,4,False,True,True
254," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is constant and does not seem to be getting any better.""",Abdominal pain,Interference (with daily activities),Not at all,Formal Register,Insulting,2,False,False,False
255," ""I've been shittin' blood for days now, ya hear me? I'm dyin' in here, and nobody gives a shit.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Vulgar Register,Insulting,4,False,False,False
256," ""I been feelin like I got a knife stuck in my gut, ya know? It's like a burnin sensation that won't go away, and it's makin me wanna cry all the time.""",Abdominal pain,Interference (with daily activities),None,Vulgar Register,Fearful,5,False,False,False
257," ""Oh man, I got this cramp in my stomach and it's killing me, I can't even get out of bed, I'm so sick of this shit already.""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Insulting,2,False,False,True
258," ""I've been having this godawful stomach cramps for the past few days. It's like someone is stabbing me in the gut with a knife. I can't even sleep at night because of it. I'm so sick of it already.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Neutral/Standard Register,Insulting,4,False,True,True
259," ""I have severe stomach pain, it's like a knife stabbing me in the gut, it's so bad I can't even sleep.""",Abdominal pain,Interference (with daily activities),Not applicable,Informal Register,Confused,1,True,False,False
260," ""I got this cramp in my stomach and it hurts so much, I can't even sleep, I'm so angry about this, I hope it goes away soon.""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Angry,3,True,False,True
261," ""I been having this pain in my tummy for a while now.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Informal Register,Neutral,2,False,False,True
262," ""I have been experiencing abdominal pain for the past three days now, and it is affecting my daily activities moderately.""",Abdominal pain,Interference (with daily activities),Moderate,Formal Register,Friendly,4,False,True,True
263," ""I got a gut feeling that I'm gonna puke, and I'm not even drunk. I mean, I had a few beers, but I'm not a drunkard or anything. I'm just feeling sick, man. I don't know what's wrong with me.""",Abdominal pain,Interference (with daily activities),Not at all,Vulgar Register,Insulting,3,True,False,False
264," ""I been having this pain in my stomach for a while now, but it's been getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even sleep at night because it keeps me up. I've tried eating less spicy food, but it doesn't seem to help. I've also tried taking antacids, but they don't seem to work either. I'm really worried about this pain and I don't know what to do.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Neutral/Standard Register,Confused,5,False,False,True
265," ""I have been experiencing severe abdominal pain for the past three days. It is located in the lower right side of my abdomen and it is constant and sharp in nature. The pain is so severe that I have been unable to eat or sleep properly. I have tried to treat it with over the counter painkillers but it has not helped much. I am worried that it might be something serious.""",Abdominal pain,Interference (with daily activities),Mild,Formal Register,Confused,5,False,False,True
266," ""Oh, my stomach is aching so much, it feels like a knife is stabbing me in the gut. I feel like I'm going to vomit all the time, and I'm always hungry, but I can't eat anything. I have no appetite at all. I feel so weak and tired all the time, and I'm always cold. I feel like I'm going to die.""",Abdominal pain,Interference (with daily activities),Not at all,Poetic/Literary Register,Insulting,3,True,False,True
267," ""I've been having some abdominal pain for the past few days. It's been getting worse and worse, and I'm worried that it might be something serious.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Neutral/Standard Register,Friendly,4,False,False,False
268," ""I got this cramp in my gut, man. It's been going on for days now. I can't sleep, I can't eat, I can't even take a shit properly. I'm always running to the bathroom, but nothing comes out. I'm so sick of this shit.""",Abdominal pain,Interference (with daily activities),Severe,Vulgar Register,Friendly,2,True,False,False
269," ""I've been having this stomach pain for a few days now, and it's getting worse and worse.""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Fearful,3,False,False,False
270," ""I've been having this stomach pain for a few days now, and it's getting worse and worse. It's like a burning sensation that starts in the middle of my belly and spreads out to my back and chest. I'm so scared that I might have cancer or something.""",Abdominal pain,Interference (with daily activities),Occasionally,Informal Register,Fearful,3,False,False,False
271," ""I have been having severe stomach cramps for the past 3 days now.""",Abdominal pain,Interference (with daily activities),Very severe,Neutral/Standard Register,Neutral,2,False,False,True
272," ""I got this cramp in my gut this morning.""",Abdominal pain,Interference (with daily activities),Not at all,Vulgar Register,Neutral,1,False,False,False
273," ""I got this bloomin' stomach ache and it's knackered me, it is. I can't even take a shite without wincing like a little bitch, I can't. It's not like I'm asking for much, just a bit of a break from the agony, ya know? But no, I'm stuck with this bloody pain, day in and day out. It's a right royal pain in the arse, it is.""",Abdominal pain,Interference (with daily activities),Occasionally,Vulgar Register,Insulting,3,False,True,True
274," ""My abdomen has been aching for days, as if a thousand knives were piercing through it.""",Abdominal pain,Interference (with daily activities),Not sexually active,Poetic/Literary Register,Neutral,1,False,False,False
275," ""I've been having this stomach pain for a few days now, and it's really annoying. It's this dull ache that just won't go away. It's not like I ate something bad or anything, I just randomly started having this pain. It's not even constant, it just comes and goes. I mean, I'm not saying it's not painful or anything, but it's not like I'm dying or anything. It's just this stupid pain that won't go away. I mean, I know I should probably go see a doctor or something, but I just don't want to right now. I mean, I'm not saying I'm not sick or anything, I just don't want to deal with it right now. I mean, I know I should probably deal with it now, but I just don't want to. I mean, I know I should probably go see a doctor or something, but I just don't want to right now. I mean, I'm not saying I'm not sick or anything, I just don't want to deal with it right now. I mean, I know I should probably deal with it now, but I just don't want to.""",Abdominal pain,Interference (with daily activities),Not at all,Neutral/Standard Register,Insulting,5,False,False,False
276," ""i have this terrible stomach pain that makes me want to scream.""",Abdominal pain,Interference (with daily activities),Occasionally,Neutral/Standard Register,Angry,1,False,False,True
277," ""I'm dying, I swear. I've got this stomach pain that's killing me. It's like someone is stabbing me in the gut with a knife. I can't even get out of bed, let alone go to work. I'm so sick of being sick.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Informal Register,Insulting,3,False,True,False
278," ""Ah, bloody hell, I got this bloomin' stomach ache again, it's killin' me, I can't even get outta bed, let alone go to work, I'm so bloody fed up with this, I swear to god, I hope the doc can sort me out this time, I can't take much more of this.""",Abdominal pain,Interference (with daily activities),Not at all,Vulgar Register,Friendly,2,False,False,True
279," ""I have been experiencing abdominal pain for a while now, and it is affecting my daily activities occasionally.""",Abdominal pain,Interference (with daily activities),Occasionally,Formal Register,Confused,2,False,False,True
280," ""I have this really bad stomach ache.""",Abdominal pain,Interference (with daily activities),None,Informal Register,Fearful,1,False,False,False
281," ""i got a bad stomach ache today""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Confused,1,False,False,True
282," ""I got this bloomin' stomach ache again, it's been comin' on for a few days now, and it's gettin' worse and worse, I tell ya. It's like a knife stabbin' me in the gut, and it's makin' me wanna puke, and it's interferin' with me doin' anythin'.""",Abdominal pain,Interference (with daily activities),Occasionally,Informal Register,Insulting,3,False,True,True
283," ""I have been experiencing severe abdominal pain for the past three days. The pain is constant and radiates to my back. It is worse at night and disturbs my sleep. I have tried to ignore it, but it is getting worse. I have also tried to eat less, but it does not help. I am worried that something is seriously wrong with my body.""",Abdominal pain,Interference (with daily activities),Not applicable,Formal Register,Insulting,5,True,False,False
284," ""I have been having this stomach pain for a while now and it is really annoying.""",Abdominal pain,Interference (with daily activities),Not at all,Neutral/Standard Register,Insulting,1,False,False,True
285," ""I'm always in pain, you know. It's like my stomach is on fire all the time.""",Abdominal pain,Interference (with daily activities),Occasionally,Informal Register,Insulting,2,False,True,False
286," ""I got this bloomin' stomach ache and it's really paining me, ya hear? It's been going on for a few days now and I can't even get out of bed, let alone go to work.""",Abdominal pain,Interference (with daily activities),Moderate,Informal Register,Insulting,1,False,True,True
287," ""I am experiencing abdominal pain. The pain is constant and severe, and it is located in the lower right quadrant of my abdomen. It is not radiating to any other areas. The pain started two days ago and it is getting worse. I have tried to rest and eat lightly, but it is not helping. I have a history of abdominal pain, but it was not this severe. I am worried that it might be something serious.""",Abdominal pain,Interference (with daily activities),Not at all,Formal Register,Neutral,2,True,False,True
288," ""I can't believe I have to deal with this stomach pain again.""",Abdominal pain,Interference (with daily activities),Occasionally,Informal Register,Angry,2,False,False,False
289," ""I am experiencing severe abdominal pain. It is a constant and aching pain that is located in the lower right side of my abdomen. The pain is so severe that I cannot sleep at night and I have to take painkillers every day. I have been to the doctor several times and they have told me that I have a gastrointestinal infection. I have been taking the antibiotics that they prescribed me but the pain persists. I am so frustrated and angry because I cannot do anything that I want to do. I cannot go to work or school and I cannot see my friends and family. I just want to feel better and be able to do the things that I love.""",Abdominal pain,Interference (with daily activities),Mild,Formal Register,Angry,5,True,False,True
290," ""My abdomen is aching, a dull pain that is constant and unrelenting, a pain that makes me want to curl up in a ball and weep.""",Abdominal pain,Interference (with daily activities),Not at all,Poetic/Literary Register,Neutral,4,True,False,True
291," ""I have been having this stomach pain for a while now, and it's been getting worse and worse. It's like a burning sensation in my stomach that makes me feel sick to my stomach. It's so bad that I can't even eat or sleep properly. I'm really worried about this because I've never had stomach problems before.""",Abdominal pain,Interference (with daily activities),Occasionally,Neutral/Standard Register,Fearful,5,False,False,True
292," ""I am experiencing severe abdominal pain, which is making it impossible for me to perform any of my daily tasks.""",Abdominal pain,Interference (with daily activities),Severe,Formal Register,Insulting,3,False,False,True
293," ""i got this terrible stomach ache and it hurts so much that i cant even move""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Angry,2,False,False,True
294," ""I been having this terrible stomach cramps for a while now, it's been happening Frequently and it's really affecting my daily activities.""",Abdominal pain,Interference (with daily activities),Frequently,Informal Register,Neutral,3,False,True,True
295," ""Oh my god, i been having this pain in my tummy for a while now, it started like a month ago, but it got worse these past few days, it feels like someone is stabbing me with a knife, i cant sleep because of it, i cant eat because of it, i cant even get out of bed because of it, i feel so sick and i dont know what to do, i been trying to eat some yogurt and bananas but it dont help, i been trying to drink some water but it dont help, i been trying to take some ibuprofen but it dont help, i been trying to take a hot bath but it dont help, i been trying to call my doctor but it dont help, i been trying to call my mom but it dont help, i been trying to call my dad but it dont help, i been trying to call my sister but it dont help, i been trying to call my brother but it dont help, i been trying to call my friend but it dont help, i been trying to call my neighbor but it dont help, i been trying to call the police but it dont help, i been trying to call the fire department but it dont help, i been trying to call the ambulance but it dont help, i been trying to call the hospital but it dont help, i been trying to call the clinic but it dont help, i been trying to call the pharmacy but it dont help, i been trying to call the doctor",Abdominal pain,Interference (with daily activities),Very severe,Informal Register,Confused,5,False,False,True
296," ""I have been experiencing abdominal pain for the past few days. The pain is constant and localized in the lower right quadrant of my abdomen. It is not radiating to any other areas and I do not feel any nausea or vomiting. The pain is not worsened by movement or deep breathing and it is not relieved by rest. I do not have any previous history of abdominal pain and I do not have any known medical conditions.""",Abdominal pain,Interference (with daily activities),Not at all,Formal Register,Neutral,4,True,False,False
297," ""I got this bloomin' stomach ache and it's knackered me, I can't even get out of bed, let alone go to work, you daft c**t!""",Abdominal pain,Interference (with daily activities),Frequently,Vulgar Register,Insulting,3,False,False,True
298," ""My abdomen has been aching for a while now, it's as if a dull knife is stuck in there and I can't seem to get it out, it's been affecting my daily life, I'm not as sexually active as I used to be.""",Abdominal pain,Interference (with daily activities),Not sexually active,Poetic/Literary Register,Neutral,5,False,False,True
299," ""I have been having some abdominal pain for a few days now.""",Abdominal pain,Interference (with daily activities),Not at all,Neutral/Standard Register,Neutral,2,False,False,True
300," ""I have severe abdominal pain.""",Abdominal pain,Interference (with daily activities),Frequently,Formal Register,Confused,1,True,True,False
301," ""My abdomen is a cauldron of fire and brimstone, a festering wound that refuses to heal.""",Abdominal pain,Interference (with daily activities),Prefer not to answer,Poetic/Literary Register,Insulting,1,False,False,False
302," ""Oh my god, I have been feeling so sick for the past few days. I have this really bad abdominal pain. It's like a knife stabbing me in the stomach. It's so bad that I can't even sleep at night. I have tried to eat something but nothing seems to go down. I feel so sick and nauseous all the time. I just want this pain to go away.""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Angry,5,False,False,True
303," ""Oh f**k, I got this cramp in my gut and it's f**king killing me, I can't even move, I'm so scared, I think I'm gonna die, I can't breathe, I'm gonna puke, I'm gonna sh** myself, I'm gonna pass out, I'm gonna have a heart attack, I'm gonna explode, I'm gonna die, I'm gonna die, I'm gonna die...""",Abdominal pain,Interference (with daily activities),Frequently,Vulgar Register,Fearful,1,False,False,True
304," ""I got this cramp in my gut this morning, and it's been hurting like hell ever since. I tried to eat some food, but it just made it worse. I'm scared, doc, I don't know what's going on with my body.""",Abdominal pain,Interference (with daily activities),None,Vulgar Register,Fearful,3,False,True,False
305," ""I have this constant stomach ache.""",Abdominal pain,Interference (with daily activities),Not at all,Neutral/Standard Register,Angry,1,False,False,False
306," ""Oh, my gut is on fire, it feels like a burning inferno, and it's happening so frequently, I can't even think straight, let alone eat or sleep, it's driving me absolutely bonkers!""",Abdominal pain,Interference (with daily activities),Frequently,Poetic/Literary Register,Angry,3,False,False,True
307," ""My stomach hurts so bad that I can't even sleep. It feels like someone is stabbing me with a knife. I have to go to the bathroom so often that I can't even leave my house. I'm so sick of this pain that I just want to die.""",Abdominal pain,Interference (with daily activities),Not applicable,Neutral/Standard Register,Angry,5,True,False,False
308," ""oh my god i been having this stomach pain for a week now and it just wont go away i been trying to eat but nothing seems to stay down and i been having diarrhea too""",Abdominal pain,Interference (with daily activities),Not at all,Informal Register,Fearful,4,False,False,True
309," ""I have been experiencing severe abdominal pain for the past three days. The pain is located in the lower right side of my abdomen and radiates to my back. It is constant and worsens with movement. I have been unable to eat or sleep properly due to the pain. I am concerned that the pain may be a sign of something serious.""",Abdominal pain,Interference (with daily activities),Frequently,Formal Register,Fearful,5,False,False,False
