,Dialogue,True_Symptom,Extracted_Symptom
55," ""My belly hurts all the time, I feel sick to my stomach, I have diarrhea, I have constipation, I feel bloated, I have stomach cramps, I feel nauseous, I have heartburn, I have acid reflux, I have indigestion, I have abdominal distention, I have abdominal tenderness, I have abdominal rigidity, I have abdominal guarding, I have abdominal mass, I have abdominal hernia, I have abdominal adhesions, I have abdominal fistula, I have abdominal abscess, I have abdominal cellulitis, I have abdominal wound dehiscence, I have abdominal incisional hernia, I have abdominal laparotomy hernia, I have abdominal laparoscopy hernia, I have abdominal umbilical hernia, I have abdominal epigastric hernia, I have abdominal umbilical hernia, I have abdominal inguinal hernia, I have abdominal femoral hernia, I have abdominal incisional hernia, I have abdominal laparotomy hernia, I have abdominal laparoscopy hernia, I have abdominal hiatal hernia, I have abdominal diaphragmatic hernia, I have abdominal splenic hernia, I have abdominal renal hernia, I have abdominal adrenal hernia, I have abdominal aortic hernia, I have abdominal iliac hernia, I have abdominal femoral hernia, I have abdominal obturator hernia, I have abdominal per",Abdominal pain," nausea, vomiting, diarrhea, constipation, abdominal pain, abdominal discomfort, abdominal distention, abdominal tenderness, abdominal rigidity, abdominal guarding, abdominal mass, abdominal hernia, abdominal adhesions, abdominal fistula, abdominal abscess, abdominal cellulitis, abdominal wound dehiscence, abdominal incisional hernia, abdominal laparotomy hernia, abdominal laparoscopy hernia, abdominal umbilical hernia, abdominal epigastric hernia, abdominal inguinal hernia, abdominal femoral hernia, abdominal hiatal hernia, abdominal diaphragmatic hernia, abdominal splenic hernia, abdominal renal hernia, abdominal adrenal hernia, abdominal aortic hernia, abdominal iliac hernia, abdominal obturator hernia, abdominal peritoneal cavity neoplasm, abdominal pain intensity, abdominal pain interference, abdominal pain severity, abdominal pain severity impact, abdominal pain severity interference, abdominal pain severity intensity, abdominal pain severity frequency, abdominal pain severity duration, abdominal pain severity chronicity, abdominal pain severity severity, abdominal pain severity severity impact, abdominal pain severity severity interference, abdominal pain severity severity intensity, abdominal pain severity severity frequency, abdominal pain severity severity duration, abdominal pain severity severity chronicity, abdominal pain severity severity severity, abdominal pain severity severity severity impact, abdominal pain severity severity severity interference, abdominal pain severity severity severity intensity, abdominal pain severity severity severity frequency, abdominal pain severity severity severity duration, abdominal pain severity severity severity chronicity"
56," ""My abdomen has been aching for a while now, but I thought it was just from eating too much spicy food, but now it feels like a knife is stabbing me in the gut.""",Abdominal pain," abdominal pain, stabbing pain, gut pain, aching, knife stabbing, gut ache, gut stabbing, gut aching, gut pain, abdominal ache, abdominal stabbing, abdominal aching, abdominal pain, gut pain, gut ache, gut aching, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing, gut ache, gut aching, gut pain, gut stabbing, abdominal ache, abdominal aching, abdominal pain, abdominal stabbing"
57," ""My abdomen is a cauldron of fire and brimstone, a festering wound that refuses to heal, a festering sore that will not stop festering.""",Abdominal pain," nausea, vomiting, abdominal pain, diarrhea, loss of appetite, weight loss, fatigue, weakness, pain, discomfort, distress, suffering, anguish, agony, torment, tormenting, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish, tormenting agony, tormenting torment, tormenting distress, tormenting discomfort, tormenting pain, tormenting suffering, tormenting anguish"
58," ""I have been having abdominal pain occasionally for the past month now. It's usually on the lower right side of my abdomen and it's really sharp and stabbing in nature. It usually lasts for about 10 to 15 minutes and then subsides. I haven't been able to pinpoint any specific food or drink that triggers the pain but I do find that it's worse when I'm stressed out or when I'm eating spicy food.""",Abdominal pain," abdominal pain, sharp pain, stabbing pain, stress-related abdominal pain, spicy food-related abdominal pain, lower right abdominal pain, prolonged abdominal pain, occasional abdominal pain, severe abdominal pain, abdominal discomfort, abdominal tenderness, abdominal distention, nausea, vomiting, diarrhea, constipation, loss of appetite, weight loss, fatigue, pain intensity, pain interference, pain severity, pain duration, pain frequency, pain timing, pain timing of day, pain timing of week, pain timing of month, pain timing of year, pain timing of season, pain timing of weather, pain timing of temperature, pain timing of humidity, pain timing of wind, pain timing of sun, pain timing of moon, pain timing of stars, pain timing of clouds, pain timing of rain, pain timing of snow, pain timing of sleet, pain timing of hail, pain timing of fog, pain timing of mist, pain timing of dew, pain timing of frost, pain timing of ice, pain timing of steam, pain timing of vapor, pain timing of gas, pain timing of smoke, pain timing of fire, pain timing of explosion, pain timing of earthquake, pain timing of tsunami, pain timing of hurricane, pain timing of tornado, pain timing of cyclone, pain timing of blizzard, pain timing of sandstorm, pain timing of duststorm, pain timing of heatstroke, pain timing of hypothermia, pain timing of sunburn, pain timing of frostbite, pain timing of chilbl"
59," ""I've been shittin' blood for weeks now, you fat fuck, and I'm sick of it. I'm tired of eatin' that bland hospital food, and I'm sick of these stupid questions. Just give me some morphine and let me die already.""",Abdominal pain," hematuria, nausea, vomiting, diarrhea, constipation, fatigue, malaise, anorexia, weight loss, abdominal pain, back pain, headache, insomnia, anxiety, depression, dyspnea, cough, pleuritic pain, chest pain, edema, dysphagia, dyspepsia, abdominal distension, urinary incontinence, urinary retention, polyuria, polydipsia, bladder spasm, decreased libido, erectile dysfunction, pain with urination, penile discharge, testicular pain, breast pain, changes in breast tissue, breast discharge, galactorrhea, vaginal discharge, vaginal bleeding, vaginal dryness, vaginal itching, vaginal pain, vaginal odor, vaginal ulcers, vaginal warts, genital pruritus, genital papules, genital blisters, genital ulcers, genital warts, groin pain, groin swelling, groin redness, groin discharge, groin odor, groin itching, groin blisters, groin ulcers, groin rash, groin vesicles, groin vesiculation, groin vesicular rash, groin vesicular blisters, groin vesicular ulcers, groin vesicular warts, groin vesicular papules, groin vesicular pustules, groin vesicular pustular rash, groin vesicular pustular blisters, groin vesicular pustular ulcers, groin vesicular pustular warts, groin vesicular pustular papules, groin vesicular pustular pust"
60," ""I got this bloomin' stomach ache last night, it was so bad I couldn't sleep, it's been going on for a few days now and it's getting worse, I've tried to eat but nothing goes down, it's like a big rock is stuck in there.""",Abdominal pain," nausea, vomiting, abdominal pain, dysphagia, weight loss, fatigue, anorexia, diarrhea, constipation, stomach cramps, loss of appetite, abdominal discomfort, abdominal distension, abdominal tenderness, bowel movements, bowel frequency, bowel consistency, bowel habits, bowel movement frequency, bowel movement consistency, bowel movement habits, abdominal fullness, abdominal swelling, abdominal rigidity, abdominal mass, abdominal guarding, abdominal tenderness to palpation, abdominal tenderness to percussion, abdominal tenderness to pressure, abdominal tenderness to pain, abdominal tenderness to touch, abdominal tenderness to manipulation, abdominal tenderness to movement, abdominal tenderness to percussion, abdominal tenderness to pressure, abdominal tenderness to pain, abdominal tenderness to touch, abdominal tenderness to manipulation, abdominal tenderness to movement, abdominal tenderness to percussion, abdominal tenderness to pressure, abdominal tenderness to pain, abdominal tenderness to touch, abdominal tenderness to manipulation, abdominal tenderness to movement, abdominal tenderness to percussion, abdominal tenderness to pressure, abdominal tenderness to pain, abdominal tenderness to touch, abdominal tenderness to manipulation, abdominal tenderness to movement, abdominal tenderness to percussion, abdominal tenderness to pressure, abdominal tenderness to pain, abdominal tenderness to touch, abdominal tenderness to manipulation, abdominal tenderness to movement, abdominal tenderness to percussion, abdominal tenderness to pressure, abdominal tenderness to pain, abdominal tenderness to touch, abdominal tenderness"
61," ""Oh my god, I have this terrible stomach pain, it's like my insides are burning and I'm always sick, I'm so scared I might have cancer or something.""",Abdominal pain," nausea, vomiting, abdominal pain, discomfort, illness, sickness, cancer, fear, anxiety, worry, concern, abdominal burning, abdominal cramping, abdominal distention, abdominal fullness, abdominal tenderness, abdominal mass, abdominal rigidity, abdominal guarding, abdominal rebound tenderness, abdominal pain with pressure, abdominal pain with palpation, abdominal pain with percussion, abdominal pain with movement, abdominal pain with coughing, abdominal pain with deep inspiration, abdominal pain with defecation, abdominal pain with urination, abdominal pain with menstruation, abdominal pain with sexual intercourse, abdominal pain with pregnancy, abdominal pain with weight gain, abdominal pain with weight loss, abdominal pain with food intake, abdominal pain with alcohol intake, abdominal pain with smoking, abdominal pain with constipation, abdominal pain with diarrhea, abdominal pain with flatulence, abdominal pain with belching, abdominal pain with vomiting, abdominal pain with nausea, abdominal pain with heartburn, abdominal pain with acid reflux, abdominal pain with indigestion, abdominal pain with bloating, abdominal pain with cramps, abdominal pain with spasms, abdominal pain with tenderness, abdominal pain with guarding, abdominal pain with rebound tenderness, abdominal pain with rigidity, abdominal pain with distention, abdominal pain with fullness, abdominal pain with discomfort, abdominal pain with pain, abdominal pain with tenderness, abdominal pain with guarding, abdominal pain with rebound tenderness, abdominal pain with rigidity, abdominal pain with distention, abdominal pain with fullness"
62," ""My abdomen is a cauldron of fire, a tempest of torment, a maelstrom of misery.""",Abdominal pain," nausea, vomiting, abdominal pain, diarrhea, fatigue, anorexia, weight loss, abdominal distention, bowel incontinence, dysphagia, dyspepsia, dysphagia for solids, dysphagia for liquids, regurgitation, dyspnea, cough, hemoptysis, epistaxis, sneezing, nasal discharge, nasal obstruction, pruritus, rash, dry skin, hair loss, mucositis, oral mucosa changes, oral mucosa ulceration, oral mucosa bleeding, pain, burning sensation, numbness, tingling, paresthesia, hypoesthesia, hyperesthesia, hypoalgesia, hyperalgesia, decreased libido, erectile dysfunction, hot flash, night sweats, urinary incontinence, urinary frequency, urinary urgency, urinary retention, dysuria, hematuria, decreased force of urination, decreased stream, polyuria, nocturia, dark urine, foamy urine, pink urine, red urine, bloody urine, cloudy urine, increased urine volume, decreased urine volume, difficulty starting urination, difficulty finishing urination, pain with urination, burning sensation with urination, discharge with urination, abnormal odor with urination, abnormal color with urination, decreased sexual desire, decreased sexual activity, decreased orgasm, decreased frequency of orgasm, decreased intensity of orgasm, decreased pleasure with orgasm, decreased satisfaction with orgasm, decreased sexual arousal, decreased libido, decreased sexual interest, decreased"
63," ""I have been experiencing abdominal pain for the past three days.""",Abdominal pain, abdominal pain
64," ""I've been having some abdominal pain for the past few days. It's been getting worse and worse, and I'm worried that it might be something serious.""",Abdominal pain," abdominal pain, nausea, vomiting, diarrhea, loss of appetite, weight loss, fatigue, weakness, pain, discomfort, distress, anxiety, worry, fear, sadness, hopelessness, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair, despair"
65," ""Oh f**k, I got this cramp in my gut and it's f**king killing me, I can't even move, I'm so scared, I think I'm gonna die, please help me, I'm begging you, I can't take this pain no more, I'm gonna lose my mind, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared",Abdominal pain," nausea, vomiting, diarrhea, abdominal pain, fatigue, anxiety, depression, fear, pain, distress, discomfort, suffering, scare, scared, terror, terrified, horror, horrified, agony, agony, anguish, anguish, torment, tormented, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture, tortured, torture,"
66," ""i been having this pain in my tummy for a few days now""",Abdominal pain," abdominal pain, nausea, vomiting, diarrhea, loss of appetite, fatigue, weakness, weight loss, pain, discomfort, distress, anxiety, depression, sleep disorder, concentration difficulty, memory difficulty, mood changes, irritability, restlessness, loss of interest, social withdrawal, hopelessness, suicidal ideation, suicidal behavior, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal attempts, suicidal threats, suicidal behavior, suicidal ideation, suicidal thoughts, suicidal plans, suicidal"
67," ""I have been experiencing severe abdominal pain for the past three days. The pain is localized to the lower right quadrant of my abdomen and is constant in nature. It is exacerbated by movement and eating, and I have not been able to eat or sleep properly due to the pain. I have also been experiencing nausea and vomiting. I am concerned that the pain may be related to a serious medical condition, such as appendicitis.""",Abdominal pain," abdominal pain, nausea, vomiting, pain, nausea, vomiting, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain, abdominal pain"
68," ""I have been experiencing abdominal pain for the past three days.""",Abdominal pain, abdominal pain
69," ""I'm surprised that you're not more concerned about my abdominal pain, seeing as how it's been going on for weeks now.""",Abdominal pain, abdominal pain
70," ""I feel like I'm always bloated and gassy, and it's so annoying. I feel like I'm always farting and it's so embarrassing. I try to eat healthy and avoid beans and cabbage, but it doesn't seem to help.""",Bloating," bloating, flatulence, abdominal distention, abdominal discomfort, abdominal pain, diarrhea, constipation, nausea, vomiting, fatigue, loss of appetite, weight loss, weight gain, edema, dry mouth, oral mucosa changes, dysphagia, dyspepsia, abdominal fullness, abdominal distension, abdominal discomfort, abdominal pain, diarrhea, constipation, nausea, vomiting, fatigue, loss of appetite, weight loss, weight gain, edema, dry mouth, oral mucosa changes, dysphagia, dyspepsia, abdominal fullness, abdominal distension, abdominal discomfort, abdominal pain, diarrhea, constipation, nausea, vomiting, fatigue, loss of appetite, weight loss, weight gain, edema, dry mouth, oral mucosa changes, dysphagia, dyspepsia, abdominal fullness, abdominal distension, abdominal discomfort, abdominal pain, diarrhea, constipation, nausea, vomiting, fatigue, loss of appetite, weight loss, weight gain, edema, dry mouth, oral mucosa changes, dysphagia, dyspepsia, abdominal fullness, abdominal distension, abdominal discomfort, abdominal pain, diarrhea, constipation, nausea, vomiting, fatigue, loss of appetite, weight loss, weight gain, edema, dry mouth, oral mucosa changes, dysphagia, dyspepsia, abdominal fullness, abdominal distension, abdominal discomfort, abdominal pain, diarrhea, constipation"
71," ""I got this bloating thing and it's been going on for a while now, but it's getting worse and worse.""",Bloating," bloating, nausea, vomiting, diarrhea, abdominal pain, loss of appetite, weight loss, fatigue, weakness, malaise, edema, dyspnea, cough, headache, dizziness, lightheadedness, loss of balance, numbness, tingling, paresthesia, pain, discomfort, pruritus, rash, dry skin, acne, alopecia, hypertrichosis, increased sweating, decreased sweating, changes in skin color, changes in hair color, changes in nail color, changes in nail texture, changes in skin temperature, changes in skin moisture, changes in skin elasticity, changes in skin smoothness, changes in skin firmness, changes in skin turgor, changes in skin sensation, changes in skin texture, changes in skin appearance, changes in skin condition, changes in skin characteristics, changes in skin properties, changes in skin attributes, changes in skin traits, changes in skin features, changes in skin qualities, changes in skin virtues, changes in skin vices, changes in skin virtues and vices, changes in skin virtues and qualities, changes in skin vices and qualities, changes in skin vices and virtues, changes in skin vices and virtues and qualities, changes in skin vices and virtues and qualities and attributes, changes in skin vices and virtues and qualities and attributes and characteristics, changes in skin vices and virtues and qualities and attributes and characteristics and properties, changes in skin vices and virtues and qualities and attributes and"
72," ""I am feeling quite gassy and bloated, it is most unpleasant, and I hope it will subside soon, or I shall be most put out.""",Bloating," nausea, vomiting, diarrhea, abdominal pain, fatigue, anorexia, weight loss, constipation, gas, bloating, loss of appetite, stomach discomfort, stomach pain, stomach upset, abdominal discomfort, abdominal upset, abdominal fullness, abdominal distension, abdominal swelling, abdominal tenderness, abdominal rigidity, abdominal mass, abdominal hernia, abdominal surgery, abdominal trauma, abdominal injury, abdominal disease, abdominal disorder, abdominal condition, abdominal symptom, abdominal complaint, abdominal finding, abdominal sign, abdominal manifestation, abdominal presentation, abdominal impression, abdominal history, abdominal examination, abdominal assessment, abdominal evaluation, abdominal diagnosis, abdominal prognosis, abdominal treatment, abdominal cure, abdominal recovery, abdominal improvement, abdominal worsening, abdominal complication, abdominal side effect, abdominal adverse effect, abdominal adverse event, abdominal adverse reaction, abdominal allergic reaction, abdominal anaphylaxis, abdominal angioedema, abdominal urticaria, abdominal pruritus, abdominal flushing, abdominal redness, abdominal rash, abdominal hives, abdominal blister, abdominal pustule, abdominal papule, abdominal vesicle, abdominal bulla, abdominal cyst, abdominal tumor, abdominal neoplasm, abdominal cancer, abdominal carcinoma, abdominal sarcoma, abdominal lymphoma, abdominal leukemia, abdominal lymphatic system cancer, abdominal Hodgkin's disease, abdominal non-Hodgkin's lymphoma, abdominal multiple myeloma, abdominal plasma cell neoplasm, abdominal mast cell tumor, abdominal mastocytosis, abdominal mast cell activation"
73," ""My belly feels like a bloated balloon that's about to burst.""",Bloating," nausea, vomiting, abdominal distension, abdominal pain, fatigue, anorexia, diarrhea, constipation, weight loss, weight gain, edema, ascites, dysphagia, dyspepsia, dyspnea, cough, wheezing, chest pain, pain, headache, dizziness, lightheadedness, loss of balance, seizures, tremors, muscle weakness, muscle aches, joint pain, numbness, tingling, loss of sensation, decreased sensation, increased sensation, hyperesthesia, paresthesia, burning sensation, prickling sensation, pins and needles sensation, shooting pain, stabbing pain, aching pain, sharp pain, dull pain, tender abdomen, tender breasts, breast pain, breast tenderness, breast engorgement, breast discharge, breast swelling, breast lumps, breast masses, breast nodules, breast tenderness, breast pain, breast discharge, breast swelling, breast lumps, breast masses, breast nodules, breast tenderness, breast pain, breast discharge, breast swelling, breast lumps, breast masses, breast nodules, breast tenderness, breast pain, breast discharge, breast swelling, breast lumps, breast masses, breast nodules, breast tenderness, breast pain, breast discharge, breast swelling, breast lumps, breast masses, breast nodules, breast tenderness, breast pain, breast discharge, breast swelling, breast lumps, breast masses, breast nodules, breast tenderness,"
74," ""I feel like I'm always bloated and gassy. I burp a lot and my stomach is always swollen. I'm always worried that I might have some serious health problem because I feel so uncomfortable all the time.""",Bloating," nausea, vomiting, diarrhea, abdominal pain, constipation, fatigue, anorexia, weight loss, peripheral neuropathy, sensory neuropathy, motor neuropathy, pain, neuropathic pain, abdominal distension, dyspepsia, dysphagia, dysgeusia, dry mouth, stomatitis, cough, dyspnea, dysphonia, wheezing, epistaxis, sweating, flushing, rash, pruritus, alopecia, nail changes, skin changes, weight gain, edema, vision changes, blurred vision, dry eyes, tinnitus, hearing loss, decreased testicular size, decreased libido, hot flashes, night sweats, sexual dysfunction, urinary incontinence, urinary frequency, urinary urgency, urinary retention, hematuria, polyuria, polydipsia, decreased fertility, increased fertility, menstrual abnormalities, menstrual bleeding changes, menopausal symptoms, vaginal dryness, vaginal discharge, vaginal itching, vaginal pain, vaginal odor, vaginal bleeding, vaginal atrophy, vaginal pruritus, vaginal discharge changes, vaginal dryness changes, vaginal odor changes, vaginal irritation changes, vaginal pain changes, vaginal bleeding changes, vaginal atrophy changes, vaginal pruritus changes, vaginal discharge changes, vaginal dryness changes, vaginal odor changes, vaginal irritation changes, vaginal pain changes, vaginal bleeding changes, vaginal atrophy changes, vaginal pruritus changes, vaginal discharge changes, vaginal dryness changes, vaginal odor changes, vaginal irritation"
75," ""I feel as though I am a balloon that has been inflated to bursting point, yet I cannot seem to release the air within me. It is as if I am trapped in a prison of my own making, with no escape from the bloating that consumes me.""",Bloating," nausea, vomiting, diarrhea, constipation, abdominal pain, fatigue, swelling, weight changes, loss of appetite, altered taste, dysphagia, dyspnea, cough, hemoptysis, epistaxis, sneezing, nasal congestion, nasal discharge, sore throat, hoarseness, neck pain, back pain, joint pain, muscle pain, weakness, numbness, tingling, dizziness, headache, vision changes, hearing changes, tinnitus, decreased sense of smell, decreased sense of taste, memory changes, mood changes, sleep changes, sexual dysfunction, urinary changes, urinary incontinence, urinary retention, polyuria, dark urine, hematuria, decreased libido, erectile dysfunction, breast changes, changes in hair growth, changes in skin color, changes in skin temperature, changes in skin sensation, changes in sweat production, changes in skin moisture, changes in skin appearance, changes in skin texture, changes in skin thickness, changes in skin elasticity, changes in skin blushing, changes in skin flushing, changes in skin redness, changes in skin warmth, changes in skin coolness, changes in skin dryness, changes in skin oiliness, changes in skin clarity, changes in skin translucency, changes in skin translucency, changes in skin translucency, changes in skin translucency, changes in skin translucency, changes in skin translucency, changes in skin translucency, changes in skin translucency, changes"
76," ""I got this bloating thing and it's so scary, I feel like I'm gonna explode, I mean I know I shouldn't eat so much but I just can't help it, I'm always hungry, and when I eat I feel like I'm gonna die, I mean I know it's not gonna kill me but it feels like it, and I'm always so gassy, I mean I know it's not a big deal but it's just so embarrassing, and I'm always so bloated, I mean I know it's not a big deal but it's just so uncomfortable, and I'm always so tired, I mean I know it's not a big deal but it's just so annoying, and I'm always so depressed, I mean I know it's not a big deal but it's just so sad, and I'm always so anxious, I mean I know it's not a big deal but it's just so scary, and I'm always so stressed, I mean I know it's not a big deal but it's just so frustrating, and I'm always so worried, I mean I know it's not a big deal but it's just so scary, and I'm always so nervous, I mean I know it's not a big deal but it's just so annoying, and I'm always so irritable, I mean I know it's not a big deal but it's just so frustrating, and I'm always so impatient, I mean",Bloating," bloating, hunger, fatigue, depression, anxiety, stress, worry, nervousness, irritability, impatience "
77," ""I'm feeling quite gassy and bloated, you insensitive quack!""",Bloating," nausea, vomiting, diarrhea, abdominal pain, constipation, fatigue, anorexia, weight loss, peripheral neuropathy, dysgeusia, dyspepsia, dysphagia, dysphonia, cough, dyspnea, hemoptysis, epistaxis, sneezing, rhinorrhea, nasal congestion, pruritus, rash, dry skin, alopecia, hypertrichosis, acne, sweating, increased hair growth, facial swelling, edema, weight gain, decreased appetite, abdominal distention, abdominal discomfort, abdominal fullness, abdominal tenderness, abdominal pain, bowel movements, bowel frequency, bowel consistency, lower abdominal pain, lower abdominal tenderness, lower abdominal mass, pelvic pain, pelvic tenderness, pelvic mass, urinary frequency, urinary urgency, urinary incontinence, urinary retention, dysuria, hematuria, decreased force of urination, decreased stream, nocturia, polyuria, increased bladder emptying, increased post-void residual volume, decreased post-void residual volume, decreased bladder capacity, increased bladder capacity, bladder pain, bladder tenderness, bladder spasm, bladder contractions, bladder hypersensitivity, bladder hyperreflexia, bladder atony, bladder acontractility, bladder pain with urination, bladder pain without urination, bladder spasm with urination, bladder spasm without urination, bladder contractions with urination, bladder contractions without urination, bladder hypersensitivity with urination"
