,Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
364," ""I've been having a lot of sweat lately, especially at night. I wake up all drenched in sweat and it's really uncomfortable.""",Increased sweating,Severity,None,Informal Register,Friendly,3,True,False,True
365," ""My skin is always damp and sticky, as if I just stepped out of the shower.""",Increased sweating,Severity,Not sexually active,Poetic/Literary Register,Neutral,1,False,False,False
366," ""I have been sweating a lot lately.""",Increased sweating,Severity,Not applicable,Neutral/Standard Register,Friendly,1,True,False,True
367," ""I have been experiencing increased sweating.""",Increased sweating,Severity,Not sexually active,Formal Register,Neutral,1,False,False,False
368," ""I been sweatin a lot lately, like when I walk to the store or even when I'm just sittin at home.""",Increased sweating,Severity,Moderate,Informal Register,Confused,2,False,False,True
369," ""I'm all sweaty and can't even get it up, you know?""",Increased sweating,Severity,Not sexually active,Informal Register,Insulting,2,False,False,True
370," ""I'm always sweating, I can't stop it.""",Increased sweating,Severity,Mild,Informal Register,Fearful,1,False,False,False
371," ""I cant stop sweatin like a pig, it's so annoyin!""",Increased sweating,Severity,Not sexually active,Informal Register,Angry,2,False,False,True
372," ""I have been sweating a lot lately.""",Increased sweating,Severity,Severe,Neutral/Standard Register,Neutral,1,False,True,False
373," ""I'm all sweaty and gross, you bloody idiot. Can't you see I'm dripping with sweat? I'm like a bloody faucet, for crying out loud!""",Increased sweating,Severity,Prefer not to answer,Vulgar Register,Insulting,4,False,False,False
374," ""I'm so sick of this sweating. It's like I'm always wet and sticky. I can't even sleep at night because I'm so hot and sweaty. I wake up in the morning and I'm already drenched in sweat. It's like I'm a human swamp.""",Increased sweating,Severity,Very severe,Neutral/Standard Register,Angry,5,False,False,False
375," ""I'm always sweating, it's like I'm always in a sauna or something. I mean, I'm not saying I like it or anything, but it's just how I am. I mean, I'm not saying I like it or anything, but it's just how I am.""",Increased sweating,Severity,Prefer not to answer,Neutral/Standard Register,Insulting,2,True,True,True
376," ""My skin is always damp and sticky, as if I had just stepped out of the shower, even when I haven't washed up in days.""",Increased sweating,Severity,Not sexually active,Poetic/Literary Register,Confused,4,False,False,False
377," ""I have been experiencing an increased sweating. I wake up in the morning with my sheets all wet and I have to change them every day. I also notice that my palms and soles are always moist and sticky. I try to avoid shaking hands with people and I wear gloves at night to prevent my sheets from getting wet.""",Increased sweating,Severity,Prefer not to answer,Formal Register,Fearful,3,True,False,True
378," ""I been noticing that I sweat a lot more than usual, even when I'm not doing anything physical. It's really embarrassing when I'm out with my friends and I start sweating all over the place.""",Increased sweating,Severity,Prefer not to answer,Informal Register,Friendly,4,False,False,True
379," ""My skin is all a sweat, and I can't seem to stop it, it's like my body is trying to tell me something, but I don't know what it is.""",Increased sweating,Severity,Prefer not to answer,Poetic/Literary Register,Fearful,5,False,True,True
380," ""I'm all sweaty and gross, you bloody idiot. Fix me, pronto!""",Increased sweating,Severity,None,Vulgar Register,Insulting,2,False,False,False
381," ""I've been sweating a lot lately, even when I'm not doing anything physically demanding.""",Increased sweating,Severity,Prefer not to answer,Neutral/Standard Register,Friendly,4,False,False,False
382," ""I'm all sweaty and gross, ya hear me? I'm a stinkin' mess, ya big fat idiot!""",Increased sweating,Severity,Not applicable,Vulgar Register,Insulting,4,False,False,True
383," ""I have been having a lot of Increased sweating lately.""",Increased sweating,Severity,Prefer not to answer,Neutral/Standard Register,Friendly,2,True,True,True
384," ""My skin is dripping with sweat, it's as if my body is trying to burn off all the toxins inside of me, but it's not working fast enough, I can feel my blood boiling beneath the surface, and I can't stand it, I need it to stop, I need it to stop now!""",Increased sweating,Severity,Moderate,Poetic/Literary Register,Angry,4,False,False,True
385," ""I'm all sweaty and gross, you bloody idiot. Can't you see I'm sweating like a pig?""",Increased sweating,Severity,Prefer not to answer,Vulgar Register,Insulting,2,False,False,False
386," ""My skin is dripping with sweat, as if I am a human faucet.""",Increased sweating,Severity,Mild,Poetic/Literary Register,Angry,2,False,False,False
387," ""I have been perspiring profusely for the past few days, and it seems to be getting worse.""",Increased sweating,Severity,Prefer not to answer,Poetic/Literary Register,Friendly,2,False,False,True
388," ""I've been sweating a lot lately, even when I'm not exercising or in a hot environment. It's really uncomfortable and embarrassing.""",Increased sweating,Severity,Severe,Informal Register,Neutral,3,False,False,False
389," ""I have been experiencing an increased sweating lately.""",Increased sweating,Severity,Occasionally,Formal Register,Confused,1,False,True,True
390," ""I am experiencing an excessive amount of perspiration, which is quite annoying, I must say. It is as if I have been soaked in a bathtub of sweat, and I am not even exercising or in a hot environment. This is quite frustrating, and I hope it can be treated as soon as possible.""",Increased sweating,Severity,Very severe,Formal Register,Insulting,2,False,False,True
391," ""I have been perspiring more than usual these days, and it seems to be happening at random times.""",Increased sweating,Severity,Occasionally,Poetic/Literary Register,Friendly,1,False,False,True
392," ""I'm always sweating, even when I'm not doing anything. I can't stop sweating, it's like my body is on fire all the time. I'm so tired of it, I can't take it anymore.""",Increased sweating,Severity,Not sexually active,Neutral/Standard Register,Insulting,3,True,False,False
393," ""I'm always sweating like a pig, you know?""",Increased sweating,Severity,Occasionally,Informal Register,Insulting,1,False,True,False
394," ""I'm all sweaty all the time, you know? Like, I wake up all sweaty, and then I go to bed all sweaty. It's like I'm always sweating, you know? And it's not just a little bit, it's like a lot. Like, I can feel it dripping down my back and stuff. It's so annoying, you know?""",Increased sweating,Severity,Prefer not to answer,Informal Register,Insulting,1,False,False,False
395," ""I'm always bloody sweating, it's like I'm in the middle of a sauna or summat. It's not just me hands and feet neither, it's me whole body. I'm always wet, it's like I've just had a bath or summat. It's not just when I'm out and about neither, it's even when I'm just sat at home watching telly or summat. It's like I'm always on fire or summat. It's proper annoying, it is.""",Increased sweating,Severity,Occasionally,Vulgar Register,Angry,2,False,False,True
396," ""I'm all sweaty all the time, man. I wake up drenched in sweat, and I'm always hot. I can't even sleep at night because I'm so goddamn hot and sweaty. I try to take a shower every day, but it's like I'm just washing off one layer of sweat and dirt and I'm already all sweaty again. I'm so sick of it, man. I can't take it anymore.""",Increased sweating,Severity,None,Vulgar Register,Angry,5,True,False,True
397," ""My skin is always damp and sticky, as if I had just stepped out of the shower, even when I haven't washed up in days.""",Increased sweating,Severity,Occasionally,Poetic/Literary Register,Confused,5,False,False,False
398," ""A constant, subtle perspiration that clings to my skin, leaving damp patches on my clothing and bedding, and a perpetual musty smell that clings to my skin and hair.""",Increased sweating,Severity,Not applicable,Poetic/Literary Register,Neutral,5,True,False,False
399," ""I have noticed that I have been sweating more than usual, especially in the morning when I wake up. At first, I thought it was just because it was hot outside, but then I started sweating even when I was inside. It's not just my face that sweats, it's my whole body. I can feel the sweat dripping down my back and legs. It's really uncomfortable and embarrassing when I'm in a meeting or at a social event. I try to hide it by wearing layers of clothing, but it doesn't really help. I'm worried that this will get worse over time.""",Increased sweating,Severity,Occasionally,Formal Register,Friendly,5,False,False,False
400," ""I've been sweating a lot lately, and I'm not sure why. I wake up in the morning all sweaty, and I'm always hot when I'm sitting around. I try to cool down by taking off my clothes, but it doesn't seem to help. I'm worried that I might have some kind of disease or something.""",Increased sweating,Severity,Moderate,Informal Register,Confused,4,True,True,False
401," ""I've been sweating a lot lately, even when I'm not exercising or feeling hot.""",Increased sweating,Severity,Occasionally,Neutral/Standard Register,Friendly,3,False,False,False
402," ""I've been sweatin' like a pig lately.""",Increased sweating,Severity,Mild,Vulgar Register,Neutral,2,False,False,False
403," ""I'm always drenched in sweat, it's like I'm always in the middle of a sauna.""",Increased sweating,Severity,Occasionally,Vulgar Register,Angry,4,False,True,False
404," ""My skin is drenched in a cold sweat, as if I had just stepped out of a sauna.""",Increased sweating,Severity,Severe,Poetic/Literary Register,Neutral,3,False,False,False
405," ""I am experiencing excessive sweating, it is happening frequently and it is getting worse, I am getting very angry about this.""",Increased sweating,Severity,Frequently,Formal Register,Angry,4,False,False,True
406," ""I'm all sweaty and gross, man. I can't stop sweatin' and it's makin' me so angry. I'm so hot I wanna rip my clothes off and jump in a pool or somethin'.""",Increased sweating,Severity,Very severe,Vulgar Register,Angry,2,True,False,True
407," ""My skin is drenched in a cold sweat, as if I have been soaked in a pool of icy water, and I can feel the beads of sweat rolling down my face, neck, and back, as if they are trying to escape from my body.""",Increased sweating,Severity,Frequently,Poetic/Literary Register,Fearful,4,False,False,False
408," ""My skin is always damp and sticky, as if I had just stepped out of the shower, even when I haven't washed up in days.""",Increased sweating,Severity,Not sexually active,Poetic/Literary Register,Confused,2,False,False,False
409," ""I have been experiencing increased sweating lately, especially at night. It's been happening for about a month now and it's really annoying.""",Increased sweating,Severity,Frequently,Neutral/Standard Register,Neutral,3,False,False,True
410," ""My skin is drenched in a cold sweat, as if I had just stepped out of a shower, even when I haven't.""",Increased sweating,Severity,Prefer not to answer,Poetic/Literary Register,Neutral,5,False,False,False
411," ""I've been sweating a lot lately, especially at night. I wake up all drenched in sweat.""",Increased sweating,Severity,Frequently,Vulgar Register,Friendly,2,True,True,False
412," ""I have been experiencing increased sweating lately.""",Increased sweating,Severity,None,Formal Register,Friendly,2,False,False,False
413," ""I'm always drenched in sweat, it's like I'm always in the sauna or something!""",Increased sweating,Severity,Frequently,Informal Register,Angry,3,False,False,True
414," ""My skin is dripping with a cold sweat, as if my body is trying to wash away the evil that is consuming me.""",Increased sweating,Severity,Not applicable,Poetic/Literary Register,Fearful,4,False,False,True
415," ""I have been sweating a lot lately.""",Increased sweating,Severity,Frequently,Neutral/Standard Register,Neutral,1,False,False,True
416," ""I have been experiencing increased sweating lately, especially at night. I wake up drenched in sweat and it's really uncomfortable. I try to change my sheets every morning but it's getting harder and harder.""",Increased sweating,Severity,Moderate,Neutral/Standard Register,Friendly,4,False,False,True
417," ""I am constantly drenched in sweat.""",Increased sweating,Severity,Frequently,Formal Register,Angry,1,False,False,False
418," ""I am drenched in sweat, dripping wet, a human sponge, a walking sauna, a hot mess, a sweaty mess, a dripping wet mess, a human hot water bottle, a human steam cleaner, a human humidifier, a human dehumidifier, a human air conditioner, a human heater, a human thermostat, a human weather vane, a human barometer, a human thermometer, a human hygrometer, a human sweat meter, a human sweat gauge, a human sweat monitor, a human sweat detector, a human sweat sensor, a human sweat alarm, a human sweat alert, a human sweat warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat danger alert, a human sweat danger warning, a human sweat danger sign, a human sweat danger signal, a human sweat danger alarm, a human sweat",Increased sweating,Severity,Mild,Poetic/Literary Register,Insulting,3,True,False,False
419," ""My skin is drenched in sweat, and I can feel my heart racing like a wild animal. I am so scared that I might collapse at any moment.""",Increased sweating,Severity,Frequently,Poetic/Literary Register,Fearful,4,True,False,False
420," ""I be sweatin like a pig all the time. I cant stop sweatin. I be wet all the time.""",Increased sweating,Severity,Severe,Vulgar Register,Neutral,2,True,False,True
421," ""I cant stop sweatin, I feel like Im gonna die or somethin.""",Increased sweating,Severity,Never,Informal Register,Fearful,3,False,False,True
422," ""My skin is all a glisten, as if I had been dipped in a vat of sweat.""",Increased sweating,Severity,Very severe,Poetic/Literary Register,Neutral,3,False,False,True
423," ""My skin is always damp and sticky, as if I had just stepped out of the shower, even when I haven't washed up in days.""",Increased sweating,Severity,Never,Poetic/Literary Register,Confused,4,False,True,False
424," ""I'm always sweating, even when I'm not doing anything. I wake up in the morning all sweaty, and I can't stop sweating during the day. I'm always hot, and I can't stand the feeling of my clothes sticking to my skin. I'm so tired of feeling like I'm always covered in sweat.""",Increased sweating,Severity,Not sexually active,Vulgar Register,Friendly,3,True,False,False
425," ""I'm always sweating, it's like I'm always in a sauna.""",Increased sweating,Severity,Never,Informal Register,Angry,4,False,False,False
426," ""I am a sweating mess, a human sauna, a puddle of perspiration, a swamp of sweat, a hot and sticky mess, a dripping wet disaster, a soggy and sweaty catastrophe, a dripping wet and sweaty calamity, a dripping wet and sweaty fiasco, a dripping wet and sweaty failure, a dripping wet and sweaty blunder, a dripping wet and sweaty bungle, a dripping wet and sweaty botch, a dripping wet and sweaty fumble, a dripping wet and sweaty flub, a dripping wet and sweaty fluff, a dripping wet and sweaty fudge, a dripping wet and sweaty fizzle, a dripping wet and sweaty fizz, a dripping wet and sweaty pop, a dripping wet and sweaty bang, a dripping wet and sweaty boom, a dripping wet and sweaty crash, a dripping wet and sweaty splash, a dripping wet and sweaty splosh, a dripping wet and sweaty slosh, a dripping wet and sweaty slush, a dripping wet and sweaty slurp, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a dripping wet and sweaty slop, a dripping wet and sweaty slosh, a",Increased sweating,Severity,Prefer not to answer,Poetic/Literary Register,Insulting,5,False,False,True
427," ""I've been sweating a lot lately.""",Increased sweating,Severity,Never,Neutral/Standard Register,Friendly,1,False,False,False
428," ""I'm all sweaty and gross.""",Increased sweating,Severity,None,Neutral/Standard Register,Insulting,1,False,False,True
429," ""I am constantly drenched in sweat, you incompetent fool!""",Increased sweating,Severity,Never,Formal Register,Insulting,2,False,False,True
430," ""I am experiencing an excessive amount of perspiration, and it is becoming increasingly difficult for me to control it.""",Increased sweating,Severity,Not applicable,Formal Register,Angry,2,False,True,True
431," ""I wake up in the morning and I start sweating like crazy.""",Increased sweating,Severity,Never,Neutral/Standard Register,Fearful,2,False,False,True
432," ""I been sweatin like a pig all day long, man. I cant stop sweatin, it aint normal, ya know?""",Increased sweating,Severity,Moderate,Vulgar Register,Confused,4,False,True,True
433," ""I am always drenched in sweat, no matter how cold it is outside.""",Increased sweating,Severity,Never,Formal Register,Angry,4,False,False,False
434," ""I have been experiencing excessive sweating, particularly at night. I wake up drenched in sweat and it is very uncomfortable. I try to change my clothes and bedding as soon as I wake up, but it is difficult to do so. I am worried that this excessive sweating will lead to other health problems.""",Increased sweating,Severity,Mild,Formal Register,Fearful,4,True,False,False
435," ""I am so sick and tired of this constant sweating. It is like I am always drenched in sweat. I wake up in the morning and my sheets are soaked in sweat. I go to bed at night and my sheets are soaked in sweat. I shower and get dressed and I am already sweating. I go to work and I am sweating. I go to the gym and I am sweating. I go to the movies and I am sweating. I go to dinner and I am sweating. I go to a party and I am sweating. I go to a concert and I am sweating. I go to a sporting event and I am sweating. I go to a wedding and I am sweating. I go to a funeral and I am sweating. I go to a family gathering and I am sweating. I go to a friend's house and I am sweating. I go to a neighbor's house and I am sweating. I go to a store and I am sweating. I go to a restaurant and I am sweating. I go to a coffee shop and I am sweating. I go to a park and I am sweating. I go to the beach and I am sweating. I go to the pool and I am sweating. I go to the spa and I am sweating. I go to the salon and I am sweating. I go to the doctor and I am sweating. I go to the dentist and I am sweating. I go to the optometrist and I am sweating. I",Increased sweating,Severity,Never,Poetic/Literary Register,Angry,5,True,False,True
436," ""I am drenched in sweat, you incompetent fool!""",Increased sweating,Severity,Severe,Formal Register,Insulting,3,False,False,False
437," ""My skin is all a sweat, and I can't seem to stop it, it's like my body is trying to leave me behind.""",Increased sweating,Severity,Rarely,Poetic/Literary Register,Fearful,2,False,False,True
438," ""My skin is dripping with sweat, it's as if my body is trying to burn away from the inside out!""",Increased sweating,Severity,Very severe,Poetic/Literary Register,Angry,3,False,False,True
439," ""I have noticed that I have been sweating more than usual lately.""",Increased sweating,Severity,Rarely,Formal Register,Friendly,4,False,False,False
440," ""I am so damn hot, I am sweating like a pig in a blanket, and I can't stop it, it's like a faucet that won't turn off, I am so damn hot, I am sweating like a pig in a blanket, and I can't stop it, it's like a faucet that won't turn off.""",Increased sweating,Severity,Not sexually active,Poetic/Literary Register,Insulting,4,False,True,True
441," ""I wake up in the morning and I start sweating. I sweat even when I'm just sitting there. I'm so scared that I'll start sweating in the middle of the night and I won't be able to sleep.""",Increased sweating,Severity,Rarely,Informal Register,Fearful,3,True,False,True
442," ""I'm all sweaty all the time, like I just got out the shower or something.""",Increased sweating,Severity,Prefer not to answer,Vulgar Register,Neutral,3,False,False,False
443," ""I'm always sweating, even when I'm not doing anything. My palms are always sticky and wet, and I can feel the sweat dripping down my back. I'm so self-conscious about it that I avoid taking my shirt off at the beach or pool.""",Increased sweating,Severity,Rarely,Neutral/Standard Register,Insulting,3,True,False,False
444," ""I've been sweating a lot lately, even when I'm not doing anything.""",Increased sweating,Severity,None,Informal Register,Friendly,5,False,False,False
445," ""I been sweatin a lot lately, like when I wake up in the mornin my sheets is all wet.""",Increased sweating,Severity,Rarely,Informal Register,Confused,4,False,False,True
446," ""I have been experiencing excessive sweating for the past few days. It is not just a little sweat, but a lot of sweat that pours out of my body. I am worried that this may be a sign of something serious.""",Increased sweating,Severity,Not applicable,Formal Register,Fearful,3,False,False,False
447," ""I wake up in the morning and I am all sweaty.""",Increased sweating,Severity,Rarely,Neutral/Standard Register,Fearful,1,False,False,True
448," ""My skin is drenched in a cold sweat, as if I had just stepped out of a shower, even when I haven't.""",Increased sweating,Severity,Moderate,Poetic/Literary Register,Friendly,5,False,False,False
449," ""I've been noticing that I sweat a lot more than usual, especially when I'm in a hot place or when I'm doing something that makes me stressed out.""",Increased sweating,Severity,Rarely,Informal Register,Neutral,5,False,False,True
450," ""I cant stop sweatin, I feel like Im gonna pass out or somethin, I cant breathe properley, I feel so scared and anxious all the time, I dont know what to do, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no more, I cant do nothin, I feel so weak and tired all the time, I cant take this no more, I feel like Im gonna die or somethin, I cant sleep no more, I cant eat no",Increased sweating,Severity,Mild,Informal Register,Fearful,5,False,False,True
451," ""I'm always sweating like crazy.""",Increased sweating,Severity,Rarely,Informal Register,Angry,1,False,False,False
452," ""I am feeling so hot under the collar that I am dripping with sweat like a faucet that won't turn off.""",Increased sweating,Severity,Severe,Poetic/Literary Register,Friendly,4,False,False,True
453," ""I am experiencing hot flashes almost constantly, and they are so severe that I am unable to sleep at night. It is as if my body is on fire, and I am drenched in sweat. I am also extremely agitated and irritable, and I have no patience for anyone or anything. I am a walking time bomb, and I am terrified of losing control and harming someone.""",Hot flashes,Frequency,Almost constantly,Formal Register,Insulting,4,False,True,False
454," ""I have been having these hot flashes for a while now and they are getting worse.""",Hot flashes,Frequency,Very severe,Neutral/Standard Register,Neutral,1,False,False,True
455," ""I am experiencing these hot flashes almost constantly, and they are so severe that I am beginning to lose my mind. They are so intense that I can feel my face turning bright red, and I am constantly sweating. I am so embarrassed by these hot flashes that I do not want to leave my house, and I am starting to feel depressed. I do not know how much longer I can take these hot flashes.""",Hot flashes,Frequency,Almost constantly,Formal Register,Insulting,4,False,False,True
456," ""I have hot flashes all the time. I'm always sweating and my heart beats fast. I'm so embarrassed when this happens in front of other people.""",Hot flashes,Frequency,Not sexually active,Informal Register,Fearful,3,True,False,False
457," ""I got these hot flashes almost constantly, and they're so annoying. I'm all sweaty and my heart is racing like a rabbit's. I'm all flushed and I feel like I'm gonna pass out. I'm so hot I can't even sleep at night.""",Hot flashes,Frequency,Almost constantly,Vulgar Register,Friendly,2,True,False,True
458," ""I got hot flashes all the time, and I was all sweaty and stuff. I'd be sitting there and suddenly I'd be all hot and bothered, and I'd start sweating like crazy. And then I'd be all cold and shivery, and I'd be shaking like a leaf. It was like I was on fire one minute and then I was freezing cold the next. It was like I was having some kind of fit or something. And it would happen at the most inopportune times, like when I was driving or when I was at the store or something. It was really embarrassing.""",Hot flashes,Frequency,Prefer not to answer,Vulgar Register,Confused,2,True,False,False
459," ""I got these hot flashes and I'm all sweaty and stuff.""",Hot flashes,Frequency,Almost constantly,Vulgar Register,Confused,1,False,True,True
460," ""I have been experiencing these hot flashes for quite some time now, and they are becoming more frequent and severe. I am worried that this might be a sign of something more serious.""",Hot flashes,Frequency,None,Formal Register,Fearful,3,False,False,True
461," ""I have been experiencing hot flashes almost constantly.""",Hot flashes,Frequency,Almost constantly,Formal Register,Fearful,1,False,False,False
462," ""I have been having these hot flashes for a while now and they are getting worse and worse. I am so scared that I will never be able to get rid of them.""",Hot flashes,Frequency,Not applicable,Neutral/Standard Register,Fearful,5,False,False,True
463," ""I have been experiencing hot flashes almost constantly for the past month now, and it's been really affecting my daily life. I wake up in the middle of the night because of these hot flashes, and I get really sweaty and uncomfortable. I try to cool myself down by removing some of my clothing, but it's still really difficult to fall back asleep. I'm worried that this will start affecting my work as well, since I have to be at the office by 8 am every day.""",Hot flashes,Frequency,Almost constantly,Formal Register,Friendly,4,False,True,True
464," ""My body is a furnace, burning with flames of heat that spread through my veins like wildfire, leaving a trail of sweat and chills in their wake.""",Hot flashes,Frequency,Moderate,Poetic/Literary Register,Friendly,5,False,False,False
465," ""I'm so sick of these hot flashes, it's like I'm on fire all the time.""",Hot flashes,Frequency,Almost constantly,Neutral/Standard Register,Insulting,2,False,False,False
466," ""I'm so angry about these hot flashes. They're so sudden and intense, and they make me feel like I'm going to explode. I'll be sitting at my desk, and suddenly I'll feel this wave of heat wash over me, and I'll start sweating and my heart will start racing. It's so embarrassing, because I'll be dripping with sweat and my face will be bright red. And it's not just the hot flashes themselves, it's the way they make me feel. I feel so out of control, like I'm losing my mind. I feel like I'm going crazy.""",Hot flashes,Frequency,Mild,Neutral/Standard Register,Angry,5,False,True,False
467," ""I'm always sweating like a pig, and my tits are always hard as rocks. What the hell is wrong with me?""",Hot flashes,Frequency,Almost constantly,Vulgar Register,Insulting,2,False,False,True
468," ""I'm always sweating and I can't control it.""",Hot flashes,Frequency,Severe,Informal Register,Fearful,1,False,False,False
469," ""I got hot flashes all the time, and I was all sweaty and stuff. I was all confused and stuff, and I didn't know what was going on. I was all dizzy and stuff, and I felt like I was gonna pass out. I was all tired and stuff, and I didn't wanna do nothing. I was all depressed and stuff, and I didn't wanna see nobody. I was all anxious and stuff, and I was all worried about my health. I was all irritable and stuff, and I was all cranky all the time. I was all moody and stuff, and I was all emotional all the time. I was all angry and stuff, and I was all hostile all the time. I was all aggressive and stuff, and I was all violent all the time. I was all suicidal and stuff, and I was all homicidal all the time.""",Hot flashes,Frequency,Not sexually active,Vulgar Register,Confused,3,True,False,True
470," ""I been gettin these hot flashes like crazy, man. I'm sweatin like a pig and I'm all flushed and shit. It's like I'm gonna die or somethin.""",Hot flashes,Frequency,Very severe,Vulgar Register,Friendly,1,False,True,True
471," ""I have hot flashes.""",Hot flashes,Frequency,Not sexually active,Neutral/Standard Register,Neutral,1,False,False,False
472," ""I'm always sweating like a pig and my heart is racing like a jackrabbit. I'm so hot I wanna rip my clothes off and jump into a pool of ice water. I'm so sick of this shit, I wanna die.""",Hot flashes,Frequency,Not sexually active,Informal Register,Insulting,3,True,False,True
473," ""I have these hot flashes all the time. I mean, i'm not even having sex anymore, but i still have these hot flashes. I'm so scared i'm gonna have a heart attack or something.""",Hot flashes,Frequency,Not sexually active,Informal Register,Fearful,2,True,True,True
474," ""I got these hot flashes all the time, like I was on fire or something. I'd be sitting there and suddenly I'd be sweating like a pig and my heart would be racing. It was like I was having a heart attack or something. And it wasn't just the hot flashes, I'd get these night sweats too. I'd wake up in the middle of the night all drenched in sweat. It was like I was sleeping in a sauna or something. And it wasn't just the sweating, I'd get these mood swings too. I'd be fine one minute and then I'd be crying or yelling or something. It was like I was bipolar or something.""",Hot flashes,Frequency,Prefer not to answer,Vulgar Register,Neutral,4,True,False,False
475," ""I'm having these hot flashes like every other day, and they're so intense that I'm sweating like a pig and I'm all flushed and stuff. It's like I'm on fire or something. And it's not just the hot flashes, I'm also feeling really anxious and irritable. I'm just so tired all the time, and I don't know what's going on with my body.""",Hot flashes,Frequency,Not sexually active,Vulgar Register,Friendly,4,False,False,False
476," ""I been having these hot flashes and I don't know what to do. I feel like I'm on fire sometimes.""",Hot flashes,Frequency,None,Informal Register,Confused,3,False,False,False
477," ""I have been experiencing hot flashes for the past few months, and they seem to be getting more frequent. At first, I thought it was just a result of menopause, but now I am worried that it might be a sign of something more serious.""",Hot flashes,Frequency,Not sexually active,Formal Register,Fearful,5,False,False,False
478," ""I'm so sick of these hot flashes. They're driving me crazy!""",Hot flashes,Frequency,Not applicable,Informal Register,Angry,4,False,False,False
479," ""My body is on fire, as if my very soul is being consumed by flames.""",Hot flashes,Frequency,Not sexually active,Poetic/Literary Register,Neutral,1,False,False,False
480," ""I'm so sick of these hot flashes. They're always there, and I can't get rid of them.""",Hot flashes,Frequency,Moderate,Neutral/Standard Register,Insulting,2,False,False,False
481," ""I have been experiencing hot flashes for the past year.""",Hot flashes,Frequency,Not sexually active,Formal Register,Neutral,1,False,False,False
482," ""I'm always sweating like a pig, and I'm so angry all the time. I'm so hot I can't sleep at night, and I'm always thirsty. I'm so angry I want to hit something all the time.""",Hot flashes,Frequency,Mild,Vulgar Register,Angry,5,True,True,False
483," ""I been having these hot flashes like crazy, and they last for a while. It's like I'm on fire or something.""",Hot flashes,Frequency,Not sexually active,Informal Register,Friendly,2,False,False,True
484," ""I got these hot flashes and they are severe. I got them every other day and they last for about an hour. I feel like I'm on fire and I start sweating like crazy. My face turns red and I feel like I'm gonna pass out. I also feel really anxious and irritable. I can't control my temper and I start yelling at people for no reason. I feel like I'm gonna lose my mind.""",Hot flashes,Frequency,Severe,Vulgar Register,Neutral,3,True,False,True
485," ""I got these goddamn hot flashes all the time now, and they're so fucking intense, I feel like I'm gonna explode or something. It's like my whole body is on fire, and I'm sweating like a pig. I'm so angry all the time, I just wanna scream and punch something. I'm so sick of this shit, I could just die.""",Hot flashes,Frequency,Prefer not to answer,Vulgar Register,Angry,5,False,True,True
486," ""I'm so sick of these hot flashes, they're like a damn nuclear bomb going off in my body. I mean, I'm 45 years old, I should be able to control my own hormones, not the other way around. I'm so sick of feeling like I'm going to spontaneously combust, it's like I'm living in a perpetual state of fear. I mean, what if I'm in a meeting or at the grocery store and suddenly I'm sweating and my heart is racing? What if I pass out or have a heart attack? I mean, I'm so sick of being a slave to my hormones, I feel like I'm losing my mind. I mean, I'm so sick of these hot flashes, I wish I could just turn them off like a faucet.""",Hot flashes,Frequency,Very severe,Neutral/Standard Register,Insulting,5,False,False,True
487," ""These hot flashes are driving me insane! They are so frequent, I can't even keep track of them anymore. I feel like I'm on fire all the time, and it's so embarrassing when it happens in public.""",Hot flashes,Frequency,Prefer not to answer,Poetic/Literary Register,Angry,2,False,False,True
488," ""My body is on fire, and I am consumed by a rage that cannot be quenched. My heart pounds in my chest like a drum, and my face is flushed with heat. I feel as though I am being burned alive, and I cannot escape the flames that consume me. I am a prisoner in my own body, trapped by this inferno that rages within me. I am a slave to this fire that consumes me, and I cannot escape its grasp. I am a slave to this fire that consumes me, and I cannot escape its grasp.""",Hot flashes,Frequency,Not sexually active,Poetic/Literary Register,Angry,5,False,False,False
489," ""I been having these hot flashes and I don't know what to do.""",Hot flashes,Frequency,Prefer not to answer,Neutral/Standard Register,Confused,1,False,False,True
